SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -673.916 11.677 -2.061 -15.478 -1.123 -15.372 -1.115 879.789 1378.269 498.48 6.0 0.147 1.21 0.446 -3.693 -1464.728 291.914 3.414 130.347 408.303 -11.897 160.551 0.062 -7.913 -13.261 -18.127 -206.105 1.0 327.0 38.0 107.129 -6.434 0.0 -0.64 3.024 -27.046 -21.2 0.0 0.0 -0.724 -20.269 -0.406 -4.061 c.2.1018
SCORE: -664.433 12.067 -2.032 -17.383 -1.357 -9.763 -0.762 799.73 1281.023 481.294 5.0 0.148 1.19 0.441 -3.663 -1464.059 299.151 3.83 130.988 405.415 -11.943 167.494 0.373 -10.405 -12.772 -18.499 -205.988 2.0 327.0 42.0 107.729 -7.969 0.0 -0.483 3.011 -27.33 -21.2 0.0 0.0 -0.497 -15.908 -0.438 -4.378 c.2.1019
SCORE: -679.714 11.909 -2.079 -25.863 -1.774 -18.813 -1.29 1033.008 1457.821 424.814 12.0 0.147 1.209 0.449 -3.69 -1474.961 294.721 3.855 130.785 410.864 -11.881 163.834 0.211 -9.688 -13.619 -19.096 -205.972 3.0 327.0 44.0 107.087 -8.101 0.0 -0.826 3.082 -27.538 -21.2 0.0 0.0 -0.768 -26.128 -1.021 -10.208 c.2.102
SCORE: -676.114 11.606 -2.068 -17.837 -1.246 -18.895 -1.32 884.936 1431.312 546.376 5.0 0.147 1.221 0.451 -3.688 -1465.466 288.911 3.439 130.762 408.583 -11.271 159.492 0.068 -7.009 -13.459 -17.704 -206.072 1.0 327.0 39.0 107.26 -7.236 0.0 -0.881 3.031 -26.304 -21.2 0.0 0.0 -0.994 -28.828 -0.554 -5.537 c.2.1020
SCORE: -675.888 11.818 -2.067 -22.137 -1.58 -19.075 -1.362 884.14 1400.757 516.617 12.0 0.147 1.193 0.45 -3.675 -1474.767 294.111 3.582 130.719 412.705 -11.378 160.384 0.124 -8.695 -12.816 -17.744 -206.02 2.0 327.0 42.0 107.83 -6.832 0.0 -0.694 3.067 -26.948 -21.2 0.0 0.0 -0.7 -22.389 -0.676 -6.759 c.2.1021
SCORE: -663.402 12.094 -2.029 -26.3 -1.63 -10.462 -0.648 1025.773 1613.31 587.538 8.0 0.145 3.199 0.512 -3.711 -1487.733 304.688 3.979 130.975 413.714 -11.761 173.054 0.42 -10.573 -13.723 -18.64 -206.0 3.0 327.0 42.0 108.918 -5.173 0.0 -0.531 3.043 -27.113 -21.2 0.0 0.0 -0.484 -15.5 -0.679 -6.787 c.2.1022
SCORE: -667.737 11.818 -2.042 -21.632 -1.513 -13.401 -0.937 921.96 1429.692 507.731 10.0 0.147 1.201 0.451 -3.687 -1471.124 296.363 3.574 130.523 408.618 -11.117 164.692 0.196 -7.708 -13.56 -17.722 -205.956 2.0 327.0 42.0 109.274 -5.855 0.0 -0.522 3.15 -27.803 -21.2 0.0 0.0 -0.594 -18.999 -0.293 -2.932 c.2.1023
SCORE: -677.275 11.613 -2.071 -24.249 -1.529 -23.308 -1.47 982.108 1585.761 603.653 8.0 0.148 1.174 0.445 -3.653 -1472.325 292.21 3.441 130.436 407.454 -12.236 163.574 0.137 -9.677 -13.576 -17.773 -206.109 2.0 327.0 40.0 108.3 -5.478 0.0 -0.603 3.592 -26.021 -21.2 0.0 0.0 -0.653 -19.579 -0.454 -4.542 c.2.1024
SCORE: -663.476 11.594 -2.029 -19.921 -1.346 -6.271 -0.424 977.919 1480.095 502.176 10.0 0.146 1.206 0.454 -3.69 -1477.837 300.76 3.941 130.871 411.99 -11.639 171.405 0.255 -8.254 -12.868 -18.729 -206.027 3.0 327.0 41.0 107.579 -6.428 0.0 -0.349 3.045 -28.201 -21.2 0.0 0.0 -0.372 -11.532 -0.278 -2.781 c.2.1025
SCORE: -669.036 11.576 -2.046 -24.133 -1.596 -15.816 -1.046 987.374 1511.785 524.411 13.0 0.145 3.912 0.469 -3.688 -1474.47 299.891 3.866 130.948 409.344 -11.636 163.079 0.096 -8.253 -12.812 -18.75 -206.081 1.0 327.0 41.0 108.025 -6.366 0.0 -0.499 3.075 -28.535 -21.2 0.0 0.0 -0.422 -13.077 -0.737 -7.372 c.2.1026
SCORE: -661.915 12.143 -2.024 -15.63 -1.034 -5.027 -0.333 987.855 1511.322 523.467 8.0 0.146 1.203 0.454 -3.686 -1479.791 302.034 4.26 130.96 413.02 -12.014 173.526 0.306 -7.196 -13.323 -18.598 -206.457 2.0 327.0 43.0 107.477 -7.882 0.0 -0.494 3.071 -27.921 -21.2 0.0 0.0 -0.548 -18.076 -0.317 -3.174 c.2.1027
SCORE: -674.173 11.594 -2.062 -25.533 -1.728 -14.298 -0.968 953.619 1477.698 524.078 17.0 0.146 1.169 0.452 -3.658 -1471.902 298.147 3.276 130.813 408.573 -11.804 163.943 0.182 -10.166 -12.861 -18.852 -206.077 2.0 327.0 42.0 107.852 -6.946 0.0 -0.569 3.077 -28.157 -21.2 0.0 0.0 -0.424 -13.56 -1.034 -10.345 c.2.1028
SCORE: -672.055 11.545 -2.055 -20.472 -1.41 -15.412 -1.062 930.139 1451.443 521.304 14.0 0.147 1.211 0.447 -3.685 -1468.246 294.25 3.473 130.399 406.912 -12.028 165.513 0.145 -9.952 -12.844 -17.771 -206.056 1.0 327.0 39.0 109.292 -7.623 0.0 -0.79 3.114 -27.407 -21.2 0.0 0.0 -0.959 -27.81 -0.3 -3.002 c.2.1029
SCORE: -675.823 11.742 -2.067 -24.299 -1.531 -16.601 -1.046 954.317 1587.395 633.078 12.0 0.147 1.197 0.448 -3.678 -1472.957 295.041 3.544 130.396 411.409 -12.016 163.266 0.367 -10.707 -13.523 -18.121 -205.933 7.0 327.0 41.0 107.193 -5.8 0.0 -0.634 3.568 -28.096 -21.2 0.0 0.0 -0.575 -17.83 -0.815 -8.147 c.2.103
SCORE: -671.407 11.594 -2.053 -26.868 -1.724 -15.13 -0.971 981.412 1558.524 577.112 16.0 0.147 1.208 0.45 -3.689 -1483.55 296.982 3.313 130.799 412.26 -11.808 173.774 0.237 -10.069 -13.712 -18.71 -206.067 4.0 327.0 43.0 107.419 -4.883 0.0 -0.477 3.17 -27.24 -21.2 0.0 0.0 -0.423 -13.954 -0.656 -6.555 c.2.1030
SCORE: -672.894 11.818 -2.058 -25.83 -1.711 -13.915 -0.922 1011.309 1510.057 498.749 15.0 0.147 1.207 0.446 -3.679 -1474.53 298.029 3.671 130.884 409.816 -12.111 165.624 0.121 -9.52 -12.781 -18.732 -206.108 2.0 327.0 40.0 107.277 -6.348 0.0 -0.533 3.05 -28.036 -21.2 0.0 0.0 -0.416 -12.494 -0.884 -8.842 c.2.1031
SCORE: -671.872 11.613 -2.055 -26.423 -1.843 -21.002 -1.465 1039.452 1433.344 393.891 10.0 0.148 1.206 0.445 -3.666 -1472.961 294.317 3.465 130.88 412.038 -10.733 164.221 0.114 -8.973 -12.894 -18.302 -206.028 2.0 327.0 39.0 107.812 -6.997 0.0 -0.759 3.061 -27.71 -21.2 0.0 0.0 -0.719 -20.856 -0.874 -8.745 c.2.1032
SCORE: -668.553 11.667 -2.045 -28.363 -1.807 -8.741 -0.557 1021.474 1569.242 547.768 12.0 0.146 1.188 0.456 -3.67 -1476.423 298.087 3.545 130.797 409.184 -11.759 174.085 0.494 -8.822 -13.578 -20.01 -206.056 3.0 327.0 42.0 107.718 -7.215 0.0 -0.434 3.06 -28.087 -21.2 0.0 0.0 -0.238 -7.614 -1.059 -10.595 c.2.1033
SCORE: -671.47 11.5 -2.053 -29.1 -1.949 -15.61 -1.045 907.296 1493.317 586.022 12.0 0.147 1.205 0.45 -3.682 -1478.443 297.541 3.317 130.763 409.196 -11.791 172.331 0.435 -10.622 -13.703 -19.996 -206.016 4.0 327.0 42.0 108.236 -5.144 0.0 -0.483 3.426 -27.485 -21.2 0.0 0.0 -0.412 -13.18 -0.71 -7.103 c.2.1034
SCORE: -660.811 12.323 -2.021 -20.674 -1.402 -4.167 -0.283 1011.204 1474.514 463.311 10.0 0.147 1.186 0.454 -3.682 -1474.315 302.452 3.805 131.557 405.835 -12.032 175.81 0.573 -7.938 -13.906 -19.353 -205.851 2.0 327.0 44.0 107.042 -6.37 0.0 -0.403 2.886 -27.338 -21.2 0.0 0.0 -0.378 -12.857 -0.486 -4.857 c.2.1035
SCORE: -674.464 11.576 -2.063 -17.166 -1.194 -15.001 -1.043 856.223 1437.775 581.552 10.0 0.147 1.181 0.449 -3.656 -1461.137 289.675 3.654 130.399 407.146 -11.838 159.977 0.152 -9.634 -12.771 -17.792 -206.054 3.0 327.0 41.0 107.187 -6.705 0.0 -0.584 3.038 -26.531 -21.2 0.0 0.0 -0.616 -19.096 -0.485 -4.847 c.2.1036
SCORE: -665.652 11.636 -2.036 -25.408 -1.642 -11.539 -0.746 1015.314 1547.367 532.053 16.0 0.147 1.195 0.453 -3.667 -1474.613 303.665 3.94 130.728 409.052 -11.638 169.057 0.321 -9.772 -13.437 -19.608 -205.975 4.0 327.0 40.0 107.982 -6.885 0.0 -0.544 2.933 -28.01 -21.2 0.0 0.0 -0.467 -14.001 -0.775 -7.746 c.2.1037
SCORE: -668.643 11.559 -2.045 -22.647 -1.515 -10.901 -0.729 934.492 1495.277 560.785 16.0 0.146 1.188 0.452 -3.671 -1476.932 299.556 3.574 130.765 413.758 -12.059 167.411 0.216 -9.918 -12.809 -19.061 -206.081 3.0 327.0 42.0 107.641 -7.024 0.0 -0.544 3.079 -27.458 -21.2 0.0 0.0 -0.465 -14.867 -0.798 -7.981 c.2.1038
SCORE: -650.926 12.094 -1.991 -9.249 -0.661 0.853 0.061 845.18 1398.229 553.048 14.0 0.147 1.189 0.449 -3.658 -1473.348 298.264 3.712 131.228 410.848 -12.161 186.739 -6.387 -10.632 -13.524 -20.313 -205.809 5.0 327.0 41.0 107.842 -6.132 0.0 -0.181 3.08 -27.645 -21.2 0.0 0.0 -0.265 -8.227 0.081 0.809 c.2.1039
SCORE: -673.728 11.844 -2.06 -22.256 -1.563 -15.071 -1.059 935.378 1423.63 488.252 14.0 0.147 1.198 0.449 -3.689 -1474.28 296.662 3.828 130.835 409.642 -11.938 165.971 0.187 -10.6 -12.808 -18.846 -206.129 2.0 327.0 44.0 107.102 -5.471 0.0 -0.892 3.03 -27.631 -21.2 0.0 0.0 -0.981 -33.362 -0.589 -5.894 c.2.104
SCORE: -669.846 11.818 -2.048 -16.161 -1.212 -13.926 -1.044 863.222 1333.334 470.113 12.0 0.147 1.197 0.449 -3.679 -1465.423 291.466 3.921 130.354 408.764 -11.419 165.432 0.181 -8.261 -12.806 -18.791 -206.004 2.0 327.0 42.0 107.248 -7.321 0.0 -0.63 3.082 -27.003 -21.2 0.0 0.0 -0.656 -20.985 -0.547 -5.473 c.2.1040
SCORE: -667.062 11.594 -2.04 -23.608 -1.629 -8.382 -0.578 933.372 1449.166 515.794 13.0 0.146 1.184 0.453 -3.666 -1477.432 301.204 3.704 130.765 410.953 -12.122 170.791 0.279 -9.5 -12.952 -18.721 -206.473 3.0 327.0 41.0 106.918 -6.293 0.0 -0.421 3.552 -28.373 -21.2 0.0 0.0 -0.414 -12.841 -0.443 -4.427 c.2.1041
SCORE: -672.54 11.697 -2.057 -21.31 -1.415 -12.388 -0.822 987.498 1506.201 518.703 10.0 0.147 1.193 0.449 -3.685 -1465.671 294.278 3.79 130.461 405.421 -11.804 163.031 0.105 -6.454 -13.405 -17.835 -206.016 1.0 327.0 41.0 107.362 -7.355 0.0 -0.556 3.029 -28.277 -21.2 0.0 0.0 -0.595 -18.448 -0.433 -4.332 c.2.1042
SCORE: -671.215 11.531 -2.053 -25.846 -1.638 -14.954 -0.948 946.216 1577.987 631.771 16.0 0.147 1.215 0.449 -3.692 -1484.202 298.007 3.285 130.75 413.93 -12.292 174.204 0.562 -10.034 -14.344 -20.556 -206.015 6.0 327.0 42.0 108.757 -5.546 0.0 -0.471 3.522 -27.601 -21.2 0.0 0.0 -0.42 -13.448 -0.635 -6.351 c.2.1043
SCORE: -671.828 11.548 -2.055 -26.682 -1.719 -15.485 -0.998 963.404 1552.21 588.805 11.0 0.149 1.234 0.442 -3.583 -1478.809 297.925 3.527 130.787 411.106 -12.13 169.586 0.245 -9.087 -13.191 -20.265 -206.107 3.0 327.0 43.0 107.501 -5.815 0.0 -0.484 3.609 -27.505 -21.2 0.0 0.0 -0.414 -13.667 -0.713 -7.132 c.2.1044
SCORE: -674.441 11.656 -2.063 -28.955 -1.836 -18.921 -1.2 929.178 1577.046 647.868 15.0 0.147 1.176 0.449 -3.657 -1481.248 297.553 3.276 130.397 411.132 -12.201 169.179 0.231 -9.963 -13.291 -19.251 -206.028 4.0 327.0 42.0 108.329 -5.503 0.0 -0.547 3.645 -27.382 -21.2 0.0 0.0 -0.452 -14.462 -0.853 -8.531 c.2.1045
SCORE: -676.116 11.571 -2.068 -27.774 -1.828 -18.64 -1.227 984.168 1519.371 535.203 13.0 0.147 1.2 0.446 -3.68 -1472.46 296.944 3.547 130.792 408.144 -12.186 164.294 0.26 -9.804 -12.815 -20.596 -206.176 4.0 327.0 40.0 107.945 -6.488 0.0 -0.621 3.54 -27.711 -21.2 0.0 0.0 -0.559 -16.756 -0.807 -8.072 c.2.1046
SCORE: -670.391 11.697 -2.05 -26.965 -1.737 -11.448 -0.738 1048.22 1552.141 503.921 12.0 0.147 1.206 0.449 -3.681 -1477.849 300.014 3.777 130.808 409.208 -12.324 169.168 0.132 -8.943 -12.957 -18.789 -206.073 3.0 327.0 41.0 108.832 -7.3 0.0 -0.516 3.031 -27.915 -21.2 0.0 0.0 -0.384 -11.899 -0.927 -9.269 c.2.1047
SCORE: -664.149 11.656 -2.031 -21.245 -1.46 -6.224 -0.428 994.163 1455.567 461.404 16.0 0.147 1.21 0.449 -3.692 -1470.613 301.906 3.713 130.954 410.207 -11.15 166.19 0.272 -8.314 -12.765 -18.93 -206.743 1.0 327.0 41.0 108.578 -8.865 0.0 -0.594 3.021 -28.252 -21.2 0.0 0.0 -0.665 -20.603 -0.377 -3.769 c.2.1048
SCORE: -678.974 11.909 -2.076 -20.69 -1.551 -18.301 -1.372 883.73 1333.868 450.138 8.0 0.147 1.208 0.449 -3.682 -1469.099 292.725 3.533 130.942 408.898 -11.921 162.021 0.201 -9.028 -13.876 -18.709 -206.052 2.0 327.0 46.0 107.199 -8.361 0.0 -0.897 3.084 -27.253 -21.2 0.0 0.0 -0.912 -32.819 -0.846 -8.459 c.2.1049
SCORE: -681.574 11.594 -2.084 -24.845 -1.804 -20.449 -1.485 884.727 1377.381 492.654 8.0 0.147 1.171 0.452 -3.657 -1466.263 291.636 3.263 130.443 406.012 -11.881 160.345 0.193 -9.979 -13.399 -17.725 -206.05 3.0 327.0 37.0 107.519 -7.103 0.0 -1.002 3.072 -28.377 -21.2 0.0 0.0 -0.943 -25.465 -1.162 -11.622 c.2.105
SCORE: -675.818 11.548 -2.067 -28.565 -1.766 -21.064 -1.302 1121.667 1617.411 495.745 10.0 0.147 1.161 0.442 -3.636 -1474.436 295.371 3.28 130.547 407.29 -12.144 166.244 0.207 -10.577 -13.462 -17.808 -206.073 3.0 327.0 41.0 108.055 -6.172 0.0 -0.6 3.544 -26.39 -21.2 0.0 0.0 -0.567 -17.565 -0.702 -7.024 c.2.1050
SCORE: -675.36 11.618 -2.065 -19.867 -1.39 -15.658 -1.095 888.734 1429.47 540.736 10.0 0.147 1.203 0.45 -3.686 -1469.41 292.916 3.668 130.583 409.674 -11.807 161.047 0.102 -9.06 -12.775 -17.767 -206.056 1.0 327.0 41.0 107.431 -6.783 0.0 -0.602 3.088 -27.024 -21.2 0.0 0.0 -0.631 -19.573 -0.511 -5.115 c.2.1051
SCORE: -665.254 11.879 -2.034 -22.043 -1.448 -11.774 -0.774 1021.245 1522.209 500.964 16.0 0.146 1.181 0.45 -3.672 -1482.575 300.99 3.464 130.903 413.46 -11.487 176.033 -0.0 -7.597 -13.031 -20.235 -206.155 0.0 327.0 45.0 107.278 -8.388 0.0 -0.946 3.087 -27.905 -21.2 0.0 0.0 -1.021 -35.726 -0.685 -6.849 c.2.1052
SCORE: -676.099 11.545 -2.068 -26.101 -1.777 -20.553 -1.4 990.56 1468.554 477.994 16.0 0.147 0.965 0.482 -0.251 -1470.381 293.025 3.527 130.404 407.383 -11.956 161.774 0.116 -9.777 -12.808 -17.864 -206.064 2.0 327.0 41.0 107.786 -6.316 0.0 -0.638 3.063 -28.038 -21.2 0.0 0.0 -0.557 -17.259 -0.89 -8.901 c.2.1053
SCORE: -674.713 11.633 -2.063 -26.816 -1.807 -18.861 -1.271 946.696 1483.841 537.145 12.0 0.146 1.181 0.451 -3.68 -1482.266 296.017 3.654 130.398 412.442 -12.121 169.073 0.246 -9.267 -13.993 -18.987 -206.445 4.0 327.0 42.0 108.677 -5.071 0.0 -0.55 3.621 -27.344 -21.2 0.0 0.0 -0.507 -16.211 -0.688 -6.876 c.2.1054
SCORE: -670.963 11.613 -2.052 -18.508 -1.328 -15.855 -1.138 892.225 1393.518 501.293 10.0 0.147 1.222 0.457 -3.69 -1472.081 294.176 3.959 130.358 410.64 -11.532 164.909 0.083 -8.474 -12.777 -17.728 -206.047 1.0 327.0 40.0 106.981 -5.689 0.0 -0.612 3.057 -27.651 -21.2 0.0 0.0 -0.658 -19.727 -0.477 -4.767 c.2.1055
