SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -647.239 12.657 -1.979 -22.471 -1.643 -8.217 -0.601 736.138 1368.055 631.917 7.0 0.147 1.204 0.454 -3.672 -1489.541 308.041 3.528 134.494 408.034 -11.917 193.055 0.599 -11.479 -12.37 -21.217 -207.69 4.0 327.0 48.0 109.397 -4.282 0.0 -0.693 2.911 -25.134 -21.2 0.0 0.0 -0.95 -36.107 0.284 2.837 c.14.19
SCORE: -668.093 15.357 -2.043 -20.219 -1.373 -11.447 -0.777 820.919 1472.696 651.777 11.0 0.146 1.181 0.46 -3.664 -1484.518 294.357 3.142 138.96 410.203 -12.655 180.051 0.355 -11.414 -13.424 -19.317 -206.565 3.0 327.0 53.0 107.123 -7.004 0.0 -1.54 2.894 -26.851 -21.2 0.0 0.0 -1.88 -80.843 -0.079 -0.787 c.14.2
SCORE: -635.511 15.85 -1.943 -20.053 -1.407 -0.882 -0.062 807.389 1425.304 617.916 11.0 0.146 1.2 0.455 -3.675 -1495.887 314.681 3.327 140.389 412.313 -12.39 196.722 -0.0 -9.676 -12.271 -20.474 -207.31 0.0 327.0 62.0 107.631 -6.547 0.0 -1.499 2.861 -25.805 -21.2 0.0 0.0 -1.804 -93.786 0.084 0.839 c.14.20
SCORE: -644.057 12.778 -1.97 -19.625 -1.315 -8.917 -0.598 976.769 1491.897 515.128 12.0 0.146 1.201 0.458 -3.664 -1498.493 303.669 4.123 134.199 418.518 -11.148 200.39 0.33 -9.602 -13.054 -19.217 -206.448 2.0 327.0 54.0 108.951 -7.714 0.0 -0.981 3.246 -28.417 -21.2 0.0 0.0 -1.137 -50.015 -0.298 -2.977 c.14.21
SCORE: -627.886 14.051 -1.92 -13.635 -0.847 6.367 0.395 978.194 1610.012 631.818 8.0 0.147 1.183 0.451 -3.641 -1501.081 312.955 3.904 135.19 416.378 -11.324 207.263 -0.266 -8.128 -12.527 -18.443 -206.329 1.0 327.0 60.0 109.579 -7.313 0.0 -1.162 3.241 -28.192 -21.2 0.0 0.0 -1.415 -70.775 0.105 1.053 c.14.22
SCORE: -644.275 13.892 -1.97 -23.253 -1.532 4.681 0.308 869.028 1518.133 649.105 7.0 0.147 1.198 0.454 -3.663 -1498.424 305.857 3.233 136.867 417.433 -12.249 200.286 -0.972 -8.317 -12.136 -24.221 -207.306 3.0 327.0 54.0 107.689 -6.655 0.0 -1.13 2.926 -26.193 -21.2 0.0 0.0 -1.365 -60.072 -0.095 -0.953 c.14.23
SCORE: -642.843 14.256 -1.966 -20.214 -1.47 -6.916 -0.503 851.068 1375.488 524.42 4.0 0.147 1.213 0.453 -3.678 -1499.079 309.766 3.31 136.924 419.163 -11.938 195.373 0.295 -7.791 -12.251 -23.998 -206.234 2.0 327.0 58.0 108.01 -7.609 0.0 -1.081 3.125 -26.548 -21.2 0.0 0.0 -1.247 -59.88 -0.284 -2.845 c.14.24
SCORE: -636.326 16.07 -1.946 -21.778 -1.472 2.588 0.175 853.702 1479.34 625.638 16.0 0.149 1.227 0.441 -3.671 -1501.387 308.356 3.361 140.21 414.036 -11.308 205.447 -1.14 -7.882 -12.161 -22.757 -206.096 2.0 327.0 60.0 107.33 -5.667 0.0 -1.394 2.935 -27.689 -21.2 0.0 0.0 -1.757 -87.826 0.42 4.201 c.14.25
SCORE: -635.162 13.6 -1.942 -14.185 -1.026 -1.259 -0.091 791.456 1382.603 591.147 10.0 0.146 1.218 0.453 -3.686 -1490.604 316.727 3.448 134.726 416.803 -11.974 195.978 3.893 -9.788 -12.739 -24.862 -206.03 3.0 327.0 47.0 107.094 -6.344 0.0 -0.947 3.14 -27.668 -21.2 0.0 0.0 -1.174 -43.438 -0.108 -1.083 c.14.26
SCORE: -632.278 14.651 -1.934 -22.673 -1.402 -10.833 -0.67 927.738 1617.718 689.98 8.0 0.147 1.227 0.454 -3.681 -1500.267 307.056 3.22 138.347 411.444 -11.874 217.756 0.333 -11.771 -12.164 -21.286 -206.293 2.0 327.0 55.0 107.726 -6.499 0.0 -1.297 3.06 -27.679 -21.2 0.0 0.0 -1.529 -68.814 -0.251 -2.513 c.14.27
SCORE: -640.904 14.711 -1.96 -18.998 -1.271 -2.905 -0.194 960.637 1494.727 534.089 14.0 0.146 1.2 0.457 -3.675 -1486.153 313.259 3.184 136.985 410.292 -11.852 184.728 0.727 -9.262 -12.294 -16.883 -206.906 3.0 327.0 51.0 108.422 -7.352 0.0 -0.917 2.982 -26.983 -21.2 0.0 0.0 -1.163 -47.681 0.09 0.895 c.14.28
SCORE: -639.316 15.317 -1.955 -19.976 -1.324 2.592 0.172 924.779 1508.27 583.491 17.0 0.147 1.225 0.45 -3.667 -1515.076 313.989 3.354 139.316 421.124 -11.004 202.502 0.0 -7.094 -13.559 -21.66 -206.545 0.0 327.0 57.0 107.332 -5.001 0.0 -1.257 2.895 -26.845 -21.2 0.0 0.0 -1.551 -72.912 0.128 1.284 c.14.29
SCORE: -658.987 14.395 -2.015 -19.637 -1.088 -9.583 -0.531 1086.697 1805.362 718.665 11.0 0.147 1.224 0.455 -3.682 -1490.204 300.529 3.381 136.73 413.029 -11.55 185.79 0.121 -7.578 -12.517 -21.671 -206.553 2.0 327.0 57.0 107.569 -8.145 0.0 -1.274 2.897 -27.639 -21.2 0.0 0.0 -1.465 -68.869 -0.377 -3.769 c.14.3
SCORE: -643.183 14.129 -1.967 -17.159 -1.373 -4.802 -0.384 650.914 1250.053 599.139 11.0 0.147 1.22 0.452 -3.673 -1494.526 301.169 4.099 132.776 419.989 -11.175 199.044 0.41 -9.919 -13.577 -17.106 -205.681 2.0 327.0 53.0 109.306 -8.523 0.0 -0.9 2.841 -28.844 -21.2 0.0 0.0 -0.9 -38.721 -0.895 -8.953 c.14.30
SCORE: -637.849 13.212 -1.951 -10.783 -0.792 4.452 0.327 792.372 1361.864 569.492 10.0 0.146 1.213 0.46 -3.677 -1482.487 306.056 3.825 132.05 408.635 -11.277 198.265 -0.337 -8.285 -13.002 -18.167 -206.465 1.0 327.0 48.0 107.505 -6.523 0.0 -0.746 3.409 -28.332 -21.2 0.0 0.0 -0.766 -29.106 -0.671 -6.708 c.14.31
SCORE: -627.798 15.154 -1.92 -19.698 -1.288 7.541 0.493 802.887 1528.938 726.051 26.0 0.148 1.192 0.452 -3.633 -1516.606 317.238 3.522 141.763 423.83 -11.379 210.044 -0.56 -9.712 -12.541 -24.292 -207.536 3.0 327.0 58.0 108.875 -6.063 0.0 -1.015 3.166 -25.064 -21.2 0.0 0.0 -1.433 -68.764 0.988 9.884 c.14.32
SCORE: -623.525 14.718 -1.907 -10.453 -0.812 10.311 0.8 852.899 1288.123 435.224 11.0 0.146 1.226 0.456 -3.687 -1508.77 307.107 3.296 136.791 423.646 -11.579 219.659 -0.143 -6.538 -12.447 -24.66 -207.433 2.0 327.0 55.0 109.491 -6.11 0.0 -1.009 2.947 -25.864 -21.2 0.0 0.0 -1.295 -58.294 0.281 2.808 c.14.33
SCORE: -630.211 13.529 -1.927 -18.242 -1.253 -7.731 -0.531 817.599 1455.786 638.187 11.0 0.147 1.215 0.451 -3.669 -1498.132 320.695 3.6 140.24 409.428 -11.145 193.561 0.175 -9.248 -12.32 -15.555 -207.56 1.0 327.0 49.0 107.508 -5.523 0.0 -1.155 3.142 -25.846 -21.2 0.0 0.0 -1.381 -53.857 -0.275 -2.751 c.14.34
SCORE: -637.516 14.868 -1.95 -19.682 -1.306 -4.659 -0.309 853.194 1506.752 653.558 10.0 0.147 1.191 0.455 -3.653 -1495.535 299.216 3.312 138.297 412.919 -12.4 212.472 0.513 -10.971 -13.143 -19.85 -207.067 2.0 327.0 54.0 107.892 -6.691 0.0 -1.455 2.999 -25.905 -21.2 0.0 0.0 -1.769 -77.833 -0.074 -0.744 c.14.35
SCORE: -638.215 13.4 -1.952 -21.289 -1.509 -1.607 -0.114 834.436 1411.28 576.844 20.0 0.146 1.225 0.457 -3.687 -1509.657 307.8 3.901 131.974 420.016 -11.32 212.636 1.677 -8.87 -14.181 -18.441 -206.723 2.0 327.0 51.0 107.81 -6.366 0.0 -0.794 3.207 -26.942 -21.2 0.0 0.0 -0.791 -32.437 -0.804 -8.04 c.14.36
SCORE: -632.21 12.971 -1.933 -12.708 -0.889 6.24 0.437 876.78 1429.127 552.347 10.0 0.146 1.238 0.461 -3.687 -1498.079 310.067 3.774 131.57 417.497 -11.107 205.643 -0.383 -8.94 -13.34 -16.7 -206.462 2.0 327.0 57.0 107.996 -6.664 0.0 -0.778 3.159 -27.584 -21.2 0.0 0.0 -0.823 -38.667 -0.569 -5.694 c.14.37
SCORE: -624.922 14.417 -1.911 -16.095 -0.998 6.099 0.378 1041.761 1612.576 570.815 4.0 0.146 1.217 0.46 -3.682 -1475.55 319.046 3.452 138.1 407.952 -11.896 184.806 -0.356 -8.09 -13.009 -21.529 -206.987 2.0 327.0 56.0 108.151 -4.268 0.0 -0.922 2.927 -24.967 -21.2 0.0 0.0 -1.264 -58.122 0.65 6.501 c.14.38
SCORE: -615.306 13.364 -1.882 -3.582 -0.285 17.184 1.367 768.769 1256.883 488.114 7.0 0.146 1.234 0.459 -3.683 -1504.976 308.911 4.168 133.342 420.6 -11.794 222.009 -0.095 -8.25 -12.595 -19.481 -207.379 1.0 327.0 51.0 110.978 -5.068 0.0 -0.434 3.775 -26.504 -21.2 0.0 0.0 -0.84 -34.433 1.231 12.31 c.14.39
SCORE: -653.501 12.941 -1.998 -21.987 -1.575 -7.493 -0.537 717.453 1395.687 678.235 9.0 0.147 1.198 0.454 -3.657 -1479.749 307.455 3.426 134.045 403.574 -11.991 181.552 0.999 -10.209 -12.793 -19.752 -207.65 6.0 327.0 49.0 109.912 -5.626 0.0 -0.768 3.16 -25.797 -21.2 0.0 0.0 -1.106 -43.145 0.554 5.536 c.14.4
SCORE: -632.314 14.676 -1.934 -23.629 -1.557 -10.222 -0.674 962.791 1517.603 554.812 4.0 0.147 1.188 0.445 -3.624 -1502.575 319.025 3.864 138.697 411.746 -12.752 202.394 0.193 -10.035 -12.516 -17.451 -207.93 2.0 327.0 54.0 107.397 -6.345 0.0 -0.931 3.03 -25.818 -21.2 0.0 0.0 -1.147 -50.455 0.017 0.169 c.14.40
SCORE: -623.314 15.15 -1.906 -19.252 -1.43 -5.631 -0.418 772.592 1346.426 573.834 8.0 0.147 1.226 0.456 -3.683 -1508.898 311.871 3.325 136.146 415.261 -12.243 222.594 0.577 -8.32 -13.695 -21.608 -207.275 2.0 327.0 56.0 112.565 -6.782 0.0 -1.462 2.937 -26.137 -21.2 0.0 0.0 -1.784 -82.08 0.022 0.225 c.14.41
SCORE: -618.278 13.316 -1.891 -13.115 -1.026 16.856 1.318 822.788 1278.522 455.733 11.0 0.146 1.217 0.46 -3.678 -1493.468 315.699 4.167 131.987 413.016 -12.121 211.427 -0.043 -7.79 -12.457 -16.974 -206.251 1.0 327.0 51.0 110.083 -8.648 0.0 -0.556 3.184 -27.078 -21.2 0.0 0.0 -0.54 -22.127 -0.623 -6.227 c.14.42
SCORE: -629.412 14.73 -1.925 -28.257 -1.712 -11.455 -0.694 986.493 1650.233 663.74 10.0 0.149 1.216 0.441 -3.642 -1498.523 315.479 3.198 137.207 414.409 -11.927 203.357 0.632 -12.51 -12.94 -21.595 -208.03 6.0 327.0 62.0 112.986 -4.308 0.0 -1.272 2.914 -26.094 -21.2 0.0 0.0 -1.623 -84.375 0.551 5.506 c.14.43
SCORE: -623.073 13.514 -1.905 -19.104 -1.368 5.701 0.408 887.15 1396.262 509.113 8.0 0.147 1.229 0.45 -3.669 -1482.78 311.731 4.268 131.976 407.271 -12.105 205.906 -0.321 -7.733 -12.515 -18.797 -206.104 2.0 327.0 52.0 109.876 -6.759 0.0 -0.781 3.156 -27.42 -21.2 0.0 0.0 -0.823 -34.566 -0.606 -6.057 c.14.44
SCORE: -631.594 15.476 -1.931 -22.28 -1.432 2.07 0.133 919.726 1555.421 635.695 17.0 0.147 1.211 0.458 -3.678 -1508.829 319.287 3.452 138.555 420.188 -11.714 201.522 -1.922 -8.485 -13.365 -24.634 -206.007 2.0 327.0 56.0 110.265 -6.227 0.0 -1.358 3.221 -25.76 -21.2 0.0 0.0 -1.826 -83.991 0.797 7.967 c.14.45
SCORE: -616.324 14.105 -1.885 -14.97 -1.058 19.11 1.351 811.123 1414.505 603.382 13.0 0.147 1.182 0.457 -3.652 -1483.033 309.527 3.42 135.614 411.088 -11.487 215.869 -0.149 -9.401 -14.941 -19.001 -206.059 3.0 327.0 47.0 106.976 -7.071 0.0 -0.753 2.989 -27.747 -21.2 0.0 0.0 -0.878 -32.485 -0.289 -2.895 c.14.46
SCORE: -622.44 14.525 -1.903 -24.345 -1.604 -10.025 -0.66 924.994 1517.794 592.8 9.0 0.146 1.206 0.461 -3.676 -1511.78 316.956 3.422 136.965 417.762 -12.218 221.359 0.244 -8.13 -12.774 -23.433 -206.56 2.0 327.0 56.0 109.121 -6.025 0.0 -1.175 3.043 -27.086 -21.2 0.0 0.0 -1.328 -61.078 -0.473 -4.726 c.14.47
SCORE: -618.251 14.175 -1.891 -25.311 -1.571 7.086 0.44 928.068 1611.13 683.062 8.0 0.147 1.215 0.458 -3.675 -1503.383 322.958 3.53 138.19 420.944 -11.558 207.839 -0.463 -7.458 -13.297 -23.025 -207.172 5.0 327.0 52.0 108.032 -7.521 0.0 -1.068 3.27 -26.548 -21.2 0.0 0.0 -1.158 -48.627 -0.692 -6.919 c.14.48
SCORE: -606.707 12.895 -1.855 -15.358 -1.045 11.577 0.788 902.476 1469.713 567.237 6.0 0.146 1.178 0.456 -3.644 -1499.554 323.256 3.975 131.654 420.351 -10.672 217.882 -0.303 -9.682 -12.629 -17.583 -206.7 3.0 327.0 52.0 108.984 -7.417 0.0 -0.443 3.565 -29.072 -21.2 0.0 0.0 -0.637 -26.76 0.374 3.741 c.14.49
SCORE: -657.926 14.69 -2.012 -24.158 -1.606 -12.442 -0.827 823.334 1503.978 680.644 7.0 0.147 1.208 0.454 -3.667 -1482.521 304.803 3.234 137.351 403.359 -11.198 182.435 0.264 -6.511 -12.129 -22.776 -206.912 2.0 327.0 58.0 108.075 -7.577 0.0 -1.337 2.812 -27.312 -21.2 0.0 0.0 -1.561 -74.931 -0.259 -2.593 c.14.5
SCORE: -614.355 14.5 -1.879 -23.579 -1.492 6.773 0.429 1006.198 1579.958 573.761 7.0 0.147 1.221 0.454 -3.667 -1513.78 312.776 3.221 138.884 421.551 -11.322 227.234 -0.486 -8.666 -12.058 -20.54 -206.304 3.0 327.0 58.0 107.301 -6.121 0.0 -0.995 3.039 -26.524 -21.2 0.0 0.0 -1.239 -59.493 0.177 1.765 c.14.50
SCORE: -609.852 15.341 -1.865 -22.803 -1.447 3.43 0.218 934.52 1575.472 640.952 6.0 0.147 1.201 0.454 -3.672 -1498.213 306.613 3.346 136.966 413.324 -11.789 230.971 -0.922 -8.95 -14.523 -19.406 -207.698 2.0 327.0 57.0 112.731 -6.62 0.0 -1.123 2.956 -26.492 -21.2 0.0 0.0 -1.353 -63.596 -0.042 -0.422 c.14.51
SCORE: -608.108 16.17 -1.86 -17.959 -1.01 3.804 0.214 1005.182 1777.839 772.657 10.0 0.146 1.22 0.459 -3.683 -1510.716 310.499 3.415 140.782 421.851 -11.129 228.848 -0.382 -7.781 -12.375 -19.244 -206.709 2.0 327.0 67.0 107.226 -6.128 0.0 -0.981 3.097 -26.688 -21.2 0.0 0.0 -1.248 -71.138 0.54 5.401 c.14.52
SCORE: -614.395 15.683 -1.879 -17.079 -1.113 9.255 0.603 910.093 1534.772 624.679 5.0 0.147 1.197 0.453 -3.66 -1498.21 303.95 3.375 136.738 415.711 -12.131 225.063 0.0 -7.866 -12.712 -18.777 -207.021 0.0 327.0 57.0 110.574 -6.765 0.0 -1.153 2.927 -26.187 -21.2 0.0 0.0 -1.373 -64.53 -0.12 -1.2 c.14.53
SCORE: -601.015 14.841 -1.838 -18.207 -1.174 4.703 0.303 924.033 1551.1 627.067 21.0 0.147 1.211 0.453 -3.669 -1508.16 313.749 3.684 141.233 423.273 -12.001 234.997 -0.639 -10.66 -13.867 -20.236 -207.468 3.0 327.0 57.0 108.247 -6.402 0.0 -0.86 2.958 -27.305 -21.2 0.0 0.0 -1.124 -52.811 0.379 3.792 c.14.54
SCORE: -612.491 14.088 -1.873 -17.593 -1.182 -7.95 -0.534 863.155 1488.043 624.888 5.0 0.147 1.183 0.457 -3.643 -1492.054 309.184 3.442 136.995 410.845 -12.001 224.916 0.1 -9.422 -13.103 -19.779 -207.257 1.0 327.0 52.0 108.367 -6.585 0.0 -1.207 3.211 -26.197 -21.2 0.0 0.0 -1.556 -65.344 0.259 2.586 c.14.55
SCORE: -608.991 15.027 -1.862 -19.296 -1.394 25.836 1.867 798.894 1384.09 585.196 7.0 0.147 1.213 0.457 -3.68 -1497.375 320.775 3.335 137.791 415.649 -11.956 215.296 -0.083 -8.909 -13.179 -20.532 -207.27 3.0 327.0 58.0 110.108 -6.71 0.0 -0.968 2.95 -25.9 -21.2 0.0 0.0 -1.154 -55.391 -0.075 -0.753 c.14.56
SCORE: -610.076 14.079 -1.866 -23.175 -1.45 -7.995 -0.5 860.716 1598.056 737.34 13.0 0.146 1.228 0.457 -3.689 -1508.309 312.094 3.419 136.405 421.273 -11.94 229.332 0.236 -7.48 -12.473 -20.119 -207.138 3.0 327.0 50.0 108.071 -6.547 0.0 -1.347 3.43 -27.038 -21.2 0.0 0.0 -1.581 -63.236 -0.409 -4.089 c.14.57
SCORE: -606.841 15.78 -1.856 -28.087 -1.913 9.631 0.656 783.454 1468.202 684.748 19.0 0.147 1.207 0.454 -3.671 -1502.679 313.47 3.363 140.379 413.151 -11.863 235.955 -0.901 -11.807 -13.99 -19.613 -206.698 6.0 327.0 52.0 108.399 -7.202 0.0 -0.912 2.878 -27.522 -21.2 0.0 0.0 -1.067 -44.822 -0.258 -2.585 c.14.58
SCORE: -603.188 14.732 -1.845 -19.02 -1.303 -0.892 -0.061 936.078 1459.491 523.412 19.0 0.146 1.229 0.455 -3.68 -1514.021 315.103 3.496 139.837 419.923 -11.542 236.791 1.897 -11.786 -12.241 -22.032 -207.579 1.0 327.0 60.0 110.866 -4.872 0.0 -0.817 3.607 -25.687 -21.2 0.0 0.0 -1.13 -56.489 0.745 7.454 c.14.59
SCORE: -653.358 14.732 -1.998 -26.815 -1.624 -14.801 -0.896 863.573 1650.992 787.42 13.0 0.147 1.2 0.451 -3.641 -1492.763 302.505 3.47 138.728 413.109 -11.518 192.886 0.471 -9.73 -12.314 -25.542 -206.569 6.0 327.0 59.0 107.887 -5.56 0.0 -1.437 2.884 -27.789 -21.2 0.0 0.0 -1.652 -80.929 -0.386 -3.858 c.14.6
SCORE: -596.996 13.343 -1.826 -19.298 -1.445 17.244 1.291 813.617 1335.649 522.032 3.0 0.146 1.176 0.459 -3.643 -1506.864 318.409 3.792 131.823 422.628 -10.655 234.368 -0.241 -10.997 -13.062 -17.365 -206.634 3.0 327.0 52.0 112.247 -7.863 0.0 -0.337 3.211 -26.972 -21.2 0.0 0.0 -0.328 -13.76 -0.376 -3.757 c.14.60
SCORE: -600.078 14.351 -1.835 -23.874 -1.581 -3.755 -0.249 887.798 1509.676 621.878 12.0 0.147 1.214 0.452 -3.671 -1504.086 312.576 3.633 139.559 417.462 -11.937 236.737 0.649 -10.263 -12.745 -19.213 -207.153 3.0 327.0 55.0 108.974 -6.246 0.0 -1.033 2.969 -27.289 -21.2 0.0 0.0 -1.262 -56.79 -0.003 -0.028 c.14.61
SCORE: -586.401 15.0 -1.793 -22.061 -1.402 47.519 3.019 916.408 1573.846 657.437 18.0 0.148 1.216 0.443 -3.663 -1515.701 319.027 3.612 141.813 415.125 -11.46 248.333 -0.033 -7.374 -13.012 -18.187 -207.201 2.0 327.0 56.0 112.707 -6.964 0.0 -0.38 2.915 -26.979 -21.2 0.0 0.0 -0.619 -28.461 0.718 7.181 c.14.62
SCORE: -578.484 15.3 -1.769 -21.038 -1.385 6.047 0.398 928.36 1519.458 591.098 13.0 0.146 1.22 0.461 -3.67 -1498.639 311.028 3.536 132.403 412.719 -12.222 270.68 -0.731 -10.485 -12.977 -20.875 -207.248 4.0 327.0 61.0 107.519 -7.214 0.0 -1.026 3.218 -26.882 -21.2 0.0 0.0 -1.095 -55.854 -0.672 -6.723 c.14.63
SCORE: -572.781 13.974 -1.752 -13.976 -0.86 39.073 2.404 882.564 1625.619 743.055 9.0 0.147 1.216 0.456 -3.674 -1515.125 326.245 3.423 138.686 423.911 -11.416 250.565 -0.003 -6.769 -12.513 -18.177 -206.268 1.0 327.0 56.0 107.805 -5.999 0.0 -0.547 3.143 -27.237 -21.2 0.0 0.0 -0.88 -40.501 0.987 9.87 c.14.64
SCORE: -579.173 15.488 -1.771 -28.459 -1.851 38.317 2.493 912.36 1537.064 624.704 18.0 0.147 1.201 0.452 -3.671 -1502.775 322.777 3.182 139.643 409.624 -11.585 256.551 -0.262 -13.064 -13.225 -21.708 -207.353 8.0 327.0 61.0 109.688 -5.769 0.0 -0.29 3.184 -25.271 -21.2 0.0 0.0 -0.424 -21.616 0.393 3.928 c.14.65
SCORE: -516.201 13.8 -1.579 45.861 3.041 117.186 7.771 874.763 1507.903 633.14 13.0 0.146 1.255 0.46 -3.691 -1516.012 347.969 4.433 132.178 425.872 -11.331 293.597 -0.05 -10.234 -13.409 -18.252 -205.823 4.0 327.0 56.0 111.222 -8.237 0.0 1.519 3.328 -28.472 -21.2 0.0 0.0 1.013 46.584 3.849 38.492 c.14.66
SCORE: -649.502 15.476 -1.986 -20.619 -1.331 -9.181 -0.593 893.427 1549.361 655.934 21.0 0.147 1.219 0.45 -3.673 -1505.869 303.822 3.397 140.651 417.239 -12.215 194.926 0.129 -8.437 -12.439 -19.817 -208.584 1.0 327.0 66.0 111.103 -6.406 0.0 -1.689 3.213 -27.031 -21.2 0.0 0.0 -1.994 -111.641 0.018 0.176 c.14.7
SCORE: -656.001 13.73 -2.006 -18.318 -1.285 -10.1 -0.708 987.719 1425.821 438.102 6.0 0.147 1.2 0.454 -3.667 -1478.156 302.174 3.162 132.601 407.371 -12.177 187.161 0.298 -8.718 -14.357 -21.207 -206.309 2.0 327.0 50.0 106.885 -6.859 0.0 -1.13 3.022 -27.527 -21.2 0.0 0.0 -1.203 -48.123 -0.837 -8.374 c.14.8
