SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -642.706 14.949 -1.965 -22.401 -1.458 -2.379 -0.155 944.104 1536.627 592.524 15.0 0.146 1.211 0.459 -3.686 -1502.356 307.963 3.356 133.89 414.14 -12.325 210.819 0.818 -9.922 -16.592 -17.441 -206.892 1.0 327.0 62.0 107.942 -7.364 0.0 -1.247 2.959 -27.813 -21.2 0.0 0.0 -1.295 -67.34 -1.0 -9.999 c.19.15
SCORE: -646.612 15.059 -1.977 -22.814 -1.521 -10.871 -0.725 1014.199 1500.313 486.114 22.0 0.146 1.177 0.449 -3.642 -1480.104 302.635 3.172 133.572 409.179 -12.803 192.527 0.228 -11.51 -12.27 -18.351 -206.901 3.0 327.0 57.0 107.458 -6.523 0.0 -1.375 3.034 -26.656 -21.2 0.0 0.0 -1.575 -74.006 -0.436 -4.36 c.19.16
SCORE: -644.374 15.25 -1.971 -22.345 -1.537 -3.571 -0.246 929.26 1454.195 524.935 20.0 0.147 1.198 0.455 -3.661 -1494.914 306.093 3.35 133.517 411.924 -12.509 206.714 0.502 -9.518 -15.646 -19.34 -206.382 1.0 327.0 60.0 108.208 -7.538 0.0 -1.261 2.916 -28.186 -21.2 0.0 0.0 -1.266 -63.323 -1.234 -12.342 c.19.17
SCORE: -593.19 15.278 -1.814 -6.087 -0.408 45.172 3.03 966.16 1490.781 524.622 31.0 0.147 1.189 0.455 -3.665 -1503.758 311.506 3.639 137.38 414.365 -12.778 248.607 -0.076 -11.61 -14.087 -16.488 -207.991 3.0 327.0 60.0 110.928 -6.529 0.0 -0.599 3.098 -26.399 -21.2 0.0 0.0 -0.815 -40.768 0.484 4.839 c.19.18
SCORE: -650.417 15.474 -1.989 -22.034 -1.48 -0.894 -0.06 852.87 1489.162 636.293 27.0 0.147 1.193 0.455 -3.665 -1497.431 311.854 3.618 136.676 413.784 -13.323 187.339 1.308 -6.877 -13.498 -18.645 -206.063 1.0 327.0 59.0 107.424 -7.127 0.0 -1.187 3.006 -28.086 -21.2 0.0 0.0 -1.355 -66.414 -0.364 -3.639 c.19.19
SCORE: -656.969 15.611 -2.009 -20.998 -1.462 -12.056 -0.839 1006.383 1436.575 430.192 21.0 0.148 1.2 0.449 -3.665 -1485.446 304.182 3.383 135.58 409.332 -12.948 183.179 0.105 -12.396 -12.279 -14.877 -206.793 1.0 327.0 54.0 107.258 -7.056 0.0 -1.37 2.96 -27.98 -21.2 0.0 0.0 -1.556 -68.448 -0.551 -5.515 c.19.2
SCORE: -648.349 14.974 -1.983 -24.347 -1.673 -7.152 -0.491 804.886 1455.488 650.602 20.0 0.147 1.201 0.452 -3.666 -1505.256 304.524 3.232 135.808 414.079 -12.144 204.62 0.423 -9.511 -13.772 -18.268 -206.791 2.0 327.0 61.0 109.879 -7.291 0.0 -1.395 3.039 -27.431 -21.2 0.0 0.0 -1.526 -77.81 -0.726 -7.263 c.19.20
SCORE: -631.459 15.902 -1.931 -26.125 -1.672 10.141 0.649 941.647 1562.505 620.859 21.0 0.146 1.199 0.459 -3.672 -1502.008 317.439 3.464 141.519 408.761 -12.242 204.213 -0.512 -12.884 -13.047 -15.687 -206.853 4.0 327.0 62.0 109.729 -6.7 0.0 -1.281 3.145 -27.241 -21.2 0.0 0.0 -1.455 -75.672 -0.375 -3.754 c.19.21
SCORE: -644.812 15.121 -1.972 -20.195 -1.34 -0.648 -0.043 857.964 1507.101 649.137 16.0 0.146 1.21 0.455 -3.677 -1500.85 307.321 3.214 139.301 413.237 -11.667 192.615 2.458 -9.7 -12.261 -15.09 -206.712 1.0 327.0 56.0 110.648 -7.729 0.0 -1.194 2.938 -27.01 -21.2 0.0 0.0 -1.495 -68.786 0.194 1.943 c.19.22
SCORE: -641.927 15.686 -1.963 -20.295 -1.402 1.251 0.086 874.524 1447.293 572.769 27.0 0.148 1.204 0.446 -3.661 -1504.594 308.1 3.199 142.788 415.118 -12.749 198.488 -2.394 -9.604 -14.439 -20.153 -206.769 3.0 327.0 56.0 111.169 -5.66 0.0 -1.222 2.855 -26.613 -21.2 0.0 0.0 -1.675 -77.044 0.863 8.627 c.19.23
SCORE: -638.169 15.154 -1.952 -30.214 -1.901 -1.685 -0.106 853.053 1589.519 736.466 31.0 0.147 1.209 0.455 -3.673 -1514.606 317.876 3.64 139.184 416.998 -12.62 202.724 3.971 -15.591 -12.261 -15.072 -206.324 7.0 327.0 67.0 111.928 -6.958 0.0 -1.351 2.912 -26.937 -21.2 0.0 0.0 -1.708 -97.35 0.68 6.801 c.19.24
SCORE: -641.506 15.447 -1.962 -19.159 -1.261 2.172 0.143 1000.015 1519.235 519.22 20.0 0.148 1.226 0.443 -3.676 -1484.284 301.937 3.551 134.767 411.653 -11.933 197.993 -1.077 -10.763 -13.326 -17.044 -206.195 2.0 327.0 58.0 108.185 -7.469 0.0 -1.249 2.898 -28.417 -21.2 0.0 0.0 -1.419 -68.133 -0.429 -4.291 c.19.25
SCORE: -634.839 15.324 -1.941 -23.963 -1.526 6.928 0.441 898.352 1569.911 671.558 22.0 0.147 1.201 0.452 -3.665 -1498.501 301.755 3.387 137.081 410.719 -12.546 218.043 -0.913 -11.573 -13.026 -18.806 -206.948 6.0 327.0 61.0 109.404 -6.547 0.0 -1.272 2.923 -27.138 -21.2 0.0 0.0 -1.518 -77.417 -0.02 -0.196 c.19.26
SCORE: -641.644 14.757 -1.962 -20.464 -1.464 -6.823 -0.488 811.987 1397.422 585.435 34.0 0.147 1.199 0.455 -3.669 -1493.555 305.646 3.226 135.475 411.118 -12.572 204.844 0.24 -9.626 -15.303 -19.214 -206.275 1.0 327.0 60.0 109.777 -7.133 0.0 -1.183 2.858 -27.839 -21.2 0.0 0.0 -1.326 -66.309 -0.469 -4.687 c.19.27
SCORE: -651.158 15.314 -1.991 -24.103 -1.676 -3.973 -0.276 844.054 1438.104 594.051 17.0 0.147 1.194 0.458 -3.676 -1496.092 300.896 3.152 134.56 414.568 -11.947 201.464 1.249 -13.987 -12.332 -18.627 -206.796 4.0 327.0 56.0 110.318 -8.907 0.0 -1.353 2.903 -27.254 -21.2 0.0 0.0 -1.435 -66.022 -0.973 -9.731 c.19.28
SCORE: -647.575 15.308 -1.98 -21.712 -1.522 -7.573 -0.531 856.3 1426.927 570.627 21.0 0.147 1.19 0.456 -3.67 -1493.447 303.565 3.315 134.117 416.259 -12.158 198.674 0.581 -12.419 -15.145 -19.292 -206.914 4.0 327.0 59.0 108.366 -6.003 0.0 -1.292 3.067 -26.483 -21.2 0.0 0.0 -1.412 -69.183 -0.702 -7.02 c.19.29
SCORE: -660.572 15.564 -2.02 -23.574 -1.58 -9.104 -0.61 879.974 1491.934 611.96 26.0 0.147 1.212 0.452 -3.678 -1490.587 301.634 3.743 137.746 411.385 -12.018 183.796 0.726 -11.654 -12.339 -19.442 -206.85 5.0 327.0 63.0 108.13 -7.758 0.0 -1.374 2.937 -26.228 -21.2 0.0 0.0 -1.613 -85.483 -0.107 -1.069 c.19.3
SCORE: -645.754 15.211 -1.975 -22.854 -1.517 -5.456 -0.362 921.306 1506.464 585.158 22.0 0.147 1.199 0.454 -3.667 -1502.39 303.923 3.368 135.72 417.324 -12.803 207.743 0.486 -12.213 -13.184 -18.965 -206.107 2.0 327.0 55.0 107.228 -6.971 0.0 -1.308 3.019 -28.38 -21.2 0.0 0.0 -1.381 -62.142 -0.98 -9.796 c.19.30
SCORE: -610.767 15.167 -1.868 -23.284 -1.772 18.544 1.412 802.83 1313.677 510.847 28.0 0.146 1.184 0.458 -3.657 -1504.104 313.722 3.553 135.331 413.165 -13.456 233.803 -0.159 -9.05 -14.845 -15.176 -206.994 3.0 327.0 59.0 107.761 -7.109 0.0 -1.061 2.993 -27.293 -21.2 0.0 0.0 -1.108 -54.278 -0.831 -8.313 c.19.31
SCORE: -639.672 15.162 -1.956 -24.448 -1.617 -5.829 -0.386 909.006 1511.772 602.767 19.0 0.146 1.2 0.461 -3.661 -1487.958 308.453 3.456 134.806 410.773 -11.643 205.107 1.284 -14.389 -14.437 -19.382 -206.885 6.0 327.0 56.0 108.173 -7.961 0.0 -1.229 2.869 -27.601 -21.2 0.0 0.0 -1.219 -56.077 -1.273 -12.727 c.19.32
SCORE: -642.018 14.833 -1.963 -9.25 -0.741 4.479 0.359 753.755 1248.403 494.648 21.0 0.147 1.193 0.451 -3.659 -1502.144 304.554 3.38 135.083 416.631 -12.881 208.253 -0.397 -10.891 -12.326 -20.948 -207.038 2.0 327.0 56.0 109.69 -6.967 0.0 -1.252 2.913 -26.258 -21.2 0.0 0.0 -1.577 -72.535 0.241 2.409 c.19.33
SCORE: -634.344 14.758 -1.94 -12.987 -0.829 1.628 0.104 931.998 1567.011 635.013 21.0 0.147 1.209 0.457 -3.671 -1500.256 312.32 3.712 132.853 415.539 -13.472 202.78 -1.973 -9.704 -13.284 -15.968 -206.36 4.0 327.0 61.0 109.453 -5.845 0.0 -1.25 3.512 -26.566 -21.2 0.0 0.0 -1.588 -80.973 0.475 4.753 c.19.34
SCORE: -637.3 15.324 -1.949 -22.139 -1.598 -2.122 -0.153 866.689 1385.562 518.872 18.0 0.147 1.191 0.456 -3.666 -1500.451 312.607 3.46 135.209 413.558 -11.82 204.993 0.822 -9.673 -15.809 -17.312 -206.573 1.0 327.0 58.0 109.392 -7.573 0.0 -1.245 3.01 -27.244 -21.2 0.0 0.0 -1.414 -67.876 -0.431 -4.311 c.19.35
SCORE: -633.249 14.875 -1.937 -22.218 -1.355 3.417 0.208 1024.804 1640.262 615.458 18.0 0.147 1.184 0.451 -3.669 -1481.769 314.463 3.236 135.894 409.144 -11.716 195.317 -1.28 -10.011 -16.304 -20.913 -206.63 4.0 327.0 57.0 107.835 -6.824 0.0 -0.813 4.04 -25.923 -21.2 0.0 0.0 -1.096 -51.523 0.517 5.168 c.19.36
SCORE: -631.791 14.857 -1.932 -21.54 -1.557 6.548 0.473 747.88 1383.173 635.293 18.0 0.147 1.189 0.453 -3.656 -1505.349 318.354 3.281 134.529 421.881 -11.387 199.384 -0.455 -12.421 -12.532 -15.268 -206.319 2.0 327.0 55.0 107.84 -6.488 0.0 -0.797 3.339 -27.568 -21.2 0.0 0.0 -0.889 -40.006 -0.384 -3.838 c.19.37
SCORE: -635.65 15.257 -1.944 -16.655 -1.164 -0.271 -0.019 859.814 1430.693 570.879 22.0 0.146 1.204 0.459 -3.683 -1498.402 307.18 3.285 134.376 415.531 -13.104 212.423 5.127 -9.283 -15.709 -18.247 -206.093 1.0 327.0 59.0 107.427 -7.241 0.0 -1.162 2.903 -27.623 -21.2 0.0 0.0 -1.268 -62.129 -0.64 -6.402 c.19.38
SCORE: -605.307 15.432 -1.851 -26.572 -1.751 27.818 1.833 1004.885 1517.819 512.934 32.0 0.146 1.193 0.456 -3.665 -1502.3 318.101 3.467 136.996 409.768 -12.182 232.581 -0.116 -9.896 -14.071 -15.159 -207.415 2.0 327.0 62.0 107.494 -6.316 0.0 -0.889 2.959 -26.266 -21.2 0.0 0.0 -0.923 -47.974 -0.712 -7.123 c.19.39
SCORE: -655.893 15.395 -2.006 -21.58 -1.505 -7.92 -0.552 827.021 1433.544 606.523 24.0 0.147 1.203 0.454 -3.673 -1491.935 305.12 3.12 135.908 410.995 -13.872 193.045 0.736 -10.105 -14.794 -19.549 -206.945 3.0 327.0 57.0 107.874 -6.511 0.0 -1.352 3.105 -28.279 -21.2 0.0 0.0 -1.419 -66.711 -1.036 -10.356 c.19.4
SCORE: -633.48 15.081 -1.937 -19.369 -1.369 1.896 0.134 869.496 1415.247 545.75 22.0 0.147 1.198 0.453 -3.658 -1497.228 311.572 3.446 134.33 412.361 -12.434 212.678 -0.954 -9.037 -12.525 -22.372 -206.842 1.0 327.0 60.0 108.236 -7.144 0.0 -1.16 2.875 -28.338 -21.2 0.0 0.0 -1.185 -59.247 -1.038 -10.376 c.19.40
SCORE: -632.812 14.9 -1.935 -16.059 -1.141 10.595 0.753 895.933 1407.161 511.228 26.0 0.146 1.205 0.457 -3.676 -1500.882 314.219 3.357 134.323 414.856 -12.93 203.493 -0.127 -6.897 -14.684 -18.212 -206.759 1.0 327.0 60.0 110.408 -5.662 0.0 -0.811 3.105 -27.479 -21.2 0.0 0.0 -1.019 -50.959 0.231 2.309 c.19.41
SCORE: -640.087 14.919 -1.957 -17.907 -1.267 -10.614 -0.751 914.648 1413.475 498.826 19.0 0.146 1.178 0.458 -3.659 -1492.536 308.366 3.233 135.356 409.88 -12.207 204.791 0.044 -8.072 -15.626 -20.061 -206.172 1.0 327.0 54.0 107.775 -6.967 0.0 -1.373 3.061 -27.829 -21.2 0.0 0.0 -1.526 -67.145 -0.697 -6.974 c.19.42
SCORE: -644.885 14.941 -1.972 -18.896 -1.305 -7.348 -0.507 919.21 1447.991 528.78 15.0 0.147 1.197 0.455 -3.662 -1485.734 305.3 3.297 133.793 409.15 -12.204 194.832 0.198 -10.528 -13.674 -17.11 -207.092 1.0 327.0 58.0 108.578 -7.198 0.0 -1.097 2.871 -26.101 -21.2 0.0 0.0 -1.276 -61.231 -0.242 -2.421 c.19.43
SCORE: -631.915 15.029 -1.932 -24.928 -1.66 -0.192 -0.013 853.964 1501.959 647.996 20.0 0.147 1.196 0.455 -3.665 -1503.087 313.432 3.183 136.991 411.05 -12.534 213.92 31.799 -10.661 -12.239 -20.074 -206.922 5.0 327.0 56.0 109.687 -7.093 0.0 -1.148 2.942 -27.443 -21.2 0.0 0.0 -1.417 -65.169 0.088 0.88 c.19.44
SCORE: -630.28 14.658 -1.927 -19.403 -1.304 0.257 0.017 883.787 1487.546 603.759 29.0 0.146 1.193 0.456 -3.667 -1500.519 313.022 3.475 135.092 412.811 -12.534 210.245 -10.233 -8.617 -12.823 -16.845 -206.209 2.0 327.0 59.0 107.532 -6.888 0.0 -1.246 2.886 -27.836 -21.2 0.0 0.0 -1.473 -72.155 -0.138 -1.383 c.19.45
SCORE: -633.381 15.462 -1.937 -18.89 -1.373 -6.55 -0.476 863.788 1375.453 511.664 25.0 0.148 1.215 0.448 -3.665 -1502.599 313.126 3.576 133.569 416.093 -12.927 209.475 0.124 -8.426 -13.974 -17.324 -207.508 1.0 327.0 52.0 108.058 -7.827 0.0 -1.099 2.855 -26.495 -21.2 0.0 0.0 -1.135 -47.669 -0.948 -9.482 c.19.46
SCORE: -594.098 15.108 -1.817 -25.571 -1.645 34.068 2.192 928.021 1554.183 626.161 27.0 0.146 1.196 0.458 -3.672 -1497.482 309.363 3.496 136.11 413.454 -12.761 247.764 -0.17 -12.004 -12.679 -18.248 -206.932 5.0 327.0 61.0 109.196 -6.664 0.0 -0.798 2.981 -26.62 -21.2 0.0 0.0 -0.942 -48.065 -0.063 -0.635 c.19.47
SCORE: -635.222 15.073 -1.943 -14.02 -0.984 2.991 0.21 804.564 1424.568 620.005 20.0 0.149 1.226 0.437 -3.664 -1495.242 309.063 3.249 133.274 417.196 -12.251 204.116 -0.374 -9.162 -15.425 -18.251 -206.61 2.0 327.0 58.0 109.002 -6.676 0.0 -1.175 2.946 -27.4 -21.2 0.0 0.0 -1.314 -63.079 -0.505 -5.049 c.19.48
SCORE: -606.935 14.714 -1.856 -23.056 -1.576 22.097 1.51 858.125 1462.943 604.818 24.0 0.147 1.204 0.453 -3.678 -1503.864 306.107 3.49 136.946 416.281 -12.433 238.277 -0.263 -13.602 -13.363 -16.761 -207.22 6.0 327.0 61.0 109.684 -4.972 0.0 -0.972 3.463 -25.891 -21.2 0.0 0.0 -1.148 -58.544 -0.078 -0.778 c.19.49
SCORE: -653.308 14.892 -1.998 -17.301 -1.183 1.421 0.097 888.482 1462.692 574.21 17.0 0.148 1.212 0.447 -3.649 -1496.863 309.697 3.307 134.323 411.622 -12.486 191.868 0.0 -7.793 -15.599 -17.361 -206.085 0.0 327.0 56.0 107.715 -7.632 0.0 -0.998 2.911 -27.889 -21.2 0.0 0.0 -1.074 -49.405 -0.648 -6.478 c.19.5
SCORE: -576.607 15.378 -1.763 -0.781 -0.051 65.183 4.228 982.586 1541.539 558.953 28.0 0.148 1.201 0.446 -3.662 -1497.8 311.628 3.599 139.087 412.626 -12.428 257.26 -0.089 -14.582 -12.935 -14.457 -207.074 4.0 327.0 61.0 110.963 -5.908 0.0 -0.406 2.981 -26.501 -21.2 0.0 0.0 -0.692 -35.279 1.052 10.523 c.19.50
SCORE: -638.17 15.139 -1.952 -18.588 -1.261 -3.834 -0.26 872.951 1473.649 600.698 22.0 0.147 1.192 0.452 -3.66 -1489.981 311.261 3.303 134.707 411.831 -12.327 203.184 1.057 -8.713 -15.79 -21.884 -206.076 4.0 327.0 57.0 107.665 -7.327 0.0 -1.184 2.977 -27.931 -21.2 0.0 0.0 -1.312 -61.682 -0.578 -5.785 c.19.51
SCORE: -636.223 16.738 -1.946 -28.783 -1.875 2.713 0.177 1002.248 1534.691 532.443 20.0 0.148 1.246 0.45 -3.682 -1504.005 315.468 3.917 147.051 406.21 -11.99 195.077 -0.802 -8.887 -12.237 -16.752 -207.068 2.0 327.0 63.0 109.43 -6.381 0.0 -1.38 2.995 -26.014 -21.2 0.0 0.0 -1.749 -92.685 0.573 5.729 c.19.52
SCORE: -635.726 15.25 -1.944 -19.451 -1.399 -2.699 -0.194 825.638 1390.341 564.703 19.0 0.147 1.213 0.455 -3.675 -1498.16 307.202 3.271 136.04 411.442 -12.627 209.826 1.109 -10.958 -13.551 -17.025 -206.223 2.0 327.0 58.0 109.804 -7.255 0.0 -1.255 2.995 -27.447 -21.2 0.0 0.0 -1.506 -72.299 -0.051 -0.511 c.19.53
SCORE: -599.134 15.229 -1.832 -15.297 -1.124 28.487 2.094 766.02 1360.567 594.547 25.0 0.146 1.225 0.457 -3.69 -1504.627 313.937 3.69 135.226 415.939 -13.158 238.926 -0.13 -7.997 -13.024 -18.973 -206.728 3.0 327.0 59.0 109.257 -4.921 0.0 -0.685 3.187 -26.806 -21.2 0.0 0.0 -0.936 -45.859 0.546 5.461 c.19.54
SCORE: -602.12 15.243 -1.841 -23.366 -1.533 32.905 2.159 900.14 1523.904 623.764 27.0 0.147 1.203 0.454 -3.672 -1500.891 309.85 3.409 136.619 411.616 -12.947 245.845 -0.189 -10.606 -13.298 -19.806 -206.904 5.0 327.0 59.0 109.21 -6.861 0.0 -0.848 2.927 -27.215 -21.2 0.0 0.0 -0.93 -45.552 -0.45 -4.503 c.19.55
SCORE: -631.872 16.467 -1.932 -25.403 -1.634 2.686 0.173 963.824 1555.141 591.317 32.0 0.147 1.205 0.456 -3.668 -1509.667 323.852 3.846 143.385 417.43 -12.282 195.898 -0.329 -11.274 -13.478 -17.242 -205.942 1.0 327.0 64.0 107.649 -5.833 0.0 -1.472 3.32 -28.471 -21.2 0.0 0.0 -1.794 -96.856 0.267 2.667 c.19.56
SCORE: -629.636 15.657 -1.925 -19.341 -1.462 18.988 1.435 803.708 1322.861 519.152 22.0 0.147 1.183 0.453 -3.659 -1502.538 314.96 3.27 137.231 415.599 -12.999 214.231 -0.262 -15.282 -12.825 -20.463 -206.928 3.0 327.0 56.0 109.175 -6.3 0.0 -0.984 3.151 -26.841 -21.2 0.0 0.0 -1.161 -53.406 -0.171 -1.712 c.19.57
SCORE: -596.654 15.622 -1.825 -25.54 -1.728 41.11 2.782 973.003 1477.776 504.773 33.0 0.147 1.212 0.453 -3.673 -1505.847 309.253 3.445 137.129 413.186 -12.025 244.757 -0.086 -10.87 -12.244 -15.316 -208.037 2.0 327.0 60.0 111.169 -5.316 0.0 -0.625 2.869 -25.745 -21.2 0.0 0.0 -0.752 -37.609 0.013 0.132 c.19.58
SCORE: -603.285 15.167 -1.845 -25.069 -1.695 21.923 1.483 872.888 1478.737 605.849 35.0 0.146 1.202 0.458 -3.675 -1499.07 309.207 3.419 135.406 412.477 -12.917 238.903 -0.199 -10.333 -12.231 -15.118 -207.03 3.0 327.0 62.0 108.256 -6.561 0.0 -0.969 2.901 -27.527 -21.2 0.0 0.0 -1.087 -56.533 -0.357 -3.567 c.19.59
SCORE: -658.887 15.293 -2.015 -21.2 -1.381 -3.331 -0.217 984.593 1535.127 550.535 20.0 0.147 1.192 0.454 -3.673 -1493.46 305.631 3.152 135.612 412.902 -13.26 186.814 0.872 -9.489 -15.204 -18.188 -206.054 2.0 327.0 61.0 108.187 -7.265 0.0 -1.265 2.947 -28.132 -21.2 0.0 0.0 -1.409 -71.878 -0.528 -5.276 c.19.6
SCORE: -634.136 14.895 -1.939 -17.519 -1.231 10.829 0.761 796.473 1422.636 626.163 15.0 0.147 1.235 0.453 -3.683 -1503.902 309.729 3.489 134.608 416.331 -12.271 212.645 0.0 -8.821 -12.533 -20.703 -206.741 0.0 327.0 58.0 108.703 -7.234 0.0 -1.103 3.08 -27.468 -21.2 0.0 0.0 -1.404 -67.39 0.339 3.391 c.19.60
