SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -643.669 14.308 -1.968 -21.714 -1.607 -9.749 -0.721 899.839 1351.236 451.397 13.0 0.146 1.185 0.457 -3.655 -1502.392 305.463 3.974 133.9 419.39 -11.203 198.255 0.098 -8.232 -13.103 -18.498 -206.845 1.0 327.0 57.0 109.785 -6.536 0.0 -0.979 3.15 -27.71 -21.2 0.0 0.0 -1.041 -48.907 -0.689 -6.89 c.11.56
SCORE: -643.923 13.152 -1.969 -16.418 -1.153 -7.899 -0.555 909.115 1423.461 514.346 6.0 0.146 1.206 0.456 -3.675 -1486.607 303.895 3.744 131.617 410.002 -11.978 197.834 -0.0 -8.559 -12.929 -17.505 -207.552 0.0 327.0 49.0 107.51 -6.87 0.0 -1.047 3.23 -26.689 -21.2 0.0 0.0 -1.118 -43.607 -0.771 -7.709 c.11.57
SCORE: -647.836 12.765 -1.981 -19.637 -1.302 -10.82 -0.717 944.049 1508.759 564.711 12.0 0.146 1.209 0.456 -3.674 -1500.245 299.198 3.706 131.86 423.332 -11.542 197.489 0.2 -7.316 -12.546 -20.039 -207.292 2.0 327.0 53.0 109.412 -5.759 0.0 -1.095 3.236 -28.268 -21.2 0.0 0.0 -1.17 -50.293 -0.775 -7.752 c.11.58
SCORE: -638.584 13.897 -1.953 -19.645 -1.448 -3.931 -0.29 745.85 1356.488 610.638 17.0 0.146 1.213 0.459 -3.673 -1501.386 312.052 3.771 131.556 421.469 -11.878 207.741 1.433 -12.766 -13.205 -22.163 -207.044 4.0 327.0 54.0 107.893 -7.073 0.0 -0.944 3.21 -27.707 -21.2 0.0 0.0 -0.986 -43.37 -0.759 -7.593 c.11.59
SCORE: -666.181 14.154 -2.037 -21.727 -1.564 -17.943 -1.292 899.389 1388.848 489.459 10.0 0.146 1.198 0.458 -3.65 -1494.002 294.637 3.938 133.63 415.414 -12.145 184.172 0.054 -8.022 -13.107 -19.645 -206.792 1.0 327.0 57.0 109.966 -6.555 0.0 -1.088 3.137 -27.762 -21.2 0.0 0.0 -1.179 -55.411 -0.66 -6.6 c.11.6
SCORE: -641.573 13.515 -1.962 -18.679 -1.499 -10.096 -0.81 845.424 1245.862 400.438 5.0 0.146 1.214 0.458 -3.686 -1494.078 302.809 4.105 131.483 412.446 -11.675 202.955 0.115 -9.367 -13.31 -16.974 -205.595 1.0 327.0 54.0 111.003 -6.989 0.0 -0.96 3.315 -28.633 -21.2 0.0 0.0 -1.042 -45.867 -0.598 -5.978 c.11.60
SCORE: -630.415 13.405 -1.928 -10.208 -0.706 -2.78 -0.192 781.266 1446.293 665.027 15.0 0.145 1.18 0.461 -3.646 -1501.594 308.49 4.142 132.95 426.029 -11.83 205.47 0.397 -8.646 -13.613 -18.497 -206.663 1.0 327.0 52.0 107.078 -6.449 0.0 -0.766 3.355 -27.578 -21.2 0.0 0.0 -0.913 -38.335 -0.15 -1.503 c.11.61
SCORE: -641.548 13.121 -1.962 -16.169 -1.258 -10.016 -0.779 797.343 1285.368 488.025 7.0 0.146 1.236 0.458 -3.686 -1496.998 302.562 4.08 130.644 415.803 -12.249 202.465 0.404 -9.418 -13.401 -18.744 -206.047 3.0 327.0 52.0 113.024 -6.298 0.0 -0.704 3.189 -27.112 -21.2 0.0 0.0 -0.966 -40.56 0.396 3.958 c.11.62
SCORE: -644.222 12.364 -1.97 -17.628 -1.305 -7.411 -0.549 821.741 1350.977 529.236 7.0 0.147 1.192 0.454 -3.66 -1499.228 302.208 3.712 130.358 414.142 -12.576 207.084 0.285 -8.807 -13.517 -17.401 -206.741 3.0 327.0 45.0 110.022 -6.939 0.0 -0.738 3.402 -26.873 -21.2 0.0 0.0 -0.745 -26.09 -0.711 -7.106 c.11.63
SCORE: -636.214 13.2 -1.946 -12.424 -0.843 6.456 0.438 962.763 1473.731 510.968 16.0 0.146 1.185 0.462 -3.652 -1492.345 305.062 3.756 131.343 411.029 -12.202 210.838 0.0 -8.553 -13.227 -18.162 -206.558 0.0 327.0 55.0 107.718 -7.049 0.0 -0.68 3.181 -27.985 -21.2 0.0 0.0 -0.725 -32.61 -0.478 -4.783 c.11.64
SCORE: -643.592 13.639 -1.968 -16.774 -1.166 1.069 0.074 955.755 1438.307 482.552 14.0 0.146 1.17 0.458 -3.636 -1497.736 303.899 3.893 131.774 418.378 -11.155 202.207 -1.404 -10.118 -13.071 -18.565 -205.924 1.0 327.0 58.0 108.194 -7.291 0.0 -0.838 3.207 -28.222 -21.2 0.0 0.0 -0.889 -42.652 -0.597 -5.966 c.11.65
SCORE: -633.873 14.0 -1.938 -18.2 -1.251 6.635 0.456 869.351 1455.022 585.671 9.0 0.146 1.179 0.461 -3.646 -1493.352 309.652 4.092 131.583 413.14 -11.481 210.911 -0.803 -10.181 -13.175 -21.537 -206.456 4.0 327.0 53.0 108.871 -8.114 0.0 -0.629 3.181 -27.946 -21.2 0.0 0.0 -0.546 -23.471 -0.989 -9.892 c.11.66
SCORE: -639.618 13.784 -1.956 -15.614 -1.141 0.615 0.045 866.838 1367.92 501.081 11.0 0.146 1.199 0.459 -3.65 -1497.642 301.129 3.684 132.015 415.723 -10.958 208.137 -1.176 -8.255 -13.172 -18.582 -206.632 1.0 327.0 56.0 109.316 -7.63 0.0 -0.743 3.192 -26.897 -21.2 0.0 0.0 -0.762 -35.041 -0.656 -6.564 c.11.67
SCORE: -640.633 12.967 -1.959 -15.901 -1.199 -6.939 -0.523 857.187 1325.745 468.558 9.0 0.146 1.23 0.458 -3.681 -1489.531 302.093 4.343 131.654 415.996 -11.498 200.101 0.272 -8.537 -12.125 -20.854 -207.122 2.0 327.0 46.0 108.389 -6.96 0.0 -1.205 3.353 -26.887 -21.2 0.0 0.0 -1.315 -47.326 -0.81 -8.104 c.11.68
SCORE: -618.711 13.135 -1.892 -0.819 -0.065 21.062 1.674 782.502 1257.9 475.397 11.0 0.146 1.212 0.457 -3.676 -1499.922 304.124 4.092 130.998 417.676 -11.097 229.535 -0.131 -7.899 -13.496 -21.019 -206.469 3.0 327.0 54.0 110.387 -8.115 0.0 -0.328 3.17 -27.616 -21.2 0.0 0.0 -0.404 -17.755 0.003 0.026 c.11.69
SCORE: -665.492 13.865 -2.035 -16.969 -1.267 -12.735 -0.951 817.09 1339.396 522.306 9.0 0.146 1.215 0.458 -3.673 -1492.385 298.458 3.882 131.92 414.099 -11.056 185.815 0.35 -9.127 -13.361 -20.528 -206.337 3.0 327.0 53.0 107.711 -7.359 0.0 -1.025 3.153 -27.322 -21.2 0.0 0.0 -1.062 -45.658 -0.864 -8.644 c.11.7
SCORE: -638.01 13.0 -1.951 -20.391 -1.42 -9.174 -0.639 898.969 1436.342 537.373 12.0 0.147 1.192 0.452 -3.647 -1502.262 305.324 3.758 130.831 423.222 -11.608 204.032 0.16 -10.381 -13.28 -17.715 -207.166 2.0 327.0 52.0 109.887 -6.06 0.0 -0.847 3.304 -26.84 -21.2 0.0 0.0 -1.012 -42.494 -0.157 -1.565 c.11.70
SCORE: -640.513 13.658 -1.959 -16.559 -1.232 -1.193 -0.089 846.673 1344.0 497.327 11.0 0.146 1.21 0.458 -3.664 -1498.623 303.044 4.166 132.051 418.293 -11.841 204.816 1.905 -9.103 -13.268 -18.649 -205.938 2.0 327.0 58.0 107.915 -6.12 0.0 -0.744 3.379 -27.584 -21.2 0.0 0.0 -0.912 -43.797 0.065 0.653 c.11.71
SCORE: -642.81 13.028 -1.966 -14.173 -1.027 -4.799 -0.348 881.164 1380.068 498.903 14.0 0.146 1.218 0.462 -3.687 -1491.019 300.747 3.713 132.069 419.535 -11.931 199.267 0.107 -8.557 -13.126 -20.259 -206.451 1.0 327.0 58.0 107.921 -7.913 0.0 -1.0 3.209 -26.953 -21.2 0.0 0.0 -1.137 -54.596 -0.34 -3.4 c.11.72
SCORE: -638.515 13.514 -1.953 -20.504 -1.442 1.105 0.078 801.486 1422.265 620.779 16.0 0.147 1.174 0.458 -3.634 -1506.51 306.097 3.88 131.576 419.55 -10.954 210.396 -4.016 -7.451 -13.389 -20.303 -206.642 4.0 327.0 58.0 109.299 -7.269 0.0 -0.684 3.462 -27.203 -21.2 0.0 0.0 -0.656 -31.487 -0.82 -8.197 c.11.73
SCORE: -640.546 13.647 -1.959 -16.171 -1.148 0.597 0.042 835.083 1408.652 573.569 21.0 0.147 1.225 0.452 -3.684 -1496.32 306.264 3.844 132.889 420.1 -12.816 200.057 -1.881 -7.709 -12.385 -18.942 -207.911 2.0 327.0 53.0 107.153 -7.621 0.0 -1.045 3.233 -27.323 -21.2 0.0 0.0 -1.105 -47.502 -0.791 -7.907 c.11.74
SCORE: -638.563 13.395 -1.953 -18.958 -1.454 -0.785 -0.06 893.715 1303.696 409.981 9.0 0.146 1.201 0.459 -3.665 -1497.176 306.136 3.872 131.796 418.206 -11.222 206.717 4.044 -9.442 -13.466 -21.147 -206.569 2.0 327.0 55.0 107.172 -5.78 0.0 -0.855 3.154 -27.756 -21.2 0.0 0.0 -0.867 -39.013 -0.799 -7.99 c.11.75
SCORE: -628.746 14.154 -1.923 -20.296 -1.417 -0.796 -0.056 923.496 1432.09 508.594 8.0 0.146 1.21 0.456 -3.678 -1493.474 309.74 3.717 133.558 412.66 -11.453 211.56 1.428 -9.999 -13.237 -18.254 -205.777 1.0 327.0 54.0 108.397 -8.771 0.0 -0.864 3.124 -27.47 -21.2 0.0 0.0 -0.919 -40.435 -0.621 -6.214 c.11.76
SCORE: -627.742 13.703 -1.92 -17.884 -1.291 2.366 0.171 916.107 1385.055 468.948 11.0 0.146 1.222 0.459 -3.674 -1501.627 305.765 3.866 131.451 420.399 -10.983 222.871 -1.946 -10.137 -13.215 -19.878 -206.007 3.0 327.0 60.0 107.403 -9.342 0.0 -0.854 3.194 -28.456 -21.2 0.0 0.0 -0.807 -40.363 -1.089 -10.885 c.11.77
SCORE: -636.154 12.788 -1.945 -14.761 -1.135 2.478 0.19 931.017 1300.973 369.956 8.0 0.147 1.162 0.446 -3.603 -1490.325 304.687 3.976 130.898 407.348 -12.296 210.221 0.0 -8.614 -13.062 -17.513 -206.355 0.0 327.0 54.0 108.383 -7.645 0.0 -0.686 3.394 -26.203 -21.2 0.0 0.0 -0.815 -35.854 -0.118 -1.18 c.11.78
SCORE: -636.25 12.861 -1.946 -21.581 -1.464 -9.212 -0.625 883.105 1474.478 591.373 14.0 0.146 1.225 0.459 -3.677 -1507.338 306.956 4.084 130.696 426.436 -11.799 207.245 0.309 -11.454 -13.416 -18.046 -206.103 3.0 327.0 53.0 109.688 -6.432 0.0 -0.784 3.226 -26.946 -21.2 0.0 0.0 -0.931 -40.035 -0.153 -1.533 c.11.79
SCORE: -660.634 14.053 -2.02 -19.914 -1.299 -16.912 -1.103 930.659 1533.133 602.474 8.0 0.146 1.189 0.461 -3.65 -1489.518 300.114 3.88 133.956 414.289 -11.592 181.662 0.141 -9.279 -13.274 -18.486 -206.532 2.0 327.0 55.0 109.029 -6.839 0.0 -1.157 3.126 -28.114 -21.2 0.0 0.0 -1.247 -56.113 -0.751 -7.507 c.11.8
SCORE: -634.754 14.872 -1.941 -18.003 -1.299 -2.729 -0.197 838.032 1385.593 547.561 24.0 0.146 1.185 0.461 -3.639 -1495.738 309.349 4.135 132.527 415.034 -11.471 206.401 1.705 -9.436 -13.04 -20.49 -206.538 4.0 327.0 49.0 107.925 -6.939 0.0 -0.936 3.239 -26.665 -21.2 0.0 0.0 -1.01 -39.4 -0.644 -6.445 c.11.80
SCORE: -628.549 13.789 -1.922 -18.35 -1.316 1.611 0.116 842.452 1394.325 551.873 11.0 0.146 1.202 0.459 -3.67 -1496.82 310.543 3.881 131.862 419.593 -10.846 210.088 -2.827 -12.01 -13.08 -19.01 -205.773 3.0 327.0 54.0 108.737 -8.648 0.0 -0.745 3.179 -27.182 -21.2 0.0 0.0 -0.749 -32.974 -0.723 -7.231 c.11.81
SCORE: -634.79 13.324 -1.941 -11.512 -0.879 -1.739 -0.133 805.542 1309.93 504.388 11.0 0.146 1.162 0.458 -3.627 -1499.989 309.161 3.936 131.128 420.583 -11.252 202.817 1.43 -9.998 -13.482 -19.171 -205.364 2.0 327.0 49.0 109.288 -6.629 0.0 -0.493 3.633 -26.39 -21.2 0.0 0.0 -0.685 -26.715 0.256 2.557 c.11.82
SCORE: -628.489 13.282 -1.922 -19.409 -1.411 12.862 0.935 844.286 1375.812 531.526 7.0 0.146 1.193 0.458 -3.653 -1500.703 305.216 3.769 131.43 413.93 -12.005 222.165 -0.229 -11.497 -13.199 -16.941 -205.798 2.0 327.0 55.0 109.332 -6.753 0.0 -0.597 3.276 -27.654 -21.2 0.0 0.0 -0.551 -24.817 -0.804 -8.043 c.11.83
SCORE: -629.628 13.0 -1.925 -16.082 -1.181 1.906 0.14 864.885 1362.025 497.14 9.0 0.146 1.191 0.458 -3.655 -1498.866 306.609 3.872 130.923 415.506 -11.995 213.045 -0.602 -7.213 -13.727 -17.61 -206.553 1.0 327.0 50.0 110.295 -6.411 0.0 -0.722 3.227 -27.67 -21.2 0.0 0.0 -0.795 -31.797 -0.432 -4.321 c.11.84
SCORE: -637.871 13.206 -1.951 -15.254 -1.181 -0.835 -0.065 821.465 1291.422 469.957 12.0 0.145 1.173 0.463 -3.646 -1502.16 301.817 3.734 131.635 420.156 -12.134 204.994 -0.0 -7.523 -13.119 -17.94 -206.107 0.0 327.0 62.0 113.318 -6.704 0.0 -0.63 3.128 -27.902 -21.2 0.0 0.0 -0.794 -41.275 0.224 2.244 c.11.85
SCORE: -627.542 14.4 -1.919 -21.738 -1.409 -3.683 -0.239 889.091 1543.29 654.2 18.0 0.146 1.207 0.455 -3.659 -1503.128 313.218 4.082 134.804 418.926 -11.438 208.646 0.813 -9.049 -12.848 -18.107 -206.923 3.0 327.0 59.0 108.317 -7.252 0.0 -1.027 3.431 -27.169 -21.2 0.0 0.0 -1.104 -54.092 -0.648 -6.483 c.11.86
SCORE: -627.996 13.459 -1.92 -16.914 -1.337 8.159 0.645 835.053 1265.449 430.396 9.0 0.146 1.181 0.459 -3.649 -1508.163 309.505 3.547 131.397 420.621 -11.255 217.478 -0.265 -8.686 -13.2 -18.796 -206.757 1.0 327.0 54.0 110.941 -7.313 0.0 -0.594 3.133 -27.389 -21.2 0.0 0.0 -0.55 -24.207 -0.786 -7.864 c.11.87
SCORE: -633.288 13.5 -1.937 -11.474 -0.903 6.73 0.529 819.006 1271.271 452.265 8.0 0.146 1.183 0.456 -3.647 -1495.39 306.342 3.979 131.147 413.919 -11.228 206.308 0.0 -8.269 -12.893 -16.9 -206.744 0.0 327.0 46.0 108.887 -7.518 0.0 -0.651 3.209 -25.075 -21.2 0.0 0.0 -0.768 -27.631 -0.231 -2.311 c.11.88
SCORE: -633.708 14.378 -1.938 -20.569 -1.403 -7.889 -0.538 994.903 1465.759 470.855 13.0 0.146 1.213 0.458 -3.676 -1497.592 303.414 3.426 133.983 410.432 -12.28 210.267 0.033 -8.637 -12.13 -15.537 -207.371 1.0 327.0 57.0 109.872 -5.785 0.0 -1.017 3.416 -26.127 -21.2 0.0 0.0 -1.211 -56.905 -0.106 -1.056 c.11.89
SCORE: -652.246 13.675 -1.995 -12.967 -0.915 -8.469 -0.598 794.147 1416.449 622.302 18.0 0.146 1.195 0.458 -3.657 -1492.797 300.537 3.963 130.908 418.559 -11.818 197.499 0.608 -11.244 -13.875 -19.606 -206.437 4.0 327.0 52.0 107.264 -6.937 0.0 -0.916 3.146 -28.352 -21.2 0.0 0.0 -0.977 -41.037 -0.66 -6.597 c.11.9
SCORE: -624.697 13.811 -1.91 -24.368 -1.606 -17.398 -1.147 958.036 1517.33 559.295 5.0 0.145 1.188 0.463 -3.66 -1493.892 297.403 3.942 134.972 416.498 -10.657 221.092 0.485 -10.881 -12.938 -18.312 -206.944 7.0 327.0 53.0 108.888 -6.633 0.0 -1.212 3.203 -27.373 -21.2 0.0 0.0 -1.359 -58.421 -0.579 -5.793 c.11.90
SCORE: -618.713 13.658 -1.892 -5.365 -0.347 22.247 1.441 952.585 1544.094 591.509 9.0 0.146 1.199 0.458 -3.684 -1501.204 311.942 3.898 131.687 413.251 -11.835 228.085 -0.141 -8.546 -13.116 -19.744 -206.48 2.0 327.0 54.0 108.256 -7.729 0.0 -0.278 3.497 -27.593 -21.2 0.0 0.0 -0.335 -14.76 -0.026 -0.26 c.11.91
SCORE: -623.944 14.297 -1.908 -13.214 -1.016 6.619 0.509 823.817 1300.658 476.841 8.0 0.146 1.217 0.461 -3.687 -1488.816 307.859 3.937 134.907 412.072 -12.121 203.883 0.0 -7.633 -12.516 -18.554 -206.8 0.0 327.0 56.0 111.523 -6.575 0.0 -0.872 3.515 -25.563 -21.2 0.0 0.0 -1.121 -51.563 0.275 2.754 c.11.92
SCORE: -620.098 13.389 -1.896 -21.783 -1.565 12.887 0.926 889.774 1391.79 502.016 9.0 0.146 1.185 0.456 -3.641 -1504.491 310.863 3.706 133.008 419.25 -11.921 221.355 -0.382 -12.555 -13.032 -18.881 -206.946 3.0 327.0 59.0 113.503 -7.013 0.0 -0.421 3.623 -27.514 -21.2 0.0 0.0 -0.548 -26.851 0.204 2.038 c.11.93
SCORE: -621.309 13.714 -1.9 -16.119 -1.216 21.241 1.603 803.104 1325.057 521.953 10.0 0.146 1.169 0.458 -3.639 -1504.751 308.322 3.851 131.433 417.091 -10.701 227.941 -0.119 -9.536 -13.311 -18.761 -206.724 2.0 327.0 53.0 108.587 -7.654 0.0 -0.328 3.158 -27.188 -21.2 0.0 0.0 -0.216 -9.276 -0.809 -8.089 c.11.94
SCORE: -621.15 13.432 -1.9 -16.292 -1.236 16.797 1.274 807.541 1318.627 511.086 9.0 0.145 1.221 0.46 -3.684 -1504.321 308.829 3.828 131.722 420.116 -11.798 226.682 -0.193 -11.088 -13.11 -17.98 -206.441 2.0 327.0 55.0 108.826 -8.493 0.0 -0.427 3.183 -28.045 -21.2 0.0 0.0 -0.325 -14.631 -0.884 -8.842 c.11.95
SCORE: -625.167 12.806 -1.912 -19.162 -1.334 -8.041 -0.56 871.352 1436.947 565.595 9.0 0.146 1.203 0.458 -3.662 -1492.381 309.613 3.803 130.959 417.543 -11.44 212.227 0.512 -10.997 -13.573 -19.611 -205.977 3.0 327.0 57.0 109.127 -7.184 0.0 -0.808 3.15 -27.37 -21.2 0.0 0.0 -0.857 -40.27 -0.578 -5.779 c.11.96
SCORE: -626.803 12.469 -1.917 -16.1 -1.161 3.857 0.278 931.963 1386.926 454.963 12.0 0.146 1.177 0.455 -3.621 -1486.371 311.095 4.054 131.958 408.563 -12.074 208.079 -0.248 -8.689 -12.818 -19.503 -206.608 1.0 327.0 46.0 108.232 -7.253 0.0 -0.615 3.23 -25.655 -21.2 0.0 0.0 -0.728 -26.193 -0.208 -2.077 c.11.97
SCORE: -620.64 14.382 -1.898 -17.182 -1.355 -6.375 -0.503 817.557 1267.803 450.246 14.0 0.147 1.206 0.455 -3.674 -1505.839 308.572 3.366 132.761 417.437 -11.976 223.519 -0.0 -8.344 -12.194 -17.619 -207.263 0.0 327.0 54.0 108.137 -5.626 0.0 -0.744 3.148 -25.652 -21.2 0.0 0.0 -0.869 -38.225 -0.195 -1.948 c.11.98
SCORE: -617.779 13.914 -1.889 -12.861 -0.911 14.796 1.048 964.874 1412.415 447.541 10.0 0.147 1.173 0.453 -3.638 -1496.683 312.672 3.706 132.219 412.224 -12.618 223.551 0.0 -10.955 -13.17 -21.285 -206.031 0.0 327.0 61.0 111.627 -6.821 0.0 -0.56 2.949 -26.099 -21.2 0.0 0.0 -0.756 -38.55 0.439 4.385 c.11.99
