SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -648.468 12.857 -1.983 -18.799 -1.392 -5.516 -0.408 862.406 1350.638 488.232 6.0 0.147 1.238 0.451 -3.69 -1505.079 311.262 4.466 131.738 427.644 -12.073 190.165 1.067 -11.007 -12.488 -19.259 -207.448 6.0 327.0 44.0 108.349 -8.254 0.0 -0.673 3.186 -26.616 -21.2 0.0 0.0 -0.922 -31.347 0.175 1.753 c.3.1007
SCORE: -648.929 12.879 -1.984 -17.149 -1.315 -3.066 -0.235 793.214 1303.931 510.717 5.0 0.147 1.211 0.451 -3.683 -1496.562 306.571 3.826 131.007 424.369 -12.527 189.407 1.608 -12.194 -12.692 -18.091 -206.124 5.0 327.0 41.0 108.732 -8.589 0.0 -0.487 3.517 -26.504 -21.2 0.0 0.0 -0.424 -13.131 -0.685 -6.854 c.3.1008
SCORE: -640.705 13.147 -1.959 -15.236 -1.049 -5.446 -0.375 907.021 1452.118 545.097 14.0 0.147 1.227 0.449 -3.689 -1506.924 308.052 4.014 132.049 426.865 -12.077 198.912 0.345 -10.004 -12.947 -17.42 -207.072 2.0 327.0 45.0 111.147 -8.426 0.0 -0.33 3.217 -27.026 -21.2 0.0 0.0 -0.564 -19.736 0.488 4.885 c.3.1009
SCORE: -649.489 13.857 -1.986 -4.84 -0.325 2.158 0.145 814.822 1487.977 673.155 10.0 0.147 1.225 0.457 -3.687 -1493.559 301.14 3.658 131.575 414.421 -11.883 202.161 -2.953 -10.524 -14.272 -18.51 -206.992 5.0 327.0 50.0 107.724 -7.224 0.0 -0.876 3.209 -27.353 -21.2 0.0 0.0 -1.166 -46.627 0.283 2.833 c.3.101
SCORE: -644.448 13.265 -1.971 -19.223 -1.183 5.64 0.347 1046.84 1624.859 578.019 10.0 0.147 1.197 0.449 -3.659 -1507.842 313.331 3.882 131.835 427.493 -12.663 195.661 -0.123 -11.358 -13.625 -16.386 -207.779 1.0 327.0 48.0 107.481 -7.747 0.0 -0.557 3.414 -27.081 -21.2 0.0 0.0 -0.747 -28.402 0.168 1.682 c.3.1010
SCORE: -633.005 13.097 -1.936 4.799 0.394 15.634 1.285 729.741 1216.617 486.876 8.0 0.147 1.177 0.458 -3.647 -1504.496 306.251 4.065 132.714 420.036 -12.172 215.572 -0.093 -8.078 -13.968 -17.406 -207.183 2.0 327.0 46.0 108.066 -9.005 0.0 -0.585 3.276 -27.611 -21.2 0.0 0.0 -1.009 -36.328 0.944 9.44 c.3.1011
SCORE: -649.185 12.367 -1.985 -17.015 -1.264 -0.841 -0.062 868.79 1346.634 477.844 9.0 0.147 1.226 0.452 -3.683 -1497.194 303.607 3.952 131.405 420.578 -11.906 193.08 3.028 -8.797 -12.304 -17.623 -206.186 2.0 327.0 43.0 107.445 -8.207 0.0 -0.648 3.188 -27.163 -21.2 0.0 0.0 -0.66 -21.789 -0.607 -6.074 c.3.1012
SCORE: -608.789 13.212 -1.862 22.722 1.753 33.016 2.547 794.102 1296.249 502.147 3.0 0.147 1.218 0.461 -3.679 -1501.604 307.739 3.999 131.597 422.798 -12.674 233.861 -0.023 -11.868 -13.294 -17.35 -206.123 2.0 327.0 41.0 108.309 -7.567 0.0 0.129 3.224 -26.782 -21.2 0.0 0.0 -0.229 -7.108 1.239 12.39 c.3.1013
SCORE: -650.505 12.655 -1.989 -13.952 -1.15 -1.96 -0.162 741.275 1213.039 471.764 4.0 0.147 1.208 0.454 -3.673 -1500.598 303.79 4.038 132.359 422.59 -12.164 193.317 1.462 -10.489 -12.332 -17.105 -207.085 2.0 327.0 46.0 108.486 -8.565 0.0 -0.704 3.183 -26.867 -21.2 0.0 0.0 -0.914 -32.905 0.051 0.509 c.3.1014
SCORE: -654.409 13.281 -2.001 -16.383 -1.203 -9.508 -0.698 872.25 1361.292 489.042 7.0 0.147 1.228 0.456 -3.69 -1495.797 306.746 3.385 131.187 423.033 -12.302 181.696 0.104 -9.736 -13.269 -17.98 -206.517 2.0 327.0 40.0 107.778 -7.101 0.0 -0.787 3.227 -25.701 -21.2 0.0 0.0 -0.96 -28.813 -0.269 -2.686 c.3.1015
SCORE: -644.663 12.758 -1.971 -19.691 -1.344 -9.585 -0.654 862.143 1465.41 603.267 6.0 0.147 1.231 0.453 -3.686 -1509.217 310.707 3.784 132.623 423.782 -11.492 201.609 0.434 -10.019 -12.399 -19.02 -206.55 2.0 327.0 44.0 108.789 -8.902 0.0 -0.774 3.432 -28.735 -21.2 0.0 0.0 -0.885 -30.081 -0.395 -3.955 c.3.1016
SCORE: -649.254 13.848 -1.985 -13.799 -1.043 -6.839 -0.517 834.117 1323.232 489.115 6.0 0.147 1.225 0.452 -3.69 -1509.779 306.76 3.877 132.334 426.961 -12.309 194.903 0.087 -8.144 -13.233 -18.06 -207.019 2.0 327.0 48.0 109.405 -8.686 0.0 -0.734 3.171 -26.369 -21.2 0.0 0.0 -0.857 -32.548 -0.27 -2.7 c.3.1017
SCORE: -603.819 13.765 -1.847 13.118 0.914 21.506 1.499 858.267 1434.644 576.377 6.0 0.147 1.234 0.454 -3.681 -1504.397 296.587 3.427 131.94 421.348 -12.189 249.131 -0.219 -8.91 -14.28 -16.768 -207.089 3.0 327.0 51.0 111.564 -6.005 0.0 -0.449 3.204 -28.333 -21.2 0.0 0.0 -1.019 -41.773 1.889 18.894 c.3.1018
SCORE: -653.713 13.125 -1.999 -11.811 -0.86 -10.288 -0.749 893.329 1373.176 479.847 8.0 0.147 1.227 0.45 -3.685 -1496.887 299.233 3.707 131.97 426.978 -12.277 187.626 0.168 -10.927 -12.764 -18.361 -206.834 1.0 327.0 45.0 108.812 -7.531 0.0 -0.668 3.153 -26.551 -21.2 0.0 0.0 -0.923 -32.307 0.223 2.234 c.3.1019
SCORE: -665.342 12.531 -2.035 -15.241 -1.168 -13.324 -1.021 757.919 1304.375 546.455 12.0 0.147 1.222 0.453 -3.688 -1490.01 293.598 3.983 131.034 419.695 -12.153 181.879 0.347 -9.11 -15.908 -16.392 -206.779 5.0 327.0 40.0 108.341 -6.727 0.0 -0.843 3.192 -26.918 -21.2 0.0 0.0 -0.894 -26.823 -0.691 -6.914 c.3.102
SCORE: -644.977 13.031 -1.972 -18.7 -1.279 -0.626 -0.043 890.832 1461.97 571.138 10.0 0.149 1.243 0.452 -3.679 -1500.735 307.245 4.355 135.599 420.361 -11.959 193.259 7.04 -11.213 -13.698 -16.374 -206.436 4.0 327.0 54.0 108.539 -7.046 0.0 -0.679 3.758 -27.596 -21.2 0.0 0.0 -0.926 -40.732 0.408 4.075 c.3.1020
SCORE: -645.583 13.367 -1.974 -18.386 -1.414 -1.735 -0.133 855.93 1300.023 444.093 13.0 0.147 1.194 0.452 -3.672 -1498.29 311.669 4.155 131.696 424.103 -11.939 181.895 0.898 -9.752 -12.768 -16.384 -206.678 1.0 327.0 42.0 108.354 -6.305 0.0 -0.425 3.225 -25.488 -21.2 0.0 0.0 -0.685 -21.917 0.406 4.058 c.3.1021
SCORE: -656.99 13.212 -2.009 -22.009 -1.483 -14.282 -0.963 945.337 1483.713 538.375 8.0 0.146 1.215 0.466 -3.691 -1500.827 301.423 3.385 131.455 425.772 -12.039 187.447 0.264 -10.004 -13.916 -18.359 -206.523 4.0 327.0 41.0 107.144 -6.822 0.0 -0.891 3.357 -25.421 -21.2 0.0 0.0 -1.01 -31.323 -0.519 -5.19 c.3.1022
SCORE: -645.261 13.065 -1.973 -16.389 -1.255 -3.327 -0.255 856.305 1306.158 449.853 7.0 0.147 1.214 0.453 -3.678 -1497.026 309.403 3.635 131.664 426.164 -11.914 189.376 1.057 -12.048 -12.958 -17.745 -205.802 4.0 327.0 38.0 107.705 -8.556 0.0 -0.599 3.241 -27.336 -21.2 0.0 0.0 -0.509 -14.261 -0.85 -8.504 c.3.1023
SCORE: -640.711 13.03 -1.959 -21.464 -1.31 -17.039 -1.04 925.543 1639.041 713.498 18.0 0.147 1.221 0.454 -3.688 -1487.923 292.838 3.607 131.174 412.792 -11.927 208.773 0.107 -8.359 -14.079 -14.237 -207.4 1.0 327.0 48.0 107.152 -6.2 0.0 -1.345 3.165 -27.021 -21.2 0.0 0.0 -1.553 -59.026 -0.554 -5.539 c.3.1024
SCORE: -649.154 13.235 -1.985 -14.154 -0.972 1.796 0.123 900.292 1455.882 555.59 7.0 0.147 1.213 0.456 -3.682 -1506.135 303.131 4.011 131.455 430.674 -12.155 196.169 -2.084 -11.716 -14.317 -17.564 -207.216 3.0 327.0 45.0 107.407 -7.093 0.0 -0.489 3.434 -26.173 -21.2 0.0 0.0 -0.531 -18.596 -0.339 -3.388 c.3.1025
SCORE: -651.753 12.968 -1.993 -14.994 -1.096 -2.652 -0.194 767.978 1367.598 599.62 8.0 0.147 1.226 0.452 -3.686 -1506.157 307.927 4.137 132.485 427.687 -12.416 188.489 0.793 -11.374 -12.694 -17.234 -206.613 1.0 327.0 39.0 107.423 -7.703 0.0 -0.602 3.375 -26.026 -21.2 0.0 0.0 -0.995 -28.847 0.536 5.359 c.3.1026
SCORE: -647.989 13.062 -1.982 -15.418 -1.065 -10.814 -0.747 888.196 1447.461 559.265 12.0 0.15 1.21 0.433 -3.614 -1501.178 302.357 3.9 131.495 421.963 -12.282 194.445 0.206 -10.845 -12.86 -16.404 -205.829 2.0 327.0 41.0 109.581 -6.98 0.0 -0.431 3.405 -25.735 -21.2 0.0 0.0 -0.888 -27.52 0.986 9.863 c.3.1027
SCORE: -650.67 13.088 -1.99 -16.31 -1.146 -3.564 -0.25 877.8 1423.039 545.239 7.0 0.147 1.197 0.455 -3.677 -1495.93 303.434 4.129 131.461 424.046 -12.286 187.207 0.434 -8.309 -13.995 -17.712 -206.611 3.0 327.0 42.0 107.948 -7.814 0.0 -0.691 3.211 -26.372 -21.2 0.0 0.0 -0.952 -30.45 0.145 1.445 c.3.1028
SCORE: -638.935 13.2 -1.954 -11.827 -0.929 5.772 0.454 875.888 1272.614 396.726 11.0 0.147 1.193 0.452 -3.67 -1501.23 309.592 4.487 133.01 418.855 -12.285 199.52 -0.416 -10.22 -12.338 -17.211 -207.592 2.0 327.0 42.0 110.489 -6.876 0.0 -0.558 3.486 -27.547 -21.2 0.0 0.0 -0.896 -28.679 0.524 5.243 c.3.1029
SCORE: -644.266 13.514 -1.97 -5.869 -0.396 -1.355 -0.091 838.894 1482.251 643.357 7.0 0.147 1.216 0.452 -3.674 -1492.854 300.143 3.578 130.691 414.665 -11.88 204.514 2.714 -10.346 -13.861 -16.708 -206.811 2.0 327.0 49.0 108.602 -6.416 0.0 -0.892 3.134 -27.659 -21.2 0.0 0.0 -1.152 -44.941 0.126 1.256 c.3.103
SCORE: -643.343 13.379 -1.967 -11.246 -0.932 0.298 0.025 732.76 1206.182 473.421 14.0 0.147 1.246 0.456 -3.691 -1505.07 305.477 3.832 132.308 430.907 -11.959 196.982 -8.44 -11.73 -13.752 -18.767 -207.151 2.0 327.0 44.0 108.61 -6.299 0.0 -0.532 3.149 -26.839 -21.2 0.0 0.0 -0.766 -26.056 0.263 2.634 c.3.1030
SCORE: -642.361 13.161 -1.964 -8.845 -0.647 11.747 0.86 831.381 1366.717 535.336 7.0 0.147 1.213 0.456 -3.68 -1508.43 310.471 3.855 132.007 426.04 -11.924 202.584 -0.316 -11.718 -14.325 -18.213 -206.126 3.0 327.0 43.0 108.318 -7.819 0.0 -0.411 3.408 -27.423 -21.2 0.0 0.0 -0.532 -17.542 -0.014 -0.142 c.3.1031
SCORE: -649.045 13.371 -1.985 -16.532 -1.069 -2.287 -0.148 1030.537 1546.561 516.024 11.0 0.147 1.207 0.456 -3.676 -1514.758 304.587 4.079 131.839 430.662 -11.303 202.414 1.284 -9.324 -12.817 -18.43 -206.958 2.0 327.0 46.0 107.923 -9.344 0.0 -0.705 3.185 -27.737 -21.2 0.0 0.0 -0.748 -26.912 -0.551 -5.514 c.3.1032
SCORE: -648.863 13.219 -1.984 -21.05 -1.535 -7.204 -0.525 882.85 1371.165 488.315 14.0 0.147 1.195 0.453 -3.669 -1504.672 308.306 4.008 131.884 427.834 -11.992 194.599 0.926 -16.341 -12.752 -18.088 -206.136 5.0 327.0 42.0 108.992 -7.778 0.0 -0.547 3.213 -26.866 -21.2 0.0 0.0 -0.506 -16.194 -0.678 -6.778 c.3.1033
SCORE: -614.063 13.176 -1.878 4.81 0.317 9.376 0.617 840.098 1519.416 679.318 7.0 0.147 1.229 0.456 -3.676 -1493.743 295.104 3.594 131.378 413.519 -12.021 238.812 -0.623 -10.688 -14.337 -15.786 -207.219 3.0 327.0 49.0 110.537 -6.58 0.0 -0.486 3.338 -26.928 -21.2 0.0 0.0 -0.903 -35.231 1.139 11.393 c.3.1034
SCORE: -641.927 12.793 -1.963 -13.878 -1.065 8.661 0.664 816.955 1303.579 486.624 12.0 0.147 1.226 0.455 -3.684 -1500.052 310.394 3.957 131.575 425.923 -12.221 193.767 -0.451 -10.793 -12.83 -17.198 -206.917 4.0 327.0 43.0 107.988 -8.631 0.0 -0.359 3.262 -27.095 -21.2 0.0 0.0 -0.449 -14.824 -0.06 -0.599 c.3.1035
SCORE: -621.661 13.485 -1.901 -3.143 -0.216 0.934 0.064 814.375 1457.851 643.476 8.0 0.147 1.18 0.457 -3.651 -1493.944 299.665 3.826 131.597 416.838 -11.692 225.181 -5.58 -10.435 -14.11 -15.481 -207.529 3.0 327.0 47.0 107.944 -6.417 0.0 -0.726 3.2 -27.237 -21.2 0.0 0.0 -0.974 -36.05 0.194 1.943 c.3.1036
SCORE: -644.494 13.1 -1.971 -13.041 -0.983 4.424 0.333 838.501 1326.582 488.08 8.0 0.147 1.207 0.459 -3.677 -1508.981 304.803 4.128 131.756 428.769 -11.626 195.553 -0.133 -8.353 -12.531 -16.377 -206.508 1.0 327.0 44.0 109.598 -7.745 0.0 -0.526 3.203 -27.12 -21.2 0.0 0.0 -0.677 -23.018 -0.014 -0.141 c.3.1037
SCORE: -649.498 11.929 -1.986 -12.894 -1.069 -7.234 -0.6 833.924 1206.132 372.208 5.0 0.147 1.238 0.457 -3.692 -1493.518 305.368 4.04 131.997 424.441 -12.198 184.489 0.341 -9.013 -12.427 -19.004 -207.214 4.0 327.0 43.0 107.284 -7.634 0.0 -0.455 3.193 -26.25 -21.2 0.0 0.0 -0.437 -14.42 -0.515 -5.152 c.3.1038
SCORE: -651.687 12.156 -1.993 -14.586 -1.127 -6.218 -0.48 801.643 1294.39 492.747 8.0 0.147 1.227 0.454 -3.688 -1513.403 303.208 3.671 133.366 426.027 -12.483 200.178 0.228 -10.061 -12.261 -17.233 -207.922 2.0 327.0 43.0 110.315 -8.959 0.0 -0.673 3.288 -26.357 -21.2 0.0 0.0 -0.943 -31.107 0.217 2.169 c.3.1039
SCORE: -670.891 12.576 -2.052 -20.282 -1.478 -17.284 -1.26 854.293 1371.835 517.541 8.0 0.147 1.219 0.454 -3.685 -1489.512 294.819 4.042 131.938 421.891 -12.069 175.408 0.281 -9.948 -15.109 -17.513 -206.059 4.0 327.0 42.0 108.138 -8.777 0.0 -0.991 3.135 -28.211 -21.2 0.0 0.0 -0.883 -28.27 -1.336 -13.36 c.3.104
SCORE: -642.598 13.103 -1.965 -9.323 -0.753 4.253 0.344 803.932 1238.186 434.254 7.0 0.147 1.217 0.453 -3.682 -1508.321 309.684 3.825 131.51 426.515 -12.507 201.317 -0.603 -10.395 -12.629 -17.047 -207.646 3.0 327.0 44.0 108.942 -9.176 0.0 -0.491 3.15 -26.756 -21.2 0.0 0.0 -0.661 -22.459 0.085 0.853 c.3.1040
SCORE: -645.237 13.062 -1.973 -20.268 -1.544 -3.581 -0.273 882.905 1312.776 429.871 7.0 0.147 1.243 0.449 -3.685 -1488.254 311.718 3.68 132.229 420.492 -12.714 180.414 0.741 -9.911 -14.443 -16.392 -206.49 3.0 327.0 41.0 107.559 -6.609 0.0 -0.655 2.86 -26.332 -21.2 0.0 0.0 -0.787 -24.391 -0.245 -2.45 c.3.1041
SCORE: -644.952 12.875 -1.972 -15.581 -1.118 0.837 0.06 839.11 1393.149 554.039 9.0 0.147 1.205 0.454 -3.675 -1501.719 307.034 3.974 131.621 425.632 -12.135 194.042 -5.007 -10.57 -12.426 -18.866 -206.757 3.0 327.0 45.0 108.491 -6.369 0.0 -0.557 3.188 -27.023 -21.2 0.0 0.0 -0.695 -24.33 -0.074 -0.738 c.3.1042
SCORE: -645.123 13.125 -1.973 -16.335 -1.06 -0.455 -0.03 972.873 1540.85 567.977 9.0 0.147 1.214 0.454 -3.666 -1497.788 306.05 3.754 131.735 424.724 -12.634 192.646 4.3 -10.135 -12.673 -16.414 -206.577 1.0 327.0 43.0 107.399 -8.798 0.0 -0.575 3.412 -26.771 -21.2 0.0 0.0 -0.603 -19.894 -0.482 -4.817 c.3.1043
SCORE: -648.93 12.679 -1.984 -14.576 -1.184 -0.451 -0.037 804.84 1231.185 426.345 6.0 0.147 1.214 0.453 -3.68 -1499.517 300.97 3.941 132.317 419.135 -12.181 200.087 5.628 -10.212 -13.677 -17.345 -206.334 2.0 327.0 41.0 108.084 -7.021 0.0 -0.549 3.197 -27.309 -21.2 0.0 0.0 -0.725 -22.472 -0.002 -0.018 c.3.1044
SCORE: -649.07 13.233 -1.985 -16.04 -1.234 -3.054 -0.235 855.792 1299.667 443.875 8.0 0.147 1.211 0.456 -3.677 -1509.894 306.373 4.272 131.499 427.185 -12.068 196.557 0.959 -11.173 -12.789 -17.077 -206.81 2.0 327.0 43.0 108.274 -6.962 0.0 -0.698 3.287 -26.68 -21.2 0.0 0.0 -1.026 -33.859 0.382 3.824 c.3.1045
SCORE: -646.202 13.552 -1.976 -18.238 -1.454 -5.055 -0.403 803.851 1254.669 450.818 13.0 0.148 1.206 0.453 -3.672 -1509.914 302.032 3.814 132.51 427.607 -12.23 200.419 0.63 -11.985 -12.405 -17.529 -207.964 2.0 327.0 45.0 111.252 -5.529 0.0 -0.617 3.223 -26.436 -21.2 0.0 0.0 -0.885 -30.968 0.322 3.216 c.3.1046
SCORE: -648.111 13.194 -1.982 -11.229 -0.915 6.185 0.504 735.151 1227.731 492.581 8.0 0.147 1.207 0.458 -3.673 -1508.427 311.344 4.024 131.681 424.753 -12.871 196.115 -0.371 -8.123 -12.651 -18.563 -207.221 3.0 327.0 46.0 108.181 -8.787 0.0 -0.664 3.15 -27.655 -21.2 0.0 0.0 -0.825 -29.703 -0.085 -0.854 c.3.1047
SCORE: -645.434 13.333 -1.974 -15.617 -1.111 -2.07 -0.147 815.812 1405.35 589.538 15.0 0.147 1.197 0.452 -3.65 -1503.587 307.553 4.454 133.018 421.237 -12.189 198.252 1.186 -9.127 -13.35 -17.487 -207.907 2.0 327.0 45.0 107.787 -7.321 0.0 -0.802 3.315 -27.026 -21.2 0.0 0.0 -0.966 -33.805 -0.228 -2.284 c.3.1048
SCORE: -644.047 12.586 -1.97 -15.798 -1.373 2.252 0.196 777.635 1150.453 372.818 13.0 0.147 1.221 0.452 -3.684 -1504.308 309.324 3.947 131.988 421.518 -12.462 197.961 -0.679 -9.076 -12.431 -17.26 -206.286 1.0 327.0 43.0 109.268 -8.872 0.0 -0.527 3.423 -27.718 -21.2 0.0 0.0 -0.491 -16.208 -0.646 -6.464 c.3.1049
SCORE: -662.853 12.605 -2.027 -18.083 -1.087 -12.393 -0.745 953.37 1664.145 710.775 9.0 0.146 1.169 0.458 -3.634 -1489.715 296.407 3.511 131.457 416.288 -12.196 182.171 0.208 -7.663 -13.859 -17.319 -206.874 2.0 327.0 47.0 109.057 -7.219 0.0 -0.708 3.202 -27.042 -21.2 0.0 0.0 -0.917 -33.922 0.064 0.645 c.3.105
SCORE: -648.262 13.406 -1.982 -13.324 -0.991 -3.2 -0.238 822.607 1345.083 522.476 7.0 0.147 1.186 0.455 -3.653 -1498.476 303.937 4.094 131.25 421.56 -12.363 191.461 0.215 -8.301 -12.98 -17.302 -206.577 2.0 327.0 40.0 108.293 -6.528 0.0 -0.668 3.186 -26.451 -21.2 0.0 0.0 -0.859 -25.772 -0.095 -0.955 c.3.1050
SCORE: -645.688 13.121 -1.975 -17.874 -1.307 -0.74 -0.054 877.12 1367.225 490.105 8.0 0.147 1.234 0.452 -3.686 -1498.204 308.593 4.153 132.144 426.719 -12.13 187.64 4.444 -11.844 -12.82 -18.906 -206.371 4.0 327.0 41.0 107.585 -6.53 0.0 -0.414 3.189 -25.853 -21.2 0.0 0.0 -0.424 -13.13 -0.386 -3.859 c.3.1051
SCORE: -648.241 13.0 -1.982 -18.28 -1.302 -2.265 -0.161 835.765 1403.522 567.757 11.0 0.147 1.192 0.449 -3.655 -1494.505 306.328 3.82 131.547 429.638 -12.185 180.935 1.798 -10.928 -12.99 -18.269 -206.62 3.0 327.0 42.0 107.542 -6.187 0.0 -0.657 3.22 -26.519 -21.2 0.0 0.0 -0.67 -21.448 -0.613 -6.128 c.3.1052
SCORE: -635.073 13.743 -1.942 -18.229 -1.226 -11.102 -0.747 862.006 1487.128 625.122 11.0 0.146 1.177 0.457 -3.649 -1493.796 305.605 3.732 132.148 415.333 -11.663 207.017 0.24 -10.121 -12.581 -16.653 -207.339 2.0 327.0 55.0 107.622 -7.112 0.0 -1.177 3.425 -27.619 -21.2 0.0 0.0 -1.349 -60.726 -0.4 -4.001 c.3.1053
SCORE: -651.084 13.161 -1.991 -18.674 -1.356 -9.698 -0.704 918.928 1377.654 458.725 7.0 0.147 1.179 0.454 -3.648 -1501.937 305.123 3.817 132.128 423.933 -12.505 187.835 0.042 -8.043 -13.213 -17.248 -206.7 1.0 327.0 41.0 108.482 -6.695 0.0 -0.581 2.866 -25.859 -21.2 0.0 0.0 -0.758 -23.511 -0.029 -0.292 c.3.1054
SCORE: -648.712 13.364 -1.984 -14.142 -0.977 -0.543 -0.038 905.404 1447.075 541.672 11.0 0.147 1.217 0.454 -3.688 -1501.298 305.282 4.186 131.622 430.502 -12.12 188.989 2.772 -12.838 -12.622 -16.739 -206.952 2.0 327.0 45.0 108.214 -8.41 0.0 -0.534 3.208 -26.666 -21.2 0.0 0.0 -0.626 -21.917 -0.209 -2.091 c.3.1055
SCORE: -633.675 11.5 -1.938 -6.368 -0.465 14.925 1.091 840.752 1368.454 527.703 7.0 0.147 1.228 0.461 -3.686 -1519.517 305.958 4.065 132.314 424.772 -11.909 222.739 -0.159 -7.869 -13.172 -17.833 -206.875 3.0 327.0 45.0 111.009 -9.271 0.0 -0.349 3.218 -28.254 -21.2 0.0 0.0 -0.636 -22.274 0.657 6.572 c.3.1056
