SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -654.939 13.097 -2.003 -17.821 -1.482 -11.913 -0.99 722.793 1202.804 480.011 9.0 0.148 1.181 0.45 -3.635 -1481.614 298.138 3.224 131.216 406.016 -11.786 196.546 0.241 -8.514 -13.13 -22.712 -205.664 2.0 327.0 46.0 109.19 -8.416 0.0 -0.765 2.918 -27.293 -21.2 0.0 0.0 -0.686 -24.684 -1.05 -10.504 c.6.19
SCORE: -662.215 13.059 -2.025 -14.334 -1.271 -8.716 -0.773 697.826 1127.57 429.744 9.0 0.147 1.208 0.455 -3.678 -1478.562 298.379 3.528 131.5 411.097 -12.377 180.705 0.541 -9.542 -12.31 -22.933 -205.851 3.0 327.0 47.0 107.55 -6.84 0.0 -0.989 2.921 -26.414 -21.2 0.0 0.0 -1.132 -41.9 -0.459 -4.594 c.6.2
SCORE: -642.536 13.421 -1.965 -19.246 -1.293 -0.293 -0.02 932.802 1488.743 555.941 9.0 0.147 1.226 0.456 -3.684 -1494.652 305.66 3.873 131.423 417.892 -12.157 200.147 -0.0 -7.675 -13.17 -22.254 -206.161 0.0 327.0 55.0 107.823 -5.977 0.0 -0.565 3.102 -27.353 -21.2 0.0 0.0 -0.554 -24.928 -0.616 -6.164 c.6.20
SCORE: -645.004 13.839 -1.972 -14.788 -1.215 -2.504 -0.206 679.858 1216.729 536.871 6.0 0.146 1.197 0.454 -3.649 -1481.995 311.241 3.578 132.59 409.16 -11.691 184.585 1.075 -10.985 -12.849 -15.819 -206.464 2.0 327.0 47.0 107.049 -5.954 0.0 -0.854 3.171 -27.569 -21.2 0.0 0.0 -0.895 -33.13 -0.701 -7.006 c.6.21
SCORE: -647.885 12.833 -1.981 -14.538 -1.236 -1.606 -0.137 752.137 1176.267 424.13 2.0 0.147 1.218 0.449 -3.675 -1491.044 311.118 3.58 131.653 412.273 -12.826 194.795 0.484 -9.486 -13.082 -22.728 -206.108 1.0 327.0 45.0 108.082 -7.181 0.0 -0.555 3.133 -27.002 -21.2 0.0 0.0 -0.619 -21.659 -0.332 -3.324 c.6.22
SCORE: -647.74 13.667 -1.981 -17.185 -1.232 -13.079 -0.937 841.393 1395.459 554.066 10.0 0.147 1.207 0.457 -3.667 -1485.165 300.984 3.594 132.968 408.637 -12.382 198.693 0.123 -9.818 -12.592 -18.939 -206.34 2.0 327.0 55.0 107.678 -7.522 0.0 -1.162 3.045 -27.527 -21.2 0.0 0.0 -1.29 -58.038 -0.586 -5.858 c.6.23
SCORE: -648.84 12.6 -1.984 -17.902 -1.375 -3.862 -0.297 825.711 1301.792 476.081 15.0 0.146 1.206 0.457 -3.661 -1484.643 304.584 3.574 134.927 410.803 -12.533 186.848 0.636 -6.821 -12.061 -20.01 -206.714 3.0 327.0 54.0 107.198 -5.959 0.0 -0.892 2.98 -27.962 -21.2 0.0 0.0 -1.025 -45.095 -0.306 -3.055 c.6.24
SCORE: -641.902 13.474 -1.963 -17.056 -1.205 -3.711 -0.262 843.377 1415.568 572.191 8.0 0.147 1.205 0.454 -3.674 -1493.623 307.283 3.941 131.418 418.591 -12.072 198.909 0.352 -8.324 -13.144 -22.253 -206.762 2.0 327.0 56.0 107.761 -6.501 0.0 -0.698 3.125 -27.182 -21.2 0.0 0.0 -0.705 -32.422 -0.665 -6.649 c.6.25
SCORE: -645.925 13.622 -1.975 -16.25 -1.251 -3.448 -0.265 825.418 1299.165 473.747 9.0 0.146 1.191 0.456 -3.658 -1479.963 299.703 3.346 132.223 406.389 -12.488 200.186 0.658 -8.781 -12.947 -22.585 -207.262 2.0 327.0 58.0 109.335 -6.62 0.0 -0.973 2.899 -26.295 -21.2 0.0 0.0 -1.079 -51.784 -0.464 -4.645 c.6.26
SCORE: -645.91 14.342 -1.975 -15.046 -1.072 -13.045 -0.929 759.134 1404.033 644.898 18.0 0.147 1.184 0.453 -3.651 -1485.881 302.426 3.407 131.916 407.619 -12.386 201.234 0.184 -8.347 -12.804 -20.952 -206.512 2.0 327.0 55.0 108.721 -7.122 0.0 -1.137 2.947 -27.109 -21.2 0.0 0.0 -1.27 -57.155 -0.537 -5.372 c.6.27
SCORE: -651.318 12.586 -1.992 -18.061 -1.665 -13.733 -1.266 659.914 1084.717 424.803 2.0 0.147 1.218 0.453 -3.681 -1490.662 304.778 3.43 131.308 407.982 -12.735 200.615 0.098 -8.788 -14.419 -20.676 -206.645 2.0 327.0 43.0 107.739 -7.041 0.0 -0.896 2.9 -26.04 -21.2 0.0 0.0 -0.984 -32.479 -0.606 -6.056 c.6.28
SCORE: -647.085 12.793 -1.979 -15.534 -1.389 -9.908 -0.886 670.113 1118.334 448.221 8.0 0.146 1.2 0.458 -3.679 -1485.288 303.585 3.379 132.375 406.944 -13.051 201.978 0.094 -8.249 -14.766 -21.674 -206.284 1.0 327.0 47.0 108.132 -7.135 0.0 -0.886 2.923 -26.882 -21.2 0.0 0.0 -0.951 -35.178 -0.646 -6.456 c.6.29
SCORE: -666.618 14.0 -2.039 -15.875 -1.225 -11.241 -0.868 763.109 1295.596 532.487 14.0 0.147 1.207 0.453 -3.676 -1485.909 301.886 3.171 131.273 410.807 -12.016 183.169 0.314 -8.611 -12.79 -24.692 -206.471 3.0 327.0 56.0 107.885 -7.614 0.0 -0.969 3.119 -26.756 -21.2 0.0 0.0 -0.997 -45.878 -0.84 -8.398 c.6.3
SCORE: -647.126 13.417 -1.979 -13.473 -1.044 -13.068 -1.012 784.772 1290.692 505.92 12.0 0.147 1.216 0.45 -3.677 -1473.636 299.101 3.741 131.94 403.677 -12.132 195.507 -0.0 -9.33 -12.455 -20.302 -206.88 0.0 327.0 52.0 107.839 -7.341 0.0 -1.103 2.886 -26.676 -21.2 0.0 0.0 -1.214 -50.996 -0.636 -6.365 c.6.30
SCORE: -645.591 13.594 -1.974 -17.506 -1.361 -7.047 -0.548 778.81 1286.33 507.52 10.0 0.147 1.179 0.454 -3.655 -1490.713 306.076 3.542 132.913 409.799 -12.789 202.746 0.427 -9.172 -15.645 -19.386 -206.36 2.0 327.0 50.0 107.859 -6.266 0.0 -0.997 2.988 -28.107 -21.2 0.0 0.0 -0.998 -39.936 -0.994 -9.935 c.6.31
SCORE: -637.461 13.946 -1.949 -12.089 -0.903 4.354 0.325 796.479 1338.228 541.749 12.0 0.147 1.192 0.45 -3.662 -1485.433 314.002 3.519 132.429 409.554 -12.881 197.63 -0.567 -9.957 -12.458 -21.364 -206.662 2.0 327.0 46.0 107.277 -6.79 0.0 -0.688 3.161 -26.416 -21.2 0.0 0.0 -0.823 -29.636 -0.199 -1.995 c.6.32
SCORE: -645.107 13.757 -1.973 -17.934 -1.272 -9.08 -0.644 865.219 1409.396 544.176 16.0 0.146 1.185 0.461 -3.665 -1486.068 303.173 3.513 132.451 407.663 -12.078 200.655 0.217 -10.533 -12.697 -18.892 -206.507 2.0 327.0 54.0 107.729 -6.446 0.0 -0.992 3.052 -27.05 -21.2 0.0 0.0 -1.082 -47.629 -0.596 -5.955 c.6.33
SCORE: -642.822 13.571 -1.966 -19.748 -1.414 -12.818 -0.917 869.466 1397.089 527.623 12.0 0.148 1.177 0.447 -3.631 -1489.302 310.923 3.747 132.671 407.383 -12.578 198.538 0.117 -9.416 -12.727 -18.71 -205.955 2.0 327.0 57.0 107.55 -7.616 0.0 -1.108 2.915 -27.185 -21.2 0.0 0.0 -1.2 -56.389 -0.675 -6.746 c.6.34
SCORE: -641.533 13.857 -1.962 -17.185 -1.41 -16.766 -1.376 773.404 1218.669 445.265 6.0 0.147 1.198 0.455 -3.653 -1489.815 302.833 3.731 132.399 413.846 -12.717 205.624 0.102 -8.667 -13.32 -24.026 -206.313 2.0 327.0 49.0 109.241 -6.56 0.0 -0.897 3.095 -27.833 -21.2 0.0 0.0 -0.953 -37.168 -0.679 -6.787 c.6.35
SCORE: -638.981 12.333 -1.954 -11.335 -1.031 -2.843 -0.259 734.248 1099.658 365.41 2.0 0.147 1.186 0.453 -3.66 -1474.891 302.564 3.518 131.254 400.705 -11.98 203.241 -0.0 -8.58 -13.642 -20.186 -206.87 0.0 327.0 43.0 108.872 -6.563 0.0 -0.622 3.051 -26.4 -21.2 0.0 0.0 -0.646 -21.306 -0.542 -5.42 c.6.36
SCORE: -642.916 13.345 -1.966 -14.296 -1.182 -5.941 -0.491 740.036 1209.148 469.112 4.0 0.146 1.19 0.457 -3.653 -1480.044 305.339 3.616 131.904 410.179 -12.913 194.215 0.381 -7.826 -12.991 -24.428 -207.296 2.0 327.0 44.0 107.916 -5.537 0.0 -0.565 3.151 -25.142 -21.2 0.0 0.0 -0.582 -19.787 -0.508 -5.076 c.6.37
SCORE: -640.489 13.351 -1.959 -15.219 -1.166 -8.323 -0.637 698.264 1305.622 607.359 6.0 0.147 1.212 0.456 -3.68 -1479.783 301.083 3.629 133.448 402.595 -11.871 205.318 0.433 -9.44 -12.539 -21.395 -206.886 3.0 327.0 52.0 108.412 -6.587 0.0 -0.932 2.915 -26.323 -21.2 0.0 0.0 -1.084 -45.547 -0.292 -2.919 c.6.38
SCORE: -640.009 13.75 -1.957 -17.536 -1.315 0.21 0.016 838.787 1333.682 494.896 7.0 0.147 1.191 0.451 -3.642 -1480.646 306.127 3.859 131.724 409.286 -12.611 200.883 -7.517 -8.623 -15.05 -20.923 -206.332 1.0 327.0 50.0 107.231 -7.399 0.0 -0.847 2.993 -27.477 -21.2 0.0 0.0 -0.81 -32.385 -0.999 -9.985 c.6.39
SCORE: -660.171 13.412 -2.019 -15.678 -1.364 -9.414 -0.819 732.083 1149.578 417.495 6.0 0.147 1.191 0.454 -3.66 -1477.693 301.301 3.089 130.953 406.751 -12.032 186.092 0.472 -11.408 -12.315 -24.136 -207.134 3.0 327.0 44.0 108.555 -5.832 0.0 -0.898 3.005 -26.297 -21.2 0.0 0.0 -1.067 -36.266 -0.327 -3.266 c.6.4
SCORE: -640.318 13.946 -1.958 -15.369 -1.217 -10.131 -0.802 771.007 1263.108 492.101 11.0 0.147 1.187 0.452 -3.644 -1488.655 307.906 3.82 131.712 409.25 -12.922 203.207 0.104 -8.534 -13.508 -22.13 -207.442 1.0 327.0 50.0 108.644 -6.687 0.0 -0.901 3.174 -25.095 -21.2 0.0 0.0 -1.117 -44.663 -0.038 -0.382 c.6.40
SCORE: -641.029 13.861 -1.96 -12.931 -1.063 5.436 0.447 774.888 1216.998 442.111 7.0 0.146 1.212 0.456 -3.677 -1487.256 301.522 3.506 131.413 413.86 -12.987 203.322 0.0 -8.159 -13.171 -21.005 -206.834 0.0 327.0 48.0 108.172 -6.155 0.0 -0.759 3.13 -27.324 -21.2 0.0 0.0 -0.732 -27.814 -0.862 -8.619 c.6.41
SCORE: -638.5 13.647 -1.953 -14.724 -1.136 -3.121 -0.241 648.228 1296.342 648.114 13.0 0.147 1.183 0.457 -3.654 -1484.011 304.212 3.668 130.917 409.172 -12.599 203.657 0.206 -8.268 -13.949 -21.407 -206.908 1.0 327.0 51.0 109.923 -6.666 0.0 -0.815 3.046 -26.22 -21.2 0.0 0.0 -0.837 -34.325 -0.722 -7.216 c.6.42
SCORE: -642.064 13.903 -1.963 -17.116 -1.318 -9.458 -0.728 816.534 1298.53 481.997 9.0 0.147 1.192 0.451 -3.654 -1482.52 304.445 3.399 131.204 406.982 -12.612 200.738 -0.0 -8.699 -12.35 -18.003 -206.797 0.0 327.0 45.0 107.784 -7.896 0.0 -0.833 3.017 -27.692 -21.2 0.0 0.0 -0.817 -28.592 -0.888 -8.875 c.6.43
SCORE: -639.643 12.774 -1.956 -15.582 -1.327 -1.558 -0.133 717.724 1174.314 456.59 6.0 0.147 1.204 0.455 -3.669 -1480.771 307.885 3.131 132.073 403.282 -12.547 202.029 -0.0 -8.315 -12.284 -19.539 -206.949 0.0 327.0 45.0 106.947 -7.008 0.0 -0.759 2.951 -27.463 -21.2 0.0 0.0 -0.728 -25.481 -0.868 -8.682 c.6.44
SCORE: -632.08 12.333 -1.933 -12.405 -1.086 3.845 0.337 658.675 1141.806 483.131 9.0 0.147 1.194 0.453 -3.68 -1476.399 301.865 3.359 132.583 403.047 -11.422 206.739 -0.148 -8.105 -11.93 -19.635 -207.607 1.0 327.0 48.0 108.442 -6.244 0.0 -0.821 2.952 -26.638 -21.2 0.0 0.0 -0.963 -36.586 -0.284 -2.835 c.6.45
SCORE: -640.555 13.583 -1.959 -15.808 -1.288 -8.198 -0.668 702.359 1227.056 524.697 5.0 0.147 1.206 0.45 -3.66 -1481.981 306.127 3.741 133.739 408.133 -12.608 195.672 0.202 -10.2 -12.673 -18.355 -206.906 1.0 327.0 54.0 107.792 -6.592 0.0 -0.855 2.922 -26.309 -21.2 0.0 0.0 -0.951 -41.854 -0.429 -4.293 c.6.46
SCORE: -633.308 12.686 -1.937 -17.243 -1.187 -6.37 -0.438 901.344 1452.889 551.545 9.0 0.147 1.199 0.456 -3.668 -1482.193 303.747 3.339 133.229 406.607 -11.996 204.771 0.153 -9.617 -12.053 -16.411 -207.588 1.0 327.0 57.0 108.071 -6.093 0.0 -1.001 2.903 -26.958 -21.2 0.0 0.0 -1.183 -55.61 -0.143 -1.433 c.6.47
SCORE: -586.019 13.684 -1.792 -17.989 -1.324 36.692 2.701 744.142 1358.33 614.188 11.0 0.147 1.199 0.455 -3.668 -1499.711 314.424 3.787 132.904 419.141 -12.569 248.699 -0.068 -11.069 -13.268 -17.377 -207.073 3.0 327.0 51.0 108.915 -6.108 0.0 0.141 3.215 -26.865 -21.2 0.0 0.0 0.153 6.255 0.095 0.948 c.6.48
SCORE: -632.984 13.333 -1.936 -19.222 -1.596 6.547 0.544 798.873 1204.487 405.614 7.0 0.146 1.2 0.457 -3.681 -1488.58 313.027 4.623 132.193 405.005 -12.583 210.192 0.0 -8.318 -14.538 -21.441 -205.871 0.0 327.0 45.0 107.564 -7.137 0.0 -0.621 2.879 -26.922 -21.2 0.0 0.0 -0.574 -20.088 -0.784 -7.844 c.6.49
SCORE: -666.184 13.417 -2.037 -14.13 -1.158 -13.746 -1.126 749.363 1220.387 471.024 7.0 0.147 1.209 0.453 -3.682 -1480.297 300.363 3.446 131.986 407.863 -12.446 175.556 0.061 -8.5 -12.825 -21.346 -205.923 1.0 327.0 52.0 108.915 -6.356 0.0 -1.029 3.214 -26.762 -21.2 0.0 0.0 -1.12 -47.029 -0.647 -6.467 c.6.5
SCORE: -642.909 14.2 -1.966 -15.834 -1.257 -7.043 -0.559 783.555 1260.132 476.577 7.0 0.148 1.186 0.449 -3.65 -1484.547 303.152 3.742 132.097 411.413 -12.118 197.269 0.193 -9.556 -14.35 -21.256 -205.696 1.0 327.0 52.0 110.211 -6.359 0.0 -0.906 3.194 -27.038 -21.2 0.0 0.0 -1.056 -44.369 -0.274 -2.738 c.6.50
SCORE: -635.762 13.394 -1.944 -10.736 -0.865 1.831 0.147 763.058 1241.656 478.597 5.0 0.147 1.209 0.456 -3.682 -1489.858 308.861 3.463 131.268 407.818 -12.375 211.605 0.0 -8.498 -13.784 -20.774 -206.285 0.0 327.0 47.0 107.214 -6.776 0.0 -0.703 2.906 -27.475 -21.2 0.0 0.0 -0.884 -32.715 -0.034 -0.343 c.6.51
SCORE: -628.678 13.171 -1.923 -16.175 -1.292 17.142 1.369 720.151 1251.881 531.73 8.0 0.147 1.178 0.454 -3.651 -1488.999 313.737 3.579 130.921 416.175 -11.553 200.67 0.0 -6.577 -12.72 -23.437 -206.53 0.0 327.0 52.0 108.455 -6.203 0.0 -0.294 3.132 -26.255 -21.2 0.0 0.0 -0.262 -11.002 -0.427 -4.269 c.6.52
SCORE: -637.693 14.139 -1.95 -18.947 -1.469 -2.656 -0.206 826.36 1289.351 462.991 13.0 0.147 1.197 0.453 -3.664 -1486.59 304.673 3.467 131.883 404.465 -12.091 209.865 0.698 -9.781 -14.113 -19.991 -206.329 2.0 327.0 52.0 107.339 -4.581 0.0 -0.847 3.099 -25.94 -21.2 0.0 0.0 -1.05 -44.116 0.009 0.085 c.6.53
SCORE: -640.395 11.885 -1.958 -12.237 -1.053 -8.022 -0.69 601.916 1162.172 560.256 12.0 0.147 1.207 0.452 -3.674 -1472.88 304.016 3.315 131.728 406.119 -12.613 193.384 0.337 -9.541 -11.994 -16.713 -206.661 2.0 327.0 39.0 106.899 -7.503 0.0 -0.742 3.003 -27.884 -21.2 0.0 0.0 -0.736 -21.334 -0.761 -7.611 c.6.54
SCORE: -637.781 14.371 -1.95 -15.569 -1.201 -2.808 -0.217 834.225 1295.961 461.736 14.0 0.147 1.164 0.456 -3.651 -1494.352 308.18 3.691 131.626 411.547 -12.661 208.454 -0.0 -8.753 -12.658 -20.686 -206.551 0.0 327.0 53.0 108.619 -6.885 0.0 -0.999 3.106 -27.373 -21.2 0.0 0.0 -1.199 -51.558 -0.136 -1.363 c.6.55
SCORE: -634.434 13.029 -1.94 -14.627 -1.179 -1.525 -0.123 756.586 1240.734 484.148 12.0 0.146 1.217 0.461 -3.678 -1485.207 308.136 3.172 131.894 411.478 -12.588 200.508 -0.0 -9.012 -12.613 -19.843 -206.794 0.0 327.0 45.0 108.241 -5.846 0.0 -0.655 3.261 -26.166 -21.2 0.0 0.0 -0.699 -24.458 -0.503 -5.028 c.6.56
SCORE: -588.809 12.944 -1.801 -15.025 -1.178 35.085 2.751 873.118 1275.56 402.442 24.0 0.147 1.21 0.452 -3.672 -1490.398 303.77 3.616 132.83 414.977 -12.751 248.642 -0.007 -9.787 -12.519 -14.382 -206.779 1.0 327.0 55.0 107.825 -6.797 0.0 0.084 3.092 -27.085 -21.2 0.0 0.0 0.146 6.592 -0.198 -1.975 c.6.57
SCORE: -621.345 13.75 -1.9 -18.785 -1.343 24.224 1.731 784.404 1399.129 614.725 16.0 0.148 1.22 0.441 -3.666 -1494.672 318.773 3.659 131.457 420.582 -12.869 211.921 -0.224 -9.34 -13.33 -23.652 -206.173 5.0 327.0 55.0 107.529 -7.239 0.0 -0.323 3.221 -28.155 -21.2 0.0 0.0 -0.359 -16.139 -0.165 -1.652 c.6.58
SCORE: -626.563 13.7 -1.916 -21.994 -1.484 2.277 0.154 864.688 1481.737 617.049 14.0 0.147 1.193 0.451 -3.664 -1488.705 311.861 3.741 134.277 411.383 -13.07 213.165 -2.459 -11.991 -12.928 -20.605 -207.415 3.0 327.0 63.0 107.245 -6.629 0.0 -0.7 3.127 -26.948 -21.2 0.0 0.0 -0.787 -41.724 -0.238 -2.382 c.6.59
SCORE: -668.695 13.406 -2.045 -14.241 -1.21 -10.738 -0.912 627.854 1176.844 548.99 10.0 0.146 1.22 0.456 -3.684 -1472.489 295.362 3.299 130.796 407.162 -12.261 171.735 0.329 -8.879 -13.44 -20.323 -206.411 3.0 327.0 44.0 108.994 -6.844 0.0 -1.05 3.176 -25.511 -21.2 0.0 0.0 -1.187 -40.361 -0.586 -5.857 c.6.6
SCORE: -633.817 12.379 -1.938 -11.187 -0.901 -2.607 -0.21 787.184 1241.175 453.991 6.0 0.147 1.175 0.455 -3.655 -1488.467 306.766 3.683 131.87 409.111 -11.911 209.09 -0.0 -8.692 -13.533 -18.765 -206.355 0.0 327.0 44.0 107.125 -6.855 0.0 -0.632 3.118 -26.923 -21.2 0.0 0.0 -0.651 -22.126 -0.567 -5.673 c.6.60
SCORE: -621.971 14.447 -1.902 -6.321 -0.508 10.458 0.841 803.6 1243.277 439.677 14.0 0.147 1.197 0.457 -3.671 -1498.241 314.564 3.714 132.67 411.277 -12.207 216.446 -0.133 -7.959 -14.22 -19.178 -207.076 2.0 327.0 54.0 111.153 -6.921 0.0 -0.652 3.249 -26.172 -21.2 0.0 0.0 -0.831 -36.559 0.136 1.362 c.6.61
SCORE: -634.38 13.375 -1.94 -17.119 -1.203 16.407 1.153 891.499 1423.188 531.688 14.0 0.147 1.217 0.452 -3.673 -1496.322 308.697 3.919 131.226 417.94 -12.814 210.624 -0.041 -8.507 -14.525 -22.703 -205.986 1.0 327.0 50.0 108.002 -7.567 0.0 -0.541 2.818 -26.126 -21.2 0.0 0.0 -0.498 -19.934 -0.713 -7.127 c.6.62
SCORE: -618.84 12.872 -1.892 -16.17 -1.183 -0.839 -0.061 765.034 1366.712 601.678 10.0 0.147 1.185 0.454 -3.658 -1489.048 312.295 3.452 134.433 410.728 -12.591 215.579 3.259 -9.373 -11.978 -17.468 -207.994 2.0 327.0 55.0 107.771 -7.513 0.0 -0.802 2.92 -26.983 -21.2 0.0 0.0 -0.915 -41.183 -0.293 -2.931 c.6.63
SCORE: -626.906 13.914 -1.917 -17.294 -1.195 -1.654 -0.114 887.017 1446.851 559.834 16.0 0.147 1.172 0.453 -3.648 -1486.909 309.929 3.774 132.737 407.589 -12.725 209.018 0.839 -10.692 -12.711 -16.9 -206.32 3.0 327.0 55.0 110.474 -6.833 0.0 -0.75 3.009 -27.27 -21.2 0.0 0.0 -0.915 -41.197 -0.004 -0.044 c.6.64
SCORE: -624.707 13.914 -1.91 -16.417 -1.292 4.545 0.358 675.111 1270.686 595.575 14.0 0.146 1.207 0.459 -3.667 -1502.03 319.118 3.244 132.548 417.742 -12.091 213.713 -0.571 -8.97 -13.993 -21.196 -207.501 3.0 327.0 51.0 108.884 -6.793 0.0 -0.781 3.015 -27.343 -21.2 0.0 0.0 -0.838 -34.364 -0.549 -5.49 c.6.65
SCORE: -633.74 13.788 -1.938 -17.439 -1.421 -1.529 -0.125 789.993 1227.21 437.217 8.0 0.146 1.214 0.457 -3.674 -1493.426 311.5 3.664 131.386 414.25 -13.057 202.924 -0.0 -7.801 -14.495 -21.318 -206.599 0.0 327.0 52.0 110.848 -6.382 0.0 -0.562 3.023 -25.202 -21.2 0.0 0.0 -0.65 -27.313 -0.19 -1.896 c.6.66
SCORE: -599.001 14.5 -1.832 13.377 1.036 32.252 2.498 759.478 1291.249 531.77 11.0 0.147 1.197 0.455 -3.667 -1494.312 322.297 3.685 134.538 415.894 -11.884 220.662 -0.028 -8.892 -13.089 -17.013 -206.856 1.0 327.0 50.0 108.295 -6.378 0.0 0.038 3.158 -26.037 -21.2 0.0 0.0 -0.359 -14.356 1.624 16.243 c.6.67
SCORE: -626.876 12.622 -1.917 -14.667 -1.061 24.762 1.791 846.893 1382.46 535.567 12.0 0.147 1.22 0.453 -3.688 -1485.186 317.051 3.656 131.446 412.712 -11.618 202.014 -0.091 -11.573 -12.332 -22.033 -205.781 2.0 327.0 54.0 109.971 -8.29 0.0 -0.18 3.416 -27.263 -21.2 0.0 0.0 -0.209 -9.21 -0.053 -0.527 c.6.68
