SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -651.284 11.63 -1.992 -12.03 -0.981 -2.918 -0.238 829.471 1225.724 396.253 12.0 0.147 1.192 0.456 -3.655 -1489.375 303.24 4.066 131.575 417.433 -12.005 188.331 0.411 -9.595 -12.88 -18.791 -206.218 1.0 327.0 38.0 107.845 -7.39 0.0 -0.287 3.14 -27.601 -21.2 0.0 0.0 -0.175 -4.891 -0.6 -6.003 c.8.108
SCORE: -656.599 14.031 -2.008 -11.819 -0.913 -3.84 -0.297 771.659 1293.955 522.297 12.0 0.146 1.218 0.461 -3.682 -1505.524 302.709 3.913 131.685 426.436 -12.602 188.376 0.509 -8.32 -14.524 -16.855 -207.573 3.0 327.0 43.0 108.539 -6.239 0.0 -0.798 3.473 -27.035 -21.2 0.0 0.0 -0.986 -32.554 -0.175 -1.754 c.8.109
SCORE: -663.476 12.483 -2.029 -19.975 -1.52 -13.164 -1.002 759.312 1314.321 555.009 9.0 0.147 1.226 0.451 -3.689 -1498.381 301.01 4.345 131.372 422.8 -12.288 185.445 0.287 -9.786 -13.228 -19.455 -206.669 3.0 327.0 44.0 108.175 -8.476 0.0 -0.913 3.173 -28.447 -21.2 0.0 0.0 -1.044 -35.488 -0.47 -4.699 c.8.11
SCORE: -652.38 11.867 -1.995 -16.727 -1.155 4.539 0.313 859.185 1448.402 589.217 11.0 0.146 1.173 0.456 -3.646 -1495.697 305.542 4.631 131.356 425.747 -11.557 179.576 -0.728 -7.868 -13.982 -17.18 -206.2 5.0 327.0 39.0 107.534 -6.113 0.0 -0.413 3.15 -28.249 -21.2 0.0 0.0 -0.269 -7.793 -0.831 -8.315 c.8.110
SCORE: -661.374 12.379 -2.023 -20.117 -1.534 -8.856 -0.675 791.292 1311.089 519.797 16.0 0.147 1.215 0.454 -3.682 -1507.932 307.371 4.051 131.743 424.541 -12.155 187.441 0.384 -9.586 -12.142 -20.052 -207.743 3.0 327.0 44.0 107.182 -7.244 0.0 -0.981 3.149 -26.933 -21.2 0.0 0.0 -1.042 -35.434 -0.774 -7.744 c.8.111
SCORE: -657.739 13.829 -2.011 -21.078 -1.464 -9.848 -0.684 889.909 1439.397 549.488 7.0 0.147 1.222 0.456 -3.689 -1515.872 302.56 3.678 131.689 430.504 -12.383 198.562 0.472 -12.006 -13.396 -17.411 -208.037 6.0 327.0 44.0 108.443 -7.213 0.0 -0.864 3.204 -26.996 -21.2 0.0 0.0 -0.976 -33.17 -0.483 -4.826 c.8.112
SCORE: -656.571 13.545 -2.008 -16.532 -1.245 -12.195 -0.918 770.512 1328.39 557.878 11.0 0.147 1.217 0.451 -3.682 -1506.641 307.646 3.854 131.892 424.923 -12.621 190.736 0.143 -10.41 -13.198 -17.152 -207.984 4.0 327.0 44.0 108.131 -8.921 0.0 -0.939 3.18 -26.941 -21.2 0.0 0.0 -0.998 -33.925 -0.737 -7.373 c.8.113
SCORE: -659.13 12.385 -2.016 -17.017 -1.432 -8.668 -0.729 648.525 1188.247 539.722 11.0 0.147 1.185 0.452 -3.656 -1506.835 304.875 3.972 131.263 423.894 -12.014 189.569 0.659 -10.208 -13.382 -19.108 -207.661 4.0 327.0 40.0 110.297 -7.041 0.0 -0.487 3.322 -27.0 -21.2 0.0 0.0 -0.548 -16.448 -0.303 -3.034 c.8.114
SCORE: -656.351 13.172 -2.007 -16.34 -1.419 -8.293 -0.72 790.175 1151.907 361.732 9.0 0.147 1.222 0.453 -3.686 -1492.618 299.259 4.008 130.474 415.457 -12.123 189.823 0.131 -8.868 -12.404 -16.379 -207.39 1.0 327.0 43.0 107.742 -5.975 0.0 -0.983 3.232 -27.526 -21.2 0.0 0.0 -1.073 -35.409 -0.686 -6.86 c.8.115
SCORE: -658.634 12.871 -2.014 -18.478 -1.431 -6.591 -0.51 931.806 1291.059 359.254 2.0 0.147 1.177 0.454 -3.645 -1491.988 304.008 3.985 131.513 417.698 -12.099 182.25 0.262 -8.63 -13.573 -17.584 -206.555 3.0 327.0 42.0 109.108 -8.832 0.0 -0.965 3.468 -28.335 -21.2 0.0 0.0 -0.984 -31.496 -0.902 -9.024 c.8.116
SCORE: -659.757 13.069 -2.018 -15.067 -1.23 -9.346 -0.763 785.022 1224.79 439.769 5.0 0.147 1.234 0.458 -3.689 -1489.331 299.422 3.6 131.477 417.358 -12.786 183.56 0.156 -9.179 -14.101 -17.773 -206.329 2.0 327.0 37.0 107.983 -7.345 0.0 -0.791 3.165 -26.426 -21.2 0.0 0.0 -0.694 -18.728 -1.053 -10.53 c.8.117
SCORE: -660.924 13.065 -2.021 -19.5 -1.335 -7.011 -0.48 903.701 1460.919 557.218 6.0 0.148 1.228 0.454 -3.681 -1503.925 301.391 4.36 132.432 420.632 -12.331 189.568 0.465 -9.187 -12.6 -18.206 -206.778 2.0 327.0 46.0 108.466 -8.182 0.0 -0.932 3.339 -26.851 -21.2 0.0 0.0 -0.963 -34.668 -0.82 -8.201 c.8.118
SCORE: -655.063 13.226 -2.003 -12.57 -1.04 -10.747 -0.89 715.071 1208.095 493.024 7.0 0.147 1.18 0.452 -3.629 -1495.501 304.477 4.124 134.233 417.467 -11.813 184.146 0.114 -8.055 -13.722 -19.312 -206.456 2.0 327.0 46.0 109.067 -7.247 0.0 -0.788 3.206 -26.627 -21.2 0.0 0.0 -1.02 -36.735 0.049 0.488 c.8.119
SCORE: -666.451 13.088 -2.038 -18.632 -1.261 -9.744 -0.659 943.529 1477.627 534.098 12.0 0.147 1.226 0.452 -3.681 -1497.507 300.011 4.062 131.923 420.123 -12.448 183.085 0.383 -9.614 -13.574 -18.772 -206.324 3.0 327.0 47.0 108.961 -8.861 0.0 -1.061 3.208 -27.668 -21.2 0.0 0.0 -1.112 -41.152 -0.87 -8.696 c.8.12
SCORE: -652.184 11.517 -1.994 -20.664 -1.519 1.519 0.112 905.226 1359.97 454.744 3.0 0.147 1.189 0.457 -3.652 -1502.467 310.766 4.656 132.211 420.502 -11.874 192.571 0.0 -10.474 -12.203 -18.401 -208.079 0.0 327.0 41.0 107.659 -9.51 0.0 -0.885 3.429 -27.912 -21.2 0.0 0.0 -0.711 -22.038 -1.423 -14.231 c.8.120
SCORE: -657.377 12.806 -2.01 -13.628 -1.058 -2.132 -0.166 765.027 1287.974 522.946 4.0 0.147 1.215 0.454 -3.692 -1496.133 302.584 3.816 131.176 420.214 -12.639 186.754 0.988 -7.188 -12.835 -18.698 -207.281 2.0 327.0 43.0 107.945 -7.923 0.0 -0.715 3.212 -27.304 -21.2 0.0 0.0 -0.859 -28.36 -0.239 -2.391 c.8.121
SCORE: -651.65 12.094 -1.993 -17.996 -1.212 -2.092 -0.141 872.647 1485.012 612.365 10.0 0.145 1.22 0.452 -3.684 -1498.662 306.842 3.871 131.817 418.003 -12.178 193.028 1.047 -10.017 -12.396 -17.055 -206.452 2.0 327.0 48.0 108.956 -8.892 0.0 -0.803 3.446 -28.895 -21.2 0.0 0.0 -0.895 -33.991 -0.455 -4.553 c.8.122
SCORE: -658.71 11.643 -2.014 -16.468 -1.229 -10.936 -0.816 840.908 1340.291 499.383 4.0 0.146 1.212 0.459 -3.674 -1490.869 301.695 3.853 131.228 417.97 -11.876 182.928 0.303 -9.477 -12.497 -17.87 -206.422 2.0 327.0 39.0 107.844 -7.585 0.0 -0.919 3.179 -27.756 -21.2 0.0 0.0 -0.993 -28.809 -0.704 -7.044 c.8.123
SCORE: -663.102 12.517 -2.028 -12.198 -0.987 -6.505 -0.526 842.526 1236.185 393.659 6.0 0.147 1.21 0.452 -3.668 -1481.872 298.61 3.922 131.096 414.302 -12.856 175.248 0.218 -8.944 -12.715 -17.266 -206.876 1.0 327.0 35.0 107.231 -7.148 0.0 -0.66 3.374 -26.149 -21.2 0.0 0.0 -0.59 -14.757 -0.835 -8.346 c.8.124
SCORE: -651.864 12.968 -1.993 -19.487 -1.438 -0.375 -0.028 831.489 1355.139 523.65 12.0 0.147 1.207 0.455 -3.677 -1509.67 306.272 4.088 131.984 427.918 -11.764 194.25 7.594 -9.847 -12.503 -18.246 -207.956 2.0 327.0 45.0 109.583 -8.763 0.0 -0.78 3.335 -27.479 -21.2 0.0 0.0 -0.894 -31.289 -0.382 -3.817 c.8.125
SCORE: -651.982 13.516 -1.994 -9.53 -0.669 0.196 0.014 786.064 1424.056 637.991 11.0 0.147 1.214 0.451 -3.669 -1499.349 301.153 4.026 132.49 419.337 -12.771 192.113 -7.207 -9.508 -12.643 -17.079 -206.253 1.0 327.0 44.0 110.562 -6.924 0.0 -0.712 3.576 -27.655 -21.2 0.0 0.0 -1.079 -36.694 0.535 5.351 c.8.126
SCORE: -650.141 12.296 -1.988 -14.412 -1.279 -1.465 -0.13 696.809 1127.121 430.312 7.0 0.147 1.21 0.454 -3.682 -1496.81 306.465 3.913 131.737 420.016 -12.054 189.053 1.438 -8.922 -12.833 -17.407 -206.809 2.0 327.0 40.0 109.229 -8.297 0.0 -0.561 3.272 -27.624 -21.2 0.0 0.0 -0.565 -16.948 -0.549 -5.486 c.8.127
SCORE: -658.497 12.273 -2.014 -16.061 -1.178 -7.417 -0.544 835.514 1363.07 527.556 14.0 0.148 1.212 0.451 -3.674 -1493.928 302.996 3.926 131.715 424.183 -12.171 177.674 0.673 -11.754 -13.081 -16.392 -206.104 4.0 327.0 42.0 107.782 -7.053 0.0 -0.697 3.416 -26.642 -21.2 0.0 0.0 -0.91 -29.117 -0.017 -0.168 c.8.128
SCORE: -652.135 11.821 -1.994 -14.663 -1.274 -3.532 -0.307 773.47 1150.526 377.057 13.0 0.147 1.203 0.454 -3.677 -1496.636 305.153 4.292 132.92 418.601 -12.51 188.095 0.366 -8.958 -11.994 -17.732 -206.441 1.0 327.0 38.0 108.413 -8.201 0.0 -0.804 3.154 -27.217 -21.2 0.0 0.0 -0.914 -25.605 -0.496 -4.957 c.8.129
SCORE: -667.062 11.448 -2.04 -19.375 -1.515 -11.586 -0.906 845.416 1278.607 433.191 7.0 0.147 1.167 0.453 -3.632 -1490.779 300.951 3.79 131.346 414.945 -12.169 178.87 0.256 -9.609 -12.134 -19.121 -206.659 2.0 327.0 40.0 109.235 -7.214 0.0 -1.03 3.158 -28.608 -21.2 0.0 0.0 -1.141 -34.231 -0.698 -6.981 c.8.13
SCORE: -657.896 13.382 -2.012 -14.527 -1.119 -6.821 -0.526 770.681 1297.861 527.18 9.0 0.147 1.2 0.452 -3.656 -1494.809 300.034 4.117 131.237 423.026 -11.771 181.006 0.25 -9.517 -12.77 -16.384 -205.866 2.0 327.0 42.0 108.046 -6.899 0.0 -0.784 3.165 -27.454 -21.2 0.0 0.0 -0.936 -29.96 -0.298 -2.983 c.8.130
SCORE: -658.395 12.37 -2.013 -13.542 -1.136 -9.106 -0.764 747.895 1191.575 443.68 6.0 0.147 1.175 0.453 -3.626 -1498.232 300.124 3.687 132.817 419.343 -11.968 189.894 0.211 -7.825 -12.061 -19.301 -206.873 1.0 327.0 41.0 107.29 -7.463 0.0 -0.985 3.149 -27.925 -21.2 0.0 0.0 -1.104 -34.217 -0.616 -6.16 c.8.131
SCORE: -644.86 11.963 -1.972 0.118 0.01 4.477 0.369 771.524 1212.994 441.47 9.0 0.147 1.225 0.455 -3.683 -1496.839 293.611 4.32 131.27 422.815 -12.782 205.89 -0.516 -7.84 -13.756 -17.105 -207.535 2.0 327.0 38.0 108.935 -8.646 0.0 0.033 3.421 -27.563 -21.2 0.0 0.0 -0.049 -1.36 0.262 2.621 c.8.132
SCORE: -663.063 12.231 -2.028 -16.376 -1.385 -11.325 -0.958 704.342 1182.345 478.003 10.0 0.147 1.211 0.451 -3.673 -1501.721 301.238 3.887 131.297 425.114 -12.005 183.069 0.482 -11.456 -12.261 -19.931 -206.72 3.0 327.0 43.0 110.447 -7.422 0.0 -1.115 3.176 -26.712 -21.2 0.0 0.0 -1.42 -46.85 -0.111 -1.108 c.8.133
SCORE: -653.935 12.833 -2.0 -18.688 -1.411 -6.09 -0.46 908.062 1324.054 415.992 12.0 0.147 1.19 0.453 -3.643 -1507.594 306.502 3.94 131.936 421.442 -12.29 192.53 0.532 -7.813 -13.582 -18.406 -206.37 3.0 327.0 43.0 112.075 -7.971 0.0 -0.726 3.249 -28.529 -21.2 0.0 0.0 -0.906 -29.901 -0.131 -1.311 c.8.134
SCORE: -648.368 13.065 -1.983 -14.898 -1.154 3.543 0.275 867.066 1290.545 423.479 11.0 0.147 1.173 0.456 -3.633 -1507.161 305.242 4.068 131.033 424.059 -11.706 199.666 -0.1 -8.156 -12.54 -17.294 -207.184 1.0 327.0 43.0 108.686 -9.261 0.0 -0.652 3.351 -28.113 -21.2 0.0 0.0 -0.605 -19.954 -0.809 -8.093 c.8.135
SCORE: -656.105 12.704 -2.006 -18.635 -1.462 -10.327 -0.81 785.193 1274.53 489.337 8.0 0.147 1.22 0.456 -3.68 -1494.629 304.389 3.795 133.881 416.021 -12.645 189.863 0.079 -7.962 -12.435 -19.364 -207.346 2.0 327.0 45.0 107.261 -8.922 0.0 -0.882 3.134 -28.087 -21.2 0.0 0.0 -0.882 -30.871 -0.881 -8.808 c.8.136
SCORE: -652.565 11.478 -1.996 -9.87 -0.927 -3.704 -0.348 556.434 1064.771 508.336 6.0 0.147 1.176 0.453 -3.632 -1477.006 303.717 4.093 131.352 413.541 -11.429 173.404 0.3 -9.33 -12.014 -16.371 -205.813 1.0 327.0 35.0 107.447 -6.415 0.0 -0.569 3.416 -28.103 -21.2 0.0 0.0 -0.591 -14.782 -0.514 -5.139 c.8.137
SCORE: -650.352 13.576 -1.989 -16.126 -1.146 -2.232 -0.159 920.533 1407.111 486.578 9.0 0.147 1.217 0.457 -3.676 -1500.511 309.461 4.07 130.999 419.083 -12.262 196.778 1.485 -12.791 -12.954 -16.375 -206.002 3.0 327.0 45.0 107.608 -9.483 0.0 -0.713 3.154 -28.068 -21.2 0.0 0.0 -0.714 -24.977 -0.711 -7.114 c.8.138
SCORE: -660.24 12.296 -2.019 -16.78 -1.301 -14.423 -1.118 713.566 1289.929 576.363 7.0 0.146 1.201 0.456 -3.669 -1496.259 302.317 4.271 131.322 424.341 -12.51 180.409 0.285 -10.396 -12.199 -19.888 -207.245 5.0 327.0 39.0 108.609 -7.026 0.0 -0.646 3.264 -26.184 -21.2 0.0 0.0 -0.785 -22.768 -0.242 -2.416 c.8.139
SCORE: -668.088 12.594 -2.043 -18.028 -1.39 -15.048 -1.161 920.659 1296.547 375.888 8.0 0.147 1.215 0.454 -3.684 -1501.208 300.598 4.071 131.383 420.19 -12.365 188.638 0.115 -11.889 -12.405 -18.402 -207.168 2.0 327.0 46.0 107.736 -8.831 0.0 -1.072 3.171 -28.539 -21.2 0.0 0.0 -1.07 -38.517 -1.078 -10.784 c.8.14
SCORE: -663.877 12.379 -2.03 -13.651 -1.129 -6.838 -0.566 748.747 1208.974 460.226 10.0 0.147 1.172 0.456 -3.633 -1496.067 300.566 3.937 132.309 421.461 -11.938 179.664 0.25 -8.288 -12.752 -17.753 -206.395 2.0 327.0 43.0 107.526 -8.25 0.0 -0.949 3.297 -28.138 -21.2 0.0 0.0 -1.056 -34.846 -0.596 -5.956 c.8.140
SCORE: -640.812 13.5 -1.96 3.713 0.281 10.281 0.779 671.092 1320.321 649.229 10.0 0.147 1.18 0.454 -3.655 -1501.794 306.579 3.975 132.561 426.207 -12.094 201.237 -0.339 -11.663 -12.522 -17.707 -206.333 3.0 327.0 49.0 107.342 -8.746 0.0 -0.776 3.185 -27.965 -21.2 0.0 0.0 -1.124 -43.845 0.581 5.811 c.8.141
SCORE: -654.259 13.389 -2.001 -11.741 -0.794 -1.301 -0.088 926.972 1478.174 551.203 8.0 0.148 1.175 0.449 -3.645 -1504.195 301.563 3.958 131.725 425.54 -12.65 191.879 0.571 -8.321 -13.086 -17.342 -206.27 2.0 327.0 43.0 108.052 -7.627 0.0 -0.803 3.209 -27.621 -21.2 0.0 0.0 -0.972 -32.086 -0.246 -2.455 c.8.142
SCORE: -642.621 12.897 -1.965 -18.784 -1.477 3.639 0.286 782.784 1271.385 488.602 12.0 0.147 1.207 0.455 -3.684 -1506.891 313.675 4.22 132.236 427.203 -11.528 194.189 -0.728 -13.095 -12.406 -17.616 -206.81 3.0 327.0 46.0 108.935 -7.419 0.0 -0.638 3.212 -27.448 -21.2 0.0 0.0 -0.841 -30.264 0.09 0.899 c.8.143
SCORE: -647.695 12.5 -1.981 -11.86 -0.959 6.276 0.507 696.926 1237.117 540.192 6.0 0.146 1.226 0.452 -3.683 -1483.01 302.147 4.232 130.862 415.175 -12.226 192.956 -0.583 -10.308 -14.001 -17.229 -206.467 3.0 327.0 42.0 108.281 -9.514 0.0 -0.733 3.23 -28.765 -21.2 0.0 0.0 -0.58 -18.562 -1.224 -12.238 c.8.144
SCORE: -648.23 12.848 -1.982 -9.468 -0.748 3.974 0.314 773.906 1265.31 491.404 6.0 0.147 1.222 0.453 -3.684 -1496.224 308.683 4.046 131.974 418.272 -12.12 196.24 -0.408 -9.373 -14.073 -19.097 -206.675 2.0 327.0 44.0 107.204 -8.624 0.0 -0.618 3.395 -28.799 -21.2 0.0 0.0 -0.512 -17.416 -0.977 -9.775 c.8.145
SCORE: -656.732 12.967 -2.008 -15.562 -1.215 -6.007 -0.469 875.92 1281.142 405.222 13.0 0.147 1.192 0.46 -3.654 -1494.511 303.06 4.127 132.403 418.688 -12.199 186.045 0.284 -9.491 -12.532 -18.231 -207.022 1.0 327.0 45.0 108.303 -8.24 0.0 -0.783 3.187 -27.264 -21.2 0.0 0.0 -0.748 -26.166 -0.909 -9.088 c.8.146
SCORE: -665.233 13.258 -2.034 -16.199 -1.2 -11.607 -0.86 758.845 1350.008 591.163 11.0 0.147 1.207 0.456 -3.668 -1496.388 295.231 3.83 132.7 420.349 -12.169 186.196 0.296 -9.718 -12.33 -18.755 -207.103 2.0 327.0 45.0 107.122 -7.763 0.0 -1.193 3.396 -26.771 -21.2 0.0 0.0 -1.29 -45.167 -0.851 -8.507 c.8.147
SCORE: -648.577 12.483 -1.983 -12.128 -0.926 5.294 0.404 875.427 1309.153 433.727 9.0 0.147 1.209 0.455 -3.669 -1500.768 308.935 4.066 131.067 419.727 -12.453 192.75 -0.128 -7.93 -12.994 -17.375 -207.018 1.0 327.0 43.0 109.189 -8.065 0.0 -0.446 3.323 -27.972 -21.2 0.0 0.0 -0.488 -16.108 -0.309 -3.09 c.8.148
SCORE: -656.71 11.68 -2.008 -12.415 -1.044 -3.067 -0.258 720.4 1189.668 469.268 5.0 0.147 1.214 0.453 -3.681 -1478.93 297.706 3.984 133.085 413.617 -11.693 177.037 0.463 -7.894 -12.17 -17.816 -206.615 1.0 327.0 42.0 107.34 -7.455 0.0 -0.884 3.165 -27.004 -21.2 0.0 0.0 -0.971 -31.081 -0.606 -6.065 c.8.149
SCORE: -670.635 12.038 -2.051 -15.948 -1.264 -15.455 -1.225 741.189 1261.639 520.449 13.0 0.147 1.237 0.454 -3.692 -1494.957 297.542 4.074 130.759 420.722 -12.05 179.097 0.156 -10.976 -12.945 -16.395 -207.757 3.0 327.0 42.0 107.536 -8.278 0.0 -0.774 3.226 -27.178 -21.2 0.0 0.0 -0.762 -24.383 -0.812 -8.124 c.8.15
SCORE: -656.178 13.548 -2.007 -19.883 -1.441 -5.165 -0.374 883.573 1379.504 495.931 13.0 0.147 1.221 0.457 -3.692 -1500.306 307.568 4.145 133.535 418.051 -11.891 188.672 0.323 -9.25 -12.692 -18.39 -207.688 1.0 327.0 49.0 107.344 -8.105 0.0 -1.084 3.382 -27.486 -21.2 0.0 0.0 -1.1 -42.908 -1.022 -10.218 c.8.150
SCORE: -654.482 13.516 -2.001 -16.516 -1.254 -4.519 -0.343 814.682 1316.643 501.962 4.0 0.147 1.2 0.452 -3.672 -1496.931 299.848 4.059 132.516 422.475 -12.527 188.383 0.565 -9.102 -12.922 -18.188 -207.996 3.0 327.0 47.0 109.887 -7.485 0.0 -0.835 3.206 -26.632 -21.2 0.0 0.0 -1.017 -37.636 -0.16 -1.596 c.8.151
SCORE: -653.932 12.259 -2.0 -15.47 -1.331 -1.142 -0.098 714.613 1161.933 447.32 14.0 0.147 1.203 0.456 -3.671 -1507.88 303.514 3.938 131.157 427.07 -11.299 194.571 2.638 -10.63 -12.838 -17.242 -206.918 3.0 327.0 37.0 108.006 -8.045 0.0 -0.372 3.264 -27.534 -21.2 0.0 0.0 -0.157 -4.242 -0.954 -9.536 c.8.152
SCORE: -638.816 12.429 -1.954 -5.367 -0.44 8.215 0.674 780.758 1219.718 438.961 8.0 0.146 1.231 0.456 -3.694 -1503.259 303.281 3.877 132.063 426.139 -12.795 201.157 -0.167 -9.932 -12.375 -16.926 -206.938 2.0 327.0 43.0 108.631 -5.355 0.0 -0.327 3.175 -26.499 -21.2 0.0 0.0 -0.762 -25.139 1.11 11.096 c.8.153
SCORE: -656.384 12.4 -2.007 -19.643 -1.418 -9.956 -0.719 817.779 1385.26 567.481 17.0 0.148 1.204 0.452 -3.673 -1508.241 304.885 4.182 132.768 423.745 -12.093 192.001 0.21 -9.489 -13.096 -18.381 -206.386 2.0 327.0 45.0 108.118 -7.226 0.0 -0.895 3.156 -27.258 -21.2 0.0 0.0 -1.009 -35.3 -0.497 -4.971 c.8.154
SCORE: -650.569 12.903 -1.99 -16.575 -1.296 -1.679 -0.131 849.967 1278.494 428.527 14.0 0.147 1.206 0.451 -3.667 -1506.864 310.338 4.112 131.872 421.391 -12.037 195.438 1.568 -9.856 -12.429 -17.745 -206.884 2.0 327.0 42.0 108.394 -8.63 0.0 -0.727 3.135 -27.742 -21.2 0.0 0.0 -0.787 -25.192 -0.534 -5.337 c.8.155
SCORE: -655.77 12.667 -2.005 -19.162 -1.39 -5.876 -0.426 864.644 1378.336 513.691 10.0 0.147 1.224 0.458 -3.687 -1505.365 305.869 3.889 132.065 421.562 -12.188 192.343 0.482 -11.464 -12.434 -18.94 -206.928 2.0 327.0 44.0 109.316 -6.629 0.0 -0.856 3.313 -27.121 -21.2 0.0 0.0 -0.857 -29.125 -0.853 -8.529 c.8.156
SCORE: -661.051 12.226 -2.022 -18.847 -1.358 -6.965 -0.502 929.001 1387.311 458.31 8.0 0.146 1.214 0.456 -3.684 -1498.998 303.737 3.784 131.892 426.564 -12.788 180.943 0.26 -9.383 -12.986 -18.153 -207.496 2.0 327.0 44.0 107.548 -8.736 0.0 -0.9 3.236 -27.147 -21.2 0.0 0.0 -0.773 -26.271 -1.332 -13.318 c.8.157
