SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -638.943 14.9 -1.954 -21.797 -1.397 1.251 0.08 909.449 1560.546 651.096 13.0 0.148 1.185 0.447 -3.643 -1506.403 309.284 3.646 139.59 421.088 -11.797 196.908 -1.285 -9.685 -12.21 -17.693 -206.419 1.0 327.0 66.0 107.899 -6.075 0.0 -1.255 2.876 -26.889 -21.2 0.0 0.0 -1.559 -87.317 0.449 4.489 c.21.19
SCORE: -657.895 14.116 -2.012 -26.016 -1.667 -15.394 -0.986 902.038 1560.957 658.919 9.0 0.147 1.198 0.455 -3.673 -1488.562 308.638 3.194 137.25 411.973 -12.886 183.596 0.522 -13.052 -12.154 -21.837 -207.841 6.0 327.0 60.0 108.078 -7.209 0.0 -1.441 2.943 -26.952 -21.2 0.0 0.0 -1.653 -82.67 -0.381 -3.808 c.21.2
SCORE: -627.497 14.674 -1.919 -20.008 -1.201 10.072 0.604 1053.983 1666.278 612.295 12.0 0.147 1.205 0.455 -3.672 -1505.467 317.811 3.291 137.279 423.506 -12.27 208.371 -0.325 -9.264 -12.573 -22.89 -207.547 2.0 327.0 71.0 107.705 -7.547 0.0 -1.171 2.9 -27.737 -21.2 0.0 0.0 -1.269 -77.419 -0.57 -5.702 c.21.20
SCORE: -638.655 14.135 -1.953 -26.458 -1.74 -3.369 -0.222 884.729 1520.702 635.973 5.0 0.147 1.207 0.453 -3.66 -1504.804 312.373 3.531 137.679 417.171 -12.575 203.22 1.658 -9.177 -12.755 -21.882 -207.17 4.0 327.0 52.0 108.627 -6.849 0.0 -1.082 3.183 -26.173 -21.2 0.0 0.0 -1.303 -54.713 -0.157 -1.569 c.21.21
SCORE: -640.445 14.568 -1.959 -18.722 -1.155 -2.058 -0.127 982.716 1620.419 637.702 9.0 0.146 1.221 0.459 -3.677 -1481.711 309.122 3.352 135.501 406.287 -11.691 188.825 0.41 -6.713 -12.346 -17.799 -206.846 1.0 327.0 66.0 107.454 -7.665 0.0 -1.106 3.079 -26.242 -21.2 0.0 0.0 -1.287 -72.093 -0.087 -0.871 c.21.22
SCORE: -629.123 14.86 -1.924 -26.731 -1.532 -15.801 -0.906 1038.403 1744.764 706.361 11.0 0.147 1.214 0.453 -3.677 -1498.676 311.989 3.256 137.058 417.801 -12.154 209.959 0.304 -13.914 -12.154 -19.859 -206.988 3.0 327.0 60.0 107.686 -5.882 0.0 -1.393 3.144 -27.328 -21.2 0.0 0.0 -1.592 -79.595 -0.4 -4.005 c.21.23
SCORE: -629.766 15.22 -1.926 -25.011 -1.433 -0.579 -0.033 1049.88 1744.949 695.069 15.0 0.147 1.194 0.456 -3.663 -1504.108 312.756 3.235 138.509 413.877 -12.35 210.295 6.785 -8.297 -13.055 -18.365 -207.382 4.0 327.0 63.0 108.594 -7.306 0.0 -1.248 2.937 -26.04 -21.2 0.0 0.0 -1.551 -82.207 0.356 3.564 c.21.24
SCORE: -642.868 14.421 -1.966 -20.284 -1.308 3.194 0.206 945.932 1550.562 604.63 11.0 0.147 1.206 0.452 -3.66 -1490.259 314.807 3.202 136.161 414.161 -12.29 185.796 -0.633 -10.807 -12.358 -21.732 -206.378 2.0 327.0 62.0 107.756 -5.611 0.0 -0.992 3.403 -25.663 -21.2 0.0 0.0 -1.174 -61.072 -0.042 -0.415 c.21.25
SCORE: -630.729 13.81 -1.929 -27.682 -1.64 3.162 0.187 1020.269 1688.053 667.785 15.0 0.147 1.218 0.455 -3.679 -1506.797 327.758 3.499 134.891 424.469 -12.345 197.339 -1.865 -11.17 -11.94 -23.325 -208.451 5.0 327.0 63.0 108.818 -6.68 0.0 -0.954 2.936 -26.672 -21.2 0.0 0.0 -1.142 -60.537 0.045 0.448 c.21.26
SCORE: -629.983 13.605 -1.927 -17.503 -1.244 -3.848 -0.273 817.825 1407.115 589.289 9.0 0.147 1.199 0.457 -3.673 -1496.631 307.034 3.216 137.216 412.216 -12.029 207.283 0.216 -9.39 -12.068 -14.933 -206.708 2.0 327.0 56.0 108.349 -6.234 0.0 -1.103 3.305 -27.539 -21.2 0.0 0.0 -1.395 -64.185 0.244 2.436 c.21.27
SCORE: -624.95 14.419 -1.911 -15.375 -0.976 3.685 0.234 963.657 1575.241 611.585 15.0 0.147 1.217 0.452 -3.681 -1484.503 311.296 4.313 133.498 420.156 -11.897 198.305 -0.931 -8.528 -12.628 -22.163 -205.818 3.0 327.0 60.0 107.474 -6.696 0.0 -0.757 3.177 -27.87 -21.2 0.0 0.0 -0.942 -47.087 0.167 1.668 c.21.28
SCORE: -622.008 15.038 -1.902 -33.627 -1.825 -9.278 -0.503 1142.941 1842.739 699.798 23.0 0.147 1.223 0.453 -3.685 -1519.806 313.103 3.274 139.293 427.804 -12.21 219.609 0.311 -9.955 -12.441 -17.504 -207.786 3.0 327.0 78.0 108.023 -6.737 0.0 -1.553 3.195 -26.807 -21.2 0.0 0.0 -1.869 -127.097 0.596 5.96 c.21.29
SCORE: -659.716 15.275 -2.017 -18.801 -1.21 -10.447 -0.672 970.658 1553.699 583.041 11.0 0.144 1.187 0.463 -3.654 -1491.191 298.802 3.148 136.967 409.73 -12.169 191.144 0.024 -10.067 -12.365 -21.179 -206.8 1.0 327.0 58.0 107.495 -6.33 0.0 -1.268 2.982 -26.821 -21.2 0.0 0.0 -1.452 -69.718 -0.385 -3.85 c.21.3
SCORE: -629.886 14.488 -1.926 -23.427 -1.597 -5.303 -0.362 911.134 1466.544 555.41 16.0 0.147 1.206 0.453 -3.668 -1500.09 311.862 3.207 134.588 415.132 -12.253 213.587 1.059 -13.996 -12.219 -19.197 -207.177 5.0 327.0 65.0 107.981 -5.703 0.0 -1.329 3.193 -25.739 -21.2 0.0 0.0 -1.576 -86.69 0.027 0.274 c.21.30
SCORE: -623.722 14.22 -1.907 -22.058 -1.406 -10.593 -0.675 957.506 1568.512 611.006 17.0 0.147 1.198 0.454 -3.686 -1505.217 313.938 3.285 134.657 418.633 -12.327 212.587 0.317 -10.715 -12.145 -17.272 -207.418 3.0 327.0 62.0 109.089 -4.268 0.0 -1.167 3.038 -26.499 -21.2 0.0 0.0 -1.451 -75.476 0.315 3.149 c.21.31
SCORE: -627.43 14.326 -1.919 -23.585 -1.54 6.621 0.432 982.284 1531.599 549.315 23.0 0.146 1.216 0.457 -3.67 -1498.56 316.866 3.763 136.381 412.863 -12.318 202.059 -0.048 -6.882 -12.282 -19.468 -206.973 2.0 327.0 65.0 107.591 -4.76 0.0 -0.916 3.108 -25.766 -21.2 0.0 0.0 -1.16 -63.81 0.425 4.254 c.21.32
SCORE: -629.187 14.707 -1.924 -20.357 -1.391 4.385 0.3 894.187 1463.784 569.597 13.0 0.147 1.194 0.457 -3.668 -1499.509 310.639 3.276 137.336 411.175 -12.5 210.689 -0.481 -9.847 -13.183 -15.033 -206.516 2.0 327.0 68.0 108.656 -7.642 0.0 -1.183 3.071 -26.73 -21.2 0.0 0.0 -1.471 -85.321 0.485 4.849 c.21.33
SCORE: -624.414 14.048 -1.91 -20.822 -1.408 3.886 0.263 855.323 1479.054 623.731 12.0 0.147 1.196 0.457 -3.67 -1492.317 318.301 3.216 133.843 410.275 -12.292 209.129 -0.821 -9.646 -12.245 -19.584 -207.151 4.0 327.0 64.0 108.076 -7.174 0.0 -1.038 3.12 -26.896 -21.2 0.0 0.0 -1.139 -61.521 -0.49 -4.904 c.21.34
SCORE: -631.501 13.925 -1.931 -22.355 -1.433 -5.378 -0.345 771.007 1560.193 789.186 24.0 0.147 1.22 0.453 -3.69 -1482.405 310.356 3.335 133.835 413.461 -12.193 200.608 1.217 -12.397 -14.54 -18.893 -207.528 5.0 327.0 62.0 109.019 -7.648 0.0 -1.026 3.066 -26.506 -21.2 0.0 0.0 -1.225 -63.679 0.009 0.087 c.21.35
SCORE: -624.826 14.053 -1.911 -19.188 -1.295 14.821 1.001 792.27 1481.351 689.082 22.0 0.147 1.19 0.456 -3.667 -1496.87 313.406 3.168 139.445 413.523 -12.573 207.987 -0.138 -9.466 -12.362 -18.034 -208.34 2.0 327.0 68.0 108.155 -6.826 0.0 -1.213 3.146 -26.111 -21.2 0.0 0.0 -1.501 -87.078 0.459 4.589 c.21.36
SCORE: -632.032 14.325 -1.933 -17.82 -1.143 5.991 0.384 865.37 1559.628 694.257 20.0 0.147 1.226 0.457 -3.687 -1499.93 305.441 3.231 136.863 416.757 -12.005 215.011 -1.002 -9.79 -14.531 -20.398 -207.499 6.0 327.0 61.0 108.548 -7.489 0.0 -1.11 2.947 -26.132 -21.2 0.0 0.0 -1.431 -72.999 0.526 5.259 c.21.37
SCORE: -625.16 13.103 -1.912 -3.482 -0.243 15.737 1.096 797.162 1435.91 638.748 14.0 0.147 1.187 0.452 -3.653 -1500.984 308.704 3.447 131.777 429.893 -11.863 207.398 -0.114 -8.197 -13.338 -22.743 -206.423 2.0 327.0 56.0 108.775 -5.783 0.0 -0.307 4.15 -26.906 -21.2 0.0 0.0 -0.472 -21.733 0.454 4.54 c.21.38
SCORE: -627.214 15.111 -1.918 -18.189 -1.066 6.895 0.404 1054.977 1705.756 650.779 8.0 0.147 1.221 0.454 -3.681 -1510.021 311.541 3.585 138.203 422.72 -12.265 208.185 -0.264 -6.407 -12.749 -22.563 -207.202 3.0 327.0 69.0 108.447 -3.66 0.0 -1.0 3.002 -24.971 -21.2 0.0 0.0 -1.408 -83.067 1.404 14.038 c.21.39
SCORE: -634.386 14.513 -1.94 -7.709 -0.482 3.361 0.21 900.341 1597.671 697.33 16.0 0.147 1.205 0.455 -3.668 -1493.966 311.095 3.641 137.929 418.968 -12.486 201.86 -2.199 -11.369 -14.849 -23.206 -206.78 6.0 327.0 59.0 109.055 -7.349 0.0 -0.736 3.175 -27.041 -21.2 0.0 0.0 -1.031 -50.533 0.712 7.125 c.21.4
SCORE: -618.442 15.477 -1.891 -21.617 -1.312 21.039 1.277 927.291 1647.654 720.363 18.0 0.147 1.195 0.455 -3.672 -1504.481 317.447 4.286 140.157 415.858 -11.074 206.256 -0.021 -8.791 -12.304 -13.581 -207.366 2.0 327.0 69.0 108.924 -7.011 0.0 -1.201 2.977 -26.666 -21.2 0.0 0.0 -1.514 -89.332 0.644 6.442 c.21.40
SCORE: -612.39 14.163 -1.873 -14.916 -0.956 -2.545 -0.163 885.116 1560.339 675.224 15.0 0.147 1.206 0.456 -3.685 -1500.625 319.43 3.182 136.734 412.926 -12.374 220.312 0.604 -9.214 -12.186 -21.505 -207.063 2.0 327.0 60.0 109.713 -5.204 0.0 -1.07 3.273 -26.713 -21.2 0.0 0.0 -1.519 -75.933 1.176 11.76 c.21.41
SCORE: -607.776 14.644 -1.859 -20.685 -1.345 32.761 2.131 804.22 1537.705 733.485 23.0 0.148 1.232 0.452 -3.69 -1495.825 321.001 3.285 137.262 409.838 -12.341 228.182 -0.102 -9.462 -12.392 -23.797 -207.123 3.0 327.0 66.0 107.905 -7.254 0.0 -0.936 3.142 -27.139 -21.2 0.0 0.0 -1.073 -60.111 -0.168 -1.68 c.21.42
SCORE: -612.997 13.583 -1.875 -19.839 -1.484 -6.901 -0.516 768.174 1336.92 568.746 8.0 0.153 3.391 0.456 -3.702 -1500.751 310.972 3.59 136.922 419.189 -11.887 219.064 0.681 -8.479 -12.511 -22.767 -207.183 3.0 327.0 53.0 108.297 -4.74 0.0 -0.634 3.108 -24.919 -21.2 0.0 0.0 -0.773 -33.225 -0.037 -0.372 c.21.43
SCORE: -613.733 15.15 -1.877 -19.092 -1.299 23.593 1.605 904.854 1470.117 565.262 28.0 0.147 1.218 0.452 -3.686 -1504.662 314.253 3.165 139.377 416.841 -12.017 219.599 -0.066 -9.413 -12.193 -16.875 -206.752 2.0 327.0 60.0 110.009 -7.042 0.0 -0.952 2.99 -27.944 -21.2 0.0 0.0 -1.193 -59.655 0.252 2.522 c.21.44
SCORE: -602.403 14.891 -1.842 -19.0 -1.113 31.305 1.833 1083.864 1707.66 623.797 17.0 0.148 1.238 0.448 -3.68 -1491.633 318.114 3.412 135.61 416.659 -12.626 222.91 -0.025 -7.673 -12.54 -22.424 -206.981 2.0 327.0 69.0 107.356 -5.055 0.0 -0.698 2.957 -27.442 -21.2 0.0 0.0 -0.87 -51.315 0.316 3.162 c.21.45
SCORE: -615.514 14.605 -1.882 -11.974 -0.919 12.532 0.961 817.229 1303.526 486.297 14.0 0.146 1.223 0.459 -3.69 -1496.545 313.91 3.331 135.52 414.108 -12.272 217.876 -0.056 -10.24 -12.825 -18.062 -207.327 2.0 327.0 56.0 108.704 -6.082 0.0 -0.762 2.992 -25.541 -21.2 0.0 0.0 -1.095 -50.354 0.766 7.661 c.21.46
SCORE: -614.181 13.324 -1.878 -10.607 -0.741 8.184 0.571 848.203 1432.4 584.197 18.0 0.147 1.194 0.454 -3.669 -1511.858 312.875 3.309 135.186 423.108 -12.325 226.077 -0.158 -8.849 -13.26 -18.083 -206.887 1.0 327.0 64.0 108.533 -5.833 0.0 -0.926 3.227 -26.328 -21.2 0.0 0.0 -1.34 -72.351 1.308 13.082 c.21.47
SCORE: -606.987 13.714 -1.856 -11.891 -0.874 3.84 0.282 860.954 1360.497 499.543 18.0 0.151 1.266 0.446 -3.66 -1501.965 320.074 3.471 134.354 418.348 -13.068 222.109 0.0 -8.464 -12.149 -20.101 -206.906 0.0 327.0 58.0 110.62 -6.826 0.0 -0.895 2.989 -26.476 -21.2 0.0 0.0 -1.243 -59.658 0.775 7.747 c.21.48
SCORE: -611.717 15.395 -1.871 -13.026 -0.893 20.606 1.412 894.573 1459.04 564.467 12.0 0.147 1.204 0.455 -3.676 -1491.194 325.894 3.617 137.054 410.898 -12.169 202.136 -0.01 -6.738 -12.502 -17.545 -205.807 1.0 327.0 61.0 108.716 -6.838 0.0 -0.912 3.028 -27.196 -21.2 0.0 0.0 -1.216 -62.021 0.636 6.361 c.21.49
SCORE: -649.151 13.049 -1.985 -17.551 -1.196 -2.994 -0.204 811.584 1467.361 655.777 11.0 0.147 1.198 0.458 -3.675 -1499.978 305.601 3.276 134.549 426.56 -12.447 190.93 1.09 -9.575 -12.265 -20.249 -206.898 3.0 327.0 62.0 107.312 -7.378 0.0 -1.055 2.926 -28.441 -21.2 0.0 0.0 -1.174 -61.063 -0.436 -4.361 c.21.5
SCORE: -593.893 14.318 -1.816 -24.268 -1.397 28.535 1.643 1001.179 1736.526 735.347 16.0 0.147 1.172 0.452 -3.647 -1505.881 328.041 3.48 135.342 417.371 -12.435 235.163 -0.216 -12.858 -12.18 -17.9 -207.883 5.0 327.0 67.0 109.073 -6.602 0.0 -0.747 2.886 -26.431 -21.2 0.0 0.0 -0.876 -49.953 -0.012 -0.115 c.21.50
SCORE: -581.571 14.2 -1.779 -18.143 -1.073 35.898 2.123 999.898 1691.167 691.269 10.0 0.147 1.181 0.452 -3.647 -1500.917 323.292 3.461 138.744 413.84 -12.408 240.604 -0.029 -8.336 -12.427 -17.519 -206.588 1.0 327.0 56.0 110.98 -6.73 0.0 -0.22 2.956 -27.457 -21.2 0.0 0.0 -0.509 -23.43 1.112 11.116 c.21.51
SCORE: -597.553 13.951 -1.827 -20.633 -1.218 15.049 0.888 981.529 1694.321 712.792 8.0 0.147 1.232 0.455 -3.692 -1495.241 313.462 3.232 133.231 419.375 -11.732 235.509 -0.189 -8.39 -13.704 -19.743 -206.171 3.0 327.0 64.0 108.174 -7.841 0.0 -1.036 3.31 -27.966 -21.2 0.0 0.0 -1.214 -65.55 -0.076 -0.763 c.21.52
SCORE: -575.799 13.975 -1.761 -23.862 -1.421 36.311 2.163 1093.269 1678.803 585.534 18.0 0.143 1.201 0.473 -3.665 -1505.15 341.588 3.897 132.545 422.677 -12.663 238.595 -0.087 -10.036 -12.348 -22.827 -206.904 3.0 327.0 72.0 110.541 -7.52 0.0 -0.617 2.892 -28.036 -21.2 0.0 0.0 -0.773 -47.898 0.35 3.504 c.21.53
SCORE: -578.502 15.186 -1.769 -22.272 -1.381 30.56 1.895 921.963 1612.353 690.39 19.0 0.147 1.188 0.459 -3.671 -1505.857 320.274 3.269 140.707 412.072 -11.651 249.943 -0.091 -10.632 -12.529 -14.077 -207.863 3.0 327.0 71.0 109.66 -5.693 0.0 -0.849 3.143 -26.191 -21.2 0.0 0.0 -1.008 -61.493 0.121 1.209 c.21.54
SCORE: -619.849 13.949 -1.896 -21.687 -1.21 19.086 1.065 1146.939 1792.85 645.911 18.0 0.146 1.222 0.456 -3.683 -1492.34 305.964 3.639 137.642 407.674 -12.95 222.914 -0.085 -6.706 -12.15 -18.666 -206.71 1.0 327.0 61.0 107.247 -7.209 0.0 -0.724 3.101 -28.24 -21.2 0.0 0.0 -0.831 -42.375 -0.178 -1.779 c.21.6
SCORE: -650.967 13.417 -1.991 -20.827 -1.286 -5.242 -0.324 1059.622 1620.118 560.495 11.0 0.146 1.206 0.457 -3.672 -1491.93 307.786 3.275 132.257 418.481 -12.083 183.766 -0.0 -8.242 -12.095 -16.415 -206.992 0.0 327.0 60.0 107.802 -7.921 0.0 -0.916 2.867 -28.461 -21.2 0.0 0.0 -1.003 -50.15 -0.481 -4.808 c.21.7
SCORE: -651.265 15.0 -1.992 -20.005 -1.374 -4.175 -0.287 891.969 1455.505 563.535 13.0 0.147 1.197 0.456 -3.671 -1495.233 306.168 3.282 138.341 409.823 -12.574 195.906 0.412 -11.676 -12.311 -19.151 -207.553 2.0 327.0 57.0 107.623 -6.878 0.0 -1.469 2.995 -26.957 -21.2 0.0 0.0 -1.719 -80.782 -0.294 -2.94 c.21.8
SCORE: -652.592 13.806 -1.996 -22.235 -1.469 -7.242 -0.478 905.934 1513.838 607.904 8.0 0.147 1.206 0.454 -3.677 -1489.259 303.52 3.252 135.322 406.344 -12.137 194.551 0.364 -8.616 -12.776 -19.17 -206.835 3.0 327.0 52.0 107.565 -6.646 0.0 -1.084 2.942 -27.58 -21.2 0.0 0.0 -1.355 -56.926 0.055 0.553 c.21.9
