SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -637.67 16.174 -1.95 -24.372 -1.472 -1.373 -0.083 894.166 1656.141 761.975 25.0 0.147 1.214 0.448 -3.681 -1509.789 311.964 3.201 138.022 420.389 -11.775 206.399 3.751 -9.899 -14.225 -20.688 -205.961 6.0 327.0 67.0 108.758 -6.646 0.0 -1.63 3.162 -27.51 -21.2 0.0 0.0 -1.926 -109.773 0.054 0.54 c.17.22
SCORE: -598.029 15.744 -1.829 -23.851 -1.621 30.514 2.074 832.917 1471.171 638.254 24.0 0.146 1.2 0.456 -3.67 -1511.467 310.341 3.511 136.297 420.749 -12.154 242.059 -0.12 -9.535 -13.87 -15.656 -208.104 3.0 327.0 63.0 111.262 -5.653 0.0 -0.97 3.224 -25.967 -21.2 0.0 0.0 -1.158 -61.393 0.03 0.299 c.17.23
SCORE: -598.32 15.775 -1.83 -24.836 -1.753 27.343 1.93 815.65 1416.474 600.823 36.0 0.147 1.2 0.452 -3.678 -1512.419 312.704 3.699 136.855 420.662 -12.384 242.244 -0.123 -9.652 -13.863 -18.187 -208.577 3.0 327.0 64.0 111.225 -5.405 0.0 -1.007 3.132 -25.274 -21.2 0.0 0.0 -1.096 -59.17 -0.528 -5.276 c.17.24
SCORE: -634.486 15.821 -1.94 -22.447 -1.457 -13.897 -0.902 869.072 1540.716 671.644 36.0 0.146 1.215 0.458 -3.676 -1506.072 309.221 3.306 136.934 419.254 -12.136 202.062 0.265 -7.885 -12.43 -18.447 -207.216 3.0 327.0 61.0 110.482 -6.174 0.0 -1.602 3.116 -25.444 -21.2 0.0 0.0 -1.956 -99.749 0.205 2.051 c.17.25
SCORE: -591.837 15.727 -1.81 -16.773 -1.124 34.595 2.319 791.076 1491.621 700.545 28.0 0.147 1.206 0.453 -3.675 -1515.912 311.44 3.694 136.769 423.342 -12.009 250.863 -0.12 -9.744 -13.962 -18.622 -205.909 5.0 327.0 65.0 110.528 -5.394 0.0 -1.028 3.123 -26.974 -21.2 0.0 0.0 -1.286 -70.725 0.391 3.907 c.17.26
SCORE: -634.879 16.22 -1.942 -30.638 -2.056 -3.64 -0.244 821.892 1490.005 668.113 31.0 0.147 1.198 0.454 -3.661 -1514.852 321.267 3.572 137.123 418.994 -12.392 205.149 1.619 -10.409 -13.318 -19.572 -207.535 4.0 327.0 65.0 108.348 -5.943 0.0 -1.608 3.187 -25.435 -21.2 0.0 0.0 -1.732 -95.273 -0.922 -9.224 c.17.27
SCORE: -620.092 16.214 -1.896 -24.299 -1.738 14.212 1.016 835.901 1398.432 562.531 21.0 0.147 1.219 0.451 -3.676 -1515.561 317.547 3.547 137.21 420.164 -11.827 223.941 -0.31 -10.288 -13.787 -18.369 -207.12 4.0 327.0 64.0 109.377 -7.933 0.0 -1.327 3.188 -27.122 -21.2 0.0 0.0 -1.492 -80.563 -0.434 -4.344 c.17.28
SCORE: -632.192 16.116 -1.933 -19.507 -1.295 -1.238 -0.082 814.36 1506.919 692.558 26.0 0.147 1.215 0.454 -3.683 -1509.189 313.215 3.52 136.562 422.485 -11.464 200.933 3.172 -9.694 -14.497 -17.752 -208.179 4.0 327.0 66.0 113.066 -5.597 0.0 -1.559 3.182 -25.716 -21.2 0.0 0.0 -1.878 -105.188 0.233 2.325 c.17.29
SCORE: -623.76 16.273 -1.908 -27.201 -1.699 13.94 0.871 873.537 1601.031 727.494 30.0 0.148 1.217 0.452 -3.669 -1511.953 304.498 3.636 137.312 420.963 -11.75 231.064 -0.506 -12.357 -14.045 -21.108 -206.661 7.0 327.0 67.0 109.471 -5.342 0.0 -1.429 3.209 -27.644 -21.2 0.0 0.0 -1.587 -90.441 -0.529 -5.295 c.17.3
SCORE: -628.328 16.262 -1.921 -25.083 -1.707 -0.357 -0.024 776.947 1469.791 692.844 27.0 0.147 1.216 0.453 -3.678 -1521.874 315.587 4.074 137.163 422.401 -12.136 216.828 8.965 -10.135 -14.135 -18.55 -207.984 2.0 327.0 67.0 110.847 -4.732 0.0 -1.66 3.341 -25.96 -21.2 0.0 0.0 -1.896 -108.079 -0.315 -3.153 c.17.30
SCORE: -574.613 16.17 -1.757 -2.45 -0.157 53.423 3.424 863.731 1560.29 696.559 29.0 0.147 1.204 0.455 -3.674 -1512.229 318.555 3.726 138.241 420.804 -12.428 258.112 -0.052 -7.63 -14.384 -17.6 -206.469 3.0 327.0 68.0 110.442 -6.556 0.0 -0.712 3.118 -27.245 -21.2 0.0 0.0 -1.097 -63.6 1.52 15.197 c.17.31
SCORE: -589.384 16.089 -1.802 -25.756 -1.673 32.237 2.094 823.486 1539.496 716.01 28.0 0.147 1.194 0.451 -3.662 -1514.248 318.288 3.493 136.928 421.671 -12.268 245.867 -0.114 -10.799 -13.552 -15.913 -206.271 4.0 327.0 65.0 110.154 -5.401 0.0 -0.863 3.197 -27.46 -21.2 0.0 0.0 -1.072 -58.934 0.283 2.835 c.17.32
SCORE: -631.13 15.975 -1.93 -25.61 -1.788 3.544 0.247 801.863 1432.608 630.745 30.0 0.146 1.208 0.451 -3.675 -1513.023 322.052 3.787 137.901 418.023 -11.008 200.779 -0.788 -8.244 -13.962 -17.312 -208.424 3.0 327.0 66.0 111.47 -6.712 0.0 -1.456 3.254 -26.642 -21.2 0.0 0.0 -1.601 -89.651 -0.642 -6.424 c.17.33
SCORE: -634.245 15.884 -1.94 -22.808 -1.563 -3.642 -0.25 797.092 1459.329 662.238 25.0 0.146 1.197 0.456 -3.662 -1508.353 311.83 3.336 136.274 420.322 -11.955 204.548 0.94 -7.912 -13.64 -20.961 -207.899 4.0 327.0 64.0 111.467 -5.502 0.0 -1.624 3.138 -25.875 -21.2 0.0 0.0 -1.866 -100.754 -0.317 -3.174 c.17.34
SCORE: -618.724 14.357 -1.892 -13.962 -0.876 -7.366 -0.462 917.586 1594.189 676.603 5.0 0.148 1.19 0.451 -3.638 -1483.898 301.493 4.06 132.215 418.559 -12.111 212.599 0.21 -7.228 -13.138 -19.235 -206.453 1.0 327.0 63.0 107.267 -5.969 0.0 -0.791 3.093 -26.926 -21.2 0.0 0.0 -0.928 -49.181 -0.064 -0.638 c.17.35
SCORE: -622.329 16.5 -1.903 -21.062 -1.32 5.505 0.345 998.243 1595.508 597.264 27.0 0.147 1.202 0.455 -3.663 -1507.342 315.708 3.869 136.927 416.918 -12.032 213.185 -0.395 -11.251 -12.894 -16.428 -207.627 1.0 327.0 65.0 111.505 -6.62 0.0 -1.459 3.171 -26.358 -21.2 0.0 0.0 -1.649 -90.702 -0.412 -4.123 c.17.36
SCORE: -590.348 16.178 -1.805 -25.723 -1.651 14.796 0.95 883.775 1558.058 674.283 24.0 0.147 1.217 0.455 -3.678 -1512.253 309.388 3.565 137.347 418.776 -11.751 251.369 -0.181 -9.496 -13.854 -15.991 -206.883 3.0 327.0 65.0 113.345 -6.783 0.0 -1.118 3.152 -27.222 -21.2 0.0 0.0 -1.345 -73.965 0.13 1.305 c.17.37
SCORE: -622.166 16.256 -1.903 -25.573 -1.771 -1.171 -0.081 810.444 1444.072 633.628 28.0 0.146 1.198 0.459 -3.671 -1520.004 321.893 3.756 136.028 422.685 -11.693 209.922 3.829 -9.95 -13.797 -18.659 -208.277 3.0 327.0 65.0 116.614 -4.972 0.0 -1.481 3.1 -25.744 -21.2 0.0 0.0 -1.807 -99.388 0.315 3.148 c.17.38
SCORE: -594.227 15.884 -1.817 -20.255 -1.394 36.181 2.49 704.552 1453.306 748.754 29.0 0.147 1.218 0.453 -3.67 -1515.998 319.809 3.568 136.799 421.723 -12.489 238.436 -0.047 -8.103 -12.673 -15.802 -207.182 4.0 327.0 64.0 110.306 -5.912 0.0 -0.771 3.117 -26.773 -21.2 0.0 0.0 -1.068 -57.67 0.832 8.323 c.17.39
SCORE: -621.771 16.409 -1.901 -28.757 -1.886 12.845 0.842 795.307 1524.748 729.441 24.0 0.147 1.206 0.454 -3.682 -1518.625 307.727 3.501 137.45 422.107 -11.44 229.308 -0.403 -9.7 -13.918 -21.272 -207.199 5.0 327.0 65.0 114.33 -6.624 0.0 -1.364 3.18 -27.52 -21.2 0.0 0.0 -1.524 -83.804 -0.484 -4.845 c.17.4
SCORE: -618.892 15.86 -1.893 -20.786 -1.382 4.686 0.312 846.55 1504.119 657.57 24.0 0.147 1.189 0.452 -3.653 -1505.938 318.449 3.445 137.719 416.891 -12.279 211.736 -1.193 -11.508 -13.821 -16.515 -205.886 4.0 327.0 64.0 111.716 -5.888 0.0 -1.346 3.666 -27.612 -21.2 0.0 0.0 -1.838 -99.244 1.309 13.088 c.17.40
SCORE: -624.087 16.609 -1.909 -24.016 -1.55 7.192 0.464 869.539 1549.424 679.885 26.0 0.147 1.188 0.456 -3.652 -1518.767 314.417 4.113 137.459 422.418 -12.132 219.582 -0.633 -8.88 -13.605 -22.558 -208.324 5.0 327.0 65.0 114.134 -6.607 0.0 -1.404 3.379 -25.653 -21.2 0.0 0.0 -1.649 -90.683 -0.059 -0.589 c.17.41
SCORE: -583.422 16.304 -1.784 -23.749 -1.436 23.921 1.447 862.35 1653.415 791.065 29.0 0.147 1.239 0.457 -3.681 -1524.733 315.969 3.717 138.197 425.905 -12.115 259.284 -0.128 -8.606 -14.324 -17.499 -205.971 3.0 327.0 67.0 110.317 -6.071 0.0 -1.119 3.165 -27.62 -21.2 0.0 0.0 -1.375 -78.362 0.336 3.36 c.17.42
SCORE: -576.539 15.976 -1.763 -21.19 -1.527 50.025 3.605 827.212 1387.534 560.322 32.0 0.143 1.469 0.966 -3.664 -1520.168 322.62 3.583 136.582 421.673 -12.003 258.457 -0.075 -9.538 -12.67 -18.021 -208.045 3.0 327.0 63.0 111.259 -6.428 0.0 -0.586 3.226 -24.779 -21.2 0.0 0.0 -0.723 -38.295 0.138 1.384 c.17.43
SCORE: -568.903 16.553 -1.74 -27.069 -1.66 51.129 3.135 826.332 1630.928 804.596 33.0 0.147 1.208 0.448 -3.666 -1512.772 326.418 3.596 142.461 417.428 -12.334 250.874 -0.113 -11.415 -12.533 -18.931 -205.956 4.0 327.0 73.0 116.671 -5.121 0.0 -0.885 3.249 -27.477 -21.2 0.0 0.0 -1.306 -82.264 1.767 17.667 c.17.44
SCORE: -612.248 16.119 -1.872 -21.492 -1.48 13.785 0.949 806.404 1452.324 645.921 27.0 0.142 1.448 0.976 -3.673 -1516.69 316.617 3.656 135.96 424.117 -12.011 227.031 -0.16 -12.353 -12.759 -18.579 -207.992 2.0 327.0 65.0 110.558 -5.748 0.0 -1.268 3.284 -25.032 -21.2 0.0 0.0 -1.49 -81.953 -0.046 -0.456 c.17.45
SCORE: -608.117 16.341 -1.86 -21.294 -1.385 17.751 1.155 899.733 1536.932 637.199 26.0 0.146 1.224 0.458 -3.675 -1518.616 319.115 3.968 138.589 421.593 -12.09 229.954 -0.133 -8.592 -12.767 -19.944 -207.049 5.0 327.0 68.0 109.647 -5.547 0.0 -1.159 3.301 -26.631 -21.2 0.0 0.0 -1.453 -84.302 0.547 5.473 c.17.46
SCORE: -567.651 15.878 -1.736 -21.272 -1.522 55.282 3.955 815.211 1397.639 582.428 29.0 0.142 1.455 0.979 -3.679 -1512.209 324.335 3.565 135.728 423.127 -12.111 257.918 -0.054 -9.669 -12.697 -17.874 -206.347 3.0 327.0 63.0 108.698 -4.837 0.0 -0.538 3.14 -26.113 -21.2 0.0 0.0 -0.631 -33.46 -0.046 -0.458 c.17.47
SCORE: -587.05 14.714 -1.795 -12.06 -0.756 46.894 2.938 864.628 1595.931 731.303 25.0 0.143 1.471 0.963 -3.668 -1500.572 338.732 3.91 137.715 415.649 -12.299 219.473 0.0 -9.125 -12.262 -15.562 -206.58 0.0 327.0 64.0 108.451 -6.634 0.0 -0.455 3.326 -28.981 -21.2 0.0 0.0 -0.71 -38.326 0.919 9.194 c.17.48
SCORE: -585.184 16.022 -1.79 1.94 0.115 46.747 2.773 948.182 1685.722 737.539 17.0 0.148 1.176 0.449 -3.646 -1500.5 320.796 4.048 134.627 425.091 -12.697 236.781 -0.162 -12.577 -13.616 -21.849 -207.47 7.0 327.0 64.0 109.487 -4.099 0.0 -0.463 5.431 -25.564 -21.2 0.0 0.0 -0.924 -49.871 2.024 20.243 c.17.49
SCORE: -645.422 15.814 -1.974 -25.916 -1.781 -9.299 -0.639 833.303 1455.051 621.748 26.0 0.147 1.22 0.454 -3.678 -1506.617 313.86 3.381 135.885 421.501 -12.146 193.834 0.707 -9.379 -14.078 -21.771 -207.487 6.0 327.0 67.0 108.832 -5.027 0.0 -1.757 3.367 -26.521 -21.2 0.0 0.0 -2.077 -118.363 0.066 0.655 c.17.5
SCORE: -564.275 16.31 -1.726 -21.942 -1.404 66.077 4.227 904.371 1563.083 658.712 22.0 0.148 1.238 0.457 -3.683 -1512.115 327.051 4.215 137.294 418.641 -11.734 261.471 -0.064 -11.29 -14.15 -17.061 -207.082 4.0 327.0 65.0 113.998 -6.601 0.0 -0.487 3.145 -27.019 -21.2 0.0 0.0 -0.597 -32.84 0.12 1.197 c.17.50
SCORE: -570.349 17.0 -1.744 -25.068 -1.617 52.448 3.384 969.125 1550.075 580.95 23.0 0.147 1.218 0.454 -3.675 -1501.123 330.233 3.477 137.864 415.106 -11.089 244.074 -0.057 -7.603 -12.71 -17.318 -205.878 4.0 327.0 65.0 108.314 -7.339 0.0 -0.963 3.173 -26.475 -21.2 0.0 0.0 -1.038 -57.085 -0.553 -5.526 c.17.51
SCORE: -561.489 16.214 -1.717 -29.315 -1.798 0.535 0.033 963.475 1630.383 666.909 22.0 0.147 1.197 0.449 -3.656 -1505.316 318.584 3.513 137.915 420.484 -10.885 268.868 -12.527 -8.915 -15.407 -18.747 -206.627 6.0 327.0 62.0 107.937 -6.047 0.0 -1.51 3.423 -27.208 -21.2 0.0 0.0 -1.643 -85.454 -0.817 -8.168 c.17.52
SCORE: -643.708 15.267 -1.969 -17.705 -1.232 -1.469 -0.102 814.319 1436.634 622.315 25.0 0.147 1.21 0.449 -3.664 -1486.395 308.664 3.346 136.42 406.997 -12.106 194.324 2.599 -7.591 -12.696 -24.346 -206.944 3.0 327.0 60.0 107.777 -4.772 0.0 -1.287 2.981 -26.31 -21.2 0.0 0.0 -1.5 -75.005 -0.221 -2.215 c.17.6
SCORE: -608.957 16.143 -1.862 -24.625 -1.568 26.49 1.687 935.015 1570.048 635.034 21.0 0.147 1.211 0.454 -3.68 -1511.948 307.622 3.633 136.516 420.247 -12.025 240.421 -0.158 -9.336 -13.635 -19.401 -207.184 4.0 327.0 63.0 110.491 -6.873 0.0 -1.027 3.099 -27.515 -21.2 0.0 0.0 -1.109 -58.768 -0.591 -5.906 c.17.7
SCORE: -643.867 16.209 -1.969 -20.179 -1.212 3.273 0.197 1030.771 1664.977 634.206 18.0 0.148 1.203 0.444 -3.652 -1488.921 306.145 3.331 136.471 414.129 -12.214 193.29 -0.495 -6.923 -13.602 -22.59 -205.783 1.0 327.0 62.0 107.14 -6.428 0.0 -1.575 3.147 -28.002 -21.2 0.0 0.0 -1.751 -91.031 -0.66 -6.599 c.17.8
SCORE: -609.29 16.244 -1.863 -24.698 -1.66 22.286 1.498 825.918 1487.635 661.717 28.0 0.146 1.182 0.459 -3.651 -1509.947 307.014 3.539 137.121 418.079 -12.629 232.369 0.0 -7.049 -13.855 -16.346 -208.115 0.0 327.0 65.0 113.09 -6.408 0.0 -1.161 3.26 -26.348 -21.2 0.0 0.0 -1.303 -71.653 -0.379 -3.793 c.17.9
