SCORE: total_score avg_degree complex_normalized dG_cross dG_cross/dSASAx100 dG_separated dG_separated/dSASAx100 dSASA_hphobic dSASA_int dSASA_polar delta_unsatHbonds dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_mbenv fa_mbsolv fa_pair fa_rep hbond_E_fraction hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb hbonds_int nres_all nres_int omega p_aa_pp packstat per_residue_energy_int pro_close rama ref rmsd sc_value side1_normalized side1_score side2_normalized side2_score description
SCORE: -637.237 15.442 -1.949 -22.222 -1.446 -11.903 -0.774 904.168 1537.311 633.143 14.0 0.147 1.211 0.454 -3.677 -1487.514 299.169 3.418 138.811 411.012 -12.021 207.148 0.473 -11.048 -13.803 -20.943 -208.428 4.0 327.0 56.0 108.324 -4.961 0.0 -1.178 2.902 -26.239 -21.2 0.0 0.0 -1.351 -62.165 -0.378 -3.777 c.10.20
SCORE: -646.047 16.085 -1.976 -32.662 -1.902 -15.78 -0.919 1047.263 1717.468 670.206 21.0 0.146 1.173 0.459 -3.651 -1511.536 317.917 3.351 139.539 414.857 -12.574 198.661 0.474 -13.745 -13.541 -16.531 -205.908 4.0 327.0 68.0 109.415 -6.732 0.0 -1.802 3.174 -29.32 -21.2 0.0 0.0 -1.94 -112.543 -0.996 -9.965 c.10.21
SCORE: -643.996 16.17 -1.969 -24.645 -1.447 -4.601 -0.27 959.013 1702.755 743.742 31.0 0.146 1.19 0.456 -3.666 -1498.477 314.892 3.627 135.95 417.327 -12.173 194.27 1.071 -9.278 -12.951 -23.252 -205.866 6.0 327.0 66.0 108.178 -8.348 0.0 -1.66 3.294 -28.115 -21.2 0.0 0.0 -1.868 -104.635 -0.49 -4.9 c.10.22
SCORE: -647.827 15.978 -1.981 -21.452 -1.305 -11.612 -0.706 976.565 1643.69 667.125 20.0 0.148 1.196 0.448 -3.657 -1491.608 300.495 3.205 137.258 412.652 -12.196 190.021 0.036 -6.928 -12.734 -16.594 -208.03 1.0 327.0 65.0 110.241 -6.623 0.0 -1.752 3.156 -27.078 -21.2 0.0 0.0 -1.984 -109.109 -0.479 -4.785 c.10.23
SCORE: -648.56 16.214 -1.983 -23.915 -1.6 -7.777 -0.52 940.644 1494.489 553.845 11.0 0.147 1.195 0.452 -3.66 -1502.252 306.281 3.334 137.054 416.866 -12.053 194.157 0.342 -9.683 -13.753 -20.146 -207.149 3.0 327.0 64.0 112.866 -6.507 0.0 -1.732 3.369 -27.88 -21.2 0.0 0.0 -1.995 -107.735 -0.314 -3.137 c.10.24
SCORE: -637.485 15.932 -1.949 -18.632 -1.133 -9.419 -0.573 1041.189 1643.776 602.587 20.0 0.146 1.189 0.462 -3.662 -1495.461 308.785 3.811 136.24 415.871 -11.637 195.17 0.176 -8.29 -13.056 -15.284 -206.987 2.0 327.0 59.0 106.977 -6.08 0.0 -1.474 3.191 -27.671 -21.2 0.0 0.0 -1.602 -78.501 -0.848 -8.477 c.10.25
SCORE: -644.195 14.667 -1.97 -20.084 -1.226 -7.08 -0.432 1011.875 1638.603 626.727 10.0 0.147 1.201 0.449 -3.651 -1487.54 300.532 3.65 134.836 409.763 -11.566 201.062 0.308 -8.226 -12.64 -20.769 -207.096 2.0 327.0 64.0 108.154 -6.592 0.0 -1.196 2.889 -27.6 -21.2 0.0 0.0 -1.353 -73.046 -0.35 -3.5 c.10.26
SCORE: -639.322 16.023 -1.955 -22.188 -1.47 3.176 0.21 833.981 1509.336 675.354 30.0 0.146 1.193 0.456 -3.664 -1491.453 307.41 3.568 137.557 412.252 -12.153 194.713 -1.212 -10.588 -12.796 -17.219 -207.031 4.0 327.0 63.0 110.367 -6.807 0.0 -1.514 3.369 -27.444 -21.2 0.0 0.0 -1.696 -89.873 -0.554 -5.539 c.10.27
SCORE: -639.828 16.304 -1.957 -24.757 -1.538 -7.183 -0.446 933.258 1609.608 676.351 28.0 0.147 1.206 0.453 -3.667 -1512.901 315.801 3.478 137.643 419.748 -12.018 202.264 0.776 -9.191 -13.657 -21.884 -205.96 4.0 327.0 66.0 109.322 -5.784 0.0 -1.689 3.222 -26.849 -21.2 0.0 0.0 -2.032 -113.79 0.232 2.317 c.10.28
SCORE: -633.469 14.5 -1.937 -23.186 -1.54 1.125 0.075 799.763 1505.205 705.442 7.0 0.147 1.209 0.457 -3.671 -1493.503 306.298 3.798 137.619 410.137 -11.184 214.62 -7.044 -10.364 -12.3 -23.909 -207.451 7.0 327.0 59.0 108.115 -6.976 0.0 -1.347 2.894 -28.203 -21.2 0.0 0.0 -1.485 -72.759 -0.669 -6.694 c.10.29
SCORE: -660.367 14.196 -2.019 -22.879 -1.329 -8.6 -0.5 1047.452 1721.427 673.975 7.0 0.148 1.213 0.444 -3.668 -1480.077 296.65 3.124 135.21 409.746 -12.047 184.385 0.204 -8.623 -12.481 -20.654 -205.992 2.0 327.0 65.0 107.529 -8.019 0.0 -1.439 3.212 -29.266 -21.2 0.0 0.0 -1.548 -85.117 -0.839 -8.386 c.10.3
SCORE: -601.907 16.362 -1.841 -21.752 -1.304 31.109 1.865 903.541 1667.84 764.299 26.0 0.148 1.209 0.45 -3.668 -1502.208 309.344 3.603 139.297 417.101 -11.987 235.675 -0.17 -12.174 -12.646 -18.32 -206.002 4.0 327.0 70.0 109.886 -5.505 0.0 -1.114 3.155 -28.066 -21.2 0.0 0.0 -1.431 -85.863 0.787 7.869 c.10.30
SCORE: -644.367 15.976 -1.971 -21.753 -1.472 -7.803 -0.528 853.097 1478.157 625.06 13.0 0.147 1.196 0.454 -3.668 -1509.693 313.72 3.494 136.613 418.447 -12.087 195.862 0.309 -10.633 -12.665 -18.494 -208.172 2.0 327.0 62.0 110.748 -6.108 0.0 -1.611 3.379 -25.706 -21.2 0.0 0.0 -1.88 -97.741 -0.216 -2.159 c.10.31
SCORE: -607.046 16.0 -1.856 -22.796 -1.459 29.292 1.875 947.872 1562.346 614.474 25.0 0.146 1.22 0.454 -3.684 -1512.708 309.511 3.55 137.034 421.159 -12.089 238.78 -0.005 -7.151 -13.923 -19.324 -207.111 1.0 327.0 65.0 110.547 -7.462 0.0 -1.194 3.142 -27.938 -21.2 0.0 0.0 -1.265 -69.583 -0.804 -8.041 c.10.32
SCORE: -637.444 15.881 -1.949 -25.057 -1.67 -9.502 -0.633 815.727 1500.82 685.093 28.0 0.147 1.201 0.454 -3.679 -1519.224 311.732 3.431 137.296 423.412 -11.715 207.804 0.485 -10.08 -12.805 -18.186 -208.075 5.0 327.0 67.0 109.638 -4.956 0.0 -1.715 3.22 -25.859 -21.2 0.0 0.0 -2.027 -115.512 0.06 0.599 c.10.33
SCORE: -622.544 13.795 -1.904 -17.16 -1.31 -4.618 -0.352 831.83 1310.321 478.49 2.0 0.146 1.212 0.459 -3.677 -1485.759 309.009 3.217 136.348 405.106 -11.92 213.283 0.106 -6.672 -13.099 -19.969 -207.133 1.0 327.0 56.0 107.358 -5.582 0.0 -1.048 3.009 -26.683 -21.2 0.0 0.0 -1.268 -58.31 -0.039 -0.39 c.10.34
SCORE: -643.95 15.659 -1.969 -27.225 -1.731 -10.882 -0.692 913.805 1572.462 658.657 29.0 0.147 1.202 0.455 -3.675 -1511.469 314.845 3.274 138.337 420.695 -12.137 198.167 0.543 -10.559 -13.569 -20.632 -206.97 7.0 327.0 64.0 111.157 -7.205 0.0 -1.65 3.167 -27.979 -21.2 0.0 0.0 -1.996 -107.788 0.216 2.159 c.10.35
SCORE: -640.961 15.905 -1.96 -20.725 -1.336 -7.382 -0.476 871.992 1551.583 679.591 16.0 0.147 1.211 0.455 -3.676 -1489.839 306.784 3.35 137.494 414.879 -11.999 192.968 0.706 -7.688 -13.316 -22.556 -207.563 4.0 327.0 60.0 108.021 -5.734 0.0 -1.407 3.367 -26.066 -21.2 0.0 0.0 -1.724 -86.19 0.175 1.753 c.10.36
SCORE: -643.485 16.19 -1.968 -21.648 -1.287 -13.369 -0.795 992.743 1681.661 688.919 14.0 0.147 1.217 0.457 -3.671 -1492.343 303.656 3.334 136.274 416.243 -12.25 190.139 -0.0 -6.77 -13.309 -17.757 -206.594 0.0 327.0 63.0 110.894 -6.806 0.0 -1.531 3.129 -28.275 -21.2 0.0 0.0 -1.769 -93.736 -0.27 -2.702 c.10.37
SCORE: -638.638 15.13 -1.953 -18.053 -1.178 -4.274 -0.279 955.746 1532.127 576.382 26.0 0.147 1.2 0.454 -3.658 -1498.827 316.707 3.429 134.485 421.994 -12.508 195.364 1.294 -11.72 -12.89 -22.851 -206.155 6.0 327.0 67.0 109.214 -6.576 0.0 -1.385 3.17 -28.417 -21.2 0.0 0.0 -1.649 -93.981 0.118 1.181 c.10.38
SCORE: -639.036 15.5 -1.954 -28.234 -1.569 -8.674 -0.482 1016.643 1800.052 783.408 21.0 0.146 1.213 0.456 -3.649 -1497.705 316.339 3.229 136.18 418.138 -12.337 197.367 1.041 -8.682 -15.02 -26.17 -206.875 8.0 327.0 65.0 109.017 -6.154 0.0 -1.637 3.195 -26.524 -21.2 0.0 0.0 -1.832 -100.752 -0.569 -5.685 c.10.39
SCORE: -653.867 15.205 -2.0 -23.005 -1.478 -8.732 -0.561 837.137 1555.985 718.848 9.0 0.148 1.225 0.448 -3.671 -1500.338 308.116 3.362 137.669 415.106 -11.602 191.322 0.438 -9.947 -12.189 -22.614 -206.884 4.0 327.0 61.0 107.994 -6.36 0.0 -1.648 3.179 -27.632 -21.2 0.0 0.0 -1.924 -98.115 -0.24 -2.405 c.10.4
SCORE: -624.516 15.851 -1.91 -12.9 -0.832 -6.17 -0.398 858.828 1550.329 691.501 19.0 0.146 1.203 0.46 -3.653 -1486.974 304.454 4.407 133.265 414.987 -11.434 211.94 0.154 -9.695 -12.691 -17.515 -205.898 1.0 327.0 65.0 107.763 -8.805 0.0 -1.087 3.166 -28.442 -21.2 0.0 0.0 -1.183 -65.056 -0.56 -5.6 c.10.40
SCORE: -635.637 16.227 -1.944 -24.055 -1.425 1.706 0.101 1092.718 1687.954 595.236 14.0 0.147 1.187 0.456 -3.662 -1488.753 324.309 3.312 136.798 411.812 -12.576 184.019 -0.748 -9.922 -14.144 -17.307 -206.814 2.0 327.0 64.0 107.872 -6.856 0.0 -1.585 3.2 -27.514 -21.2 0.0 0.0 -1.755 -94.789 -0.665 -6.654 c.10.41
SCORE: -634.377 14.95 -1.94 -18.812 -1.203 -8.535 -0.546 842.016 1564.199 722.183 17.0 0.147 1.214 0.452 -3.678 -1491.089 306.893 3.242 134.226 416.995 -12.057 202.361 0.3 -8.888 -13.052 -19.698 -207.304 2.0 327.0 59.0 107.702 -6.578 0.0 -1.555 3.212 -27.276 -21.2 0.0 0.0 -1.777 -87.069 -0.47 -4.699 c.10.42
SCORE: -624.883 16.111 -1.911 -19.022 -1.206 7.529 0.477 965.219 1577.09 611.872 32.0 0.146 1.206 0.457 -3.675 -1511.588 320.522 3.417 138.29 420.257 -11.963 206.153 -0.366 -9.934 -13.654 -18.697 -207.663 5.0 327.0 68.0 112.785 -6.565 0.0 -1.507 3.696 -26.875 -21.2 0.0 0.0 -1.971 -114.311 1.181 11.806 c.10.43
SCORE: -640.958 14.605 -1.96 -23.453 -1.595 -9.779 -0.665 920.549 1470.79 550.241 18.0 0.146 1.186 0.455 -3.658 -1501.805 308.772 3.895 131.728 419.711 -11.446 205.057 0.414 -12.284 -12.716 -18.353 -206.006 3.0 327.0 67.0 108.802 -8.286 0.0 -1.406 3.152 -28.108 -21.2 0.0 0.0 -1.504 -85.717 -0.849 -8.492 c.10.44
SCORE: -634.11 15.605 -1.939 -19.35 -1.251 7.934 0.513 913.119 1546.38 633.261 31.0 0.146 1.219 0.457 -3.672 -1494.653 310.558 3.492 136.107 417.585 -12.059 195.95 -0.369 -7.0 -13.716 -19.143 -206.201 3.0 327.0 60.0 107.788 -5.487 0.0 -1.171 3.243 -27.525 -21.2 0.0 0.0 -1.328 -66.392 -0.387 -3.866 c.10.45
SCORE: -633.941 15.889 -1.939 -22.024 -1.352 1.869 0.115 1010.598 1629.145 618.547 40.0 0.148 1.235 0.439 -3.674 -1490.926 316.632 3.343 136.071 416.821 -12.543 189.743 -1.052 -10.123 -12.836 -16.759 -207.272 1.0 327.0 65.0 107.56 -6.949 0.0 -1.375 3.332 -26.983 -21.2 0.0 0.0 -1.483 -81.554 -0.781 -7.813 c.10.46
SCORE: -595.659 14.463 -1.822 -23.29 -1.674 41.627 2.991 838.402 1391.666 553.264 13.0 0.146 1.201 0.459 -3.67 -1499.912 309.156 3.969 132.751 415.369 -11.534 249.443 -0.084 -12.604 -12.463 -17.011 -206.974 3.0 327.0 63.0 110.082 -8.493 0.0 -0.607 3.188 -27.563 -21.2 0.0 0.0 -0.541 -28.695 -0.952 -9.518 c.10.47
SCORE: -629.756 16.116 -1.926 -14.266 -0.963 -1.194 -0.081 759.154 1481.573 722.419 18.0 0.147 1.2 0.446 -3.626 -1510.035 311.404 3.389 136.366 421.782 -11.617 209.194 4.03 -10.911 -12.793 -17.952 -208.16 5.0 327.0 68.0 111.957 -6.23 0.0 -1.559 2.991 -26.108 -21.2 0.0 0.0 -1.997 -115.843 0.985 9.854 c.10.48
SCORE: -634.157 16.532 -1.939 -23.207 -1.469 2.564 0.162 836.403 1579.275 742.872 16.0 0.147 1.196 0.452 -3.671 -1501.605 316.966 3.37 139.625 415.058 -12.227 197.772 -0.886 -9.232 -12.753 -18.791 -206.384 3.0 327.0 67.0 109.045 -7.461 0.0 -1.578 3.153 -27.616 -21.2 0.0 0.0 -1.887 -107.538 0.18 1.8 c.10.49
SCORE: -629.681 16.262 -1.926 -26.168 -1.62 13.153 0.814 930.638 1615.505 684.867 18.0 0.146 1.194 0.456 -3.669 -1501.954 304.855 3.533 137.266 419.347 -11.935 218.145 -0.386 -12.501 -15.213 -19.956 -206.668 6.0 327.0 61.0 107.135 -4.362 0.0 -1.309 3.172 -27.472 -21.2 0.0 0.0 -1.468 -74.843 -0.5 -5.003 c.10.5
SCORE: -627.583 16.026 -1.919 -27.427 -1.88 -19.593 -1.343 865.096 1458.945 593.85 10.0 0.148 1.208 0.456 -3.681 -1496.391 305.076 3.248 137.445 415.491 -11.947 216.469 0.431 -12.642 -12.358 -20.72 -206.576 6.0 327.0 61.0 108.185 -6.436 0.0 -1.584 3.12 -26.477 -21.2 0.0 0.0 -1.838 -93.751 -0.289 -2.894 c.10.50
SCORE: -625.643 16.283 -1.913 -17.231 -1.047 4.055 0.246 858.744 1646.255 787.512 13.0 0.147 1.205 0.453 -3.677 -1503.614 311.232 3.531 138.411 418.175 -12.297 211.424 -1.355 -8.575 -12.66 -22.464 -207.741 4.0 327.0 65.0 111.082 -6.079 0.0 -1.437 3.36 -26.356 -21.2 0.0 0.0 -1.737 -95.539 0.214 2.143 c.10.51
SCORE: -630.168 16.872 -1.927 -22.479 -1.33 2.472 0.146 1041.497 1690.337 648.84 18.0 0.147 1.197 0.454 -3.66 -1497.225 314.223 3.739 136.075 418.56 -12.321 202.567 -1.976 -15.204 -12.857 -17.442 -206.664 4.0 327.0 69.0 109.317 -5.957 0.0 -1.498 3.153 -27.069 -21.2 0.0 0.0 -1.643 -96.92 -0.645 -6.445 c.10.52
SCORE: -637.644 15.878 -1.95 -24.507 -1.669 -6.181 -0.421 827.782 1468.734 640.952 29.0 0.147 1.213 0.442 -3.654 -1503.671 312.957 3.438 135.239 422.144 -12.036 193.437 0.617 -13.422 -12.564 -15.865 -208.624 4.0 327.0 62.0 112.257 -5.895 0.0 -1.497 3.133 -25.121 -21.2 0.0 0.0 -1.737 -90.314 -0.25 -2.503 c.10.53
SCORE: -633.612 15.778 -1.938 -17.558 -1.039 5.839 0.346 988.35 1689.409 701.059 14.0 0.147 1.202 0.447 -3.649 -1482.811 319.045 3.443 135.302 414.599 -12.26 181.634 -1.031 -8.315 -12.723 -19.514 -207.005 4.0 327.0 64.0 108.596 -6.963 0.0 -1.294 3.245 -26.831 -21.2 0.0 0.0 -1.605 -86.658 0.385 3.853 c.10.54
SCORE: -640.628 14.829 -1.959 -26.533 -1.693 0.193 0.012 895.375 1566.851 671.477 14.0 0.146 1.203 0.459 -3.674 -1505.022 316.243 4.059 133.701 420.523 -11.931 200.992 -40.274 -16.153 -12.568 -17.598 -206.873 7.0 327.0 69.0 107.807 -7.103 0.0 -1.524 2.884 -26.524 -21.2 0.0 0.0 -1.702 -100.435 -0.474 -4.741 c.10.55
SCORE: -623.555 15.756 -1.907 -18.609 -1.28 -4.529 -0.312 861.135 1453.995 592.86 20.0 0.147 1.231 0.455 -3.687 -1500.226 309.701 3.688 136.987 418.415 -12.399 210.062 0.865 -9.053 -12.639 -16.853 -207.748 3.0 327.0 61.0 107.762 -5.94 0.0 -1.432 3.097 -25.358 -21.2 0.0 0.0 -1.714 -87.414 0.007 0.066 c.10.56
SCORE: -638.776 15.976 -1.953 -22.037 -1.391 -7.93 -0.501 938.088 1583.983 645.895 19.0 0.147 1.209 0.453 -3.676 -1500.448 312.077 3.313 137.501 419.281 -11.706 191.921 0.306 -9.626 -12.469 -17.554 -207.221 2.0 327.0 59.0 108.829 -5.999 0.0 -1.428 3.312 -26.922 -21.2 0.0 0.0 -1.699 -83.265 -0.099 -0.993 c.10.57
SCORE: -628.657 16.152 -1.922 -29.941 -1.785 -17.118 -1.02 1006.616 1677.666 671.05 18.0 0.146 1.211 0.458 -3.675 -1507.734 304.213 3.65 136.929 420.638 -12.93 219.583 0.185 -10.434 -12.633 -17.418 -205.864 3.0 327.0 69.0 108.189 -7.384 0.0 -1.794 3.133 -27.535 -21.2 0.0 0.0 -1.95 -115.047 -0.874 -8.741 c.10.58
SCORE: -630.105 16.14 -1.927 -18.631 -1.202 1.748 0.113 911.263 1549.646 638.383 14.0 0.147 1.213 0.456 -3.671 -1505.483 313.366 3.423 137.613 416.373 -12.152 210.221 -3.242 -9.119 -12.695 -23.494 -205.883 5.0 327.0 63.0 111.176 -7.353 0.0 -1.333 3.197 -26.238 -21.2 0.0 0.0 -1.715 -90.921 0.697 6.972 c.10.59
SCORE: -646.994 15.085 -1.979 -22.271 -1.187 -7.149 -0.381 1074.042 1876.291 802.249 12.0 0.147 1.186 0.449 -3.656 -1492.604 304.159 3.611 136.746 414.16 -11.973 191.042 -0.0 -6.676 -12.346 -20.405 -207.617 0.0 327.0 63.0 107.185 -5.123 0.0 -1.261 3.171 -27.249 -21.2 0.0 0.0 -1.463 -77.54 -0.193 -1.926 c.10.6
SCORE: -625.626 16.022 -1.913 -25.025 -1.543 6.309 0.389 983.822 1621.715 637.893 22.0 0.147 1.205 0.453 -3.668 -1488.612 329.801 3.422 137.214 414.663 -12.312 187.213 -0.586 -11.295 -12.844 -18.668 -206.572 4.0 327.0 64.0 107.267 -6.93 0.0 -1.393 3.217 -28.128 -21.2 0.0 0.0 -1.522 -82.171 -0.699 -6.992 c.10.60
SCORE: -619.665 14.19 -1.895 -24.636 -1.502 -12.128 -0.739 878.508 1640.481 761.973 11.0 0.146 1.193 0.457 -3.662 -1503.787 304.547 3.274 136.903 417.663 -11.726 227.318 0.23 -7.727 -12.105 -19.201 -206.327 3.0 327.0 63.0 108.116 -8.051 0.0 -1.579 3.159 -28.655 -21.2 0.0 0.0 -1.735 -91.93 -0.752 -7.524 c.10.61
SCORE: -622.74 16.233 -1.904 -22.798 -1.576 -13.202 -0.913 758.304 1446.642 688.337 22.0 0.146 1.201 0.458 -3.675 -1512.666 305.042 3.395 136.571 420.956 -11.763 221.924 0.239 -7.405 -13.78 -19.094 -207.796 4.0 327.0 65.0 113.801 -6.334 0.0 -1.65 3.263 -25.784 -21.2 0.0 0.0 -1.977 -108.755 0.149 1.494 c.10.62
SCORE: -628.58 14.659 -1.922 -17.94 -1.109 10.701 0.662 967.034 1617.397 650.363 10.0 0.147 1.188 0.453 -3.642 -1505.287 316.265 3.491 137.913 416.662 -11.777 207.661 -0.321 -9.628 -12.351 -23.959 -207.141 3.0 327.0 65.0 108.875 -4.808 0.0 -0.939 3.134 -24.575 -21.2 0.0 0.0 -1.343 -73.85 1.279 12.786 c.10.63
SCORE: -618.886 16.292 -1.893 -16.797 -1.062 14.659 0.927 952.609 1581.366 628.757 31.0 0.148 1.216 0.45 -3.667 -1493.668 315.159 3.805 134.651 415.945 -12.521 209.208 -0.154 -7.902 -12.886 -18.018 -206.533 3.0 327.0 67.0 108.051 -6.377 0.0 -1.126 3.232 -27.978 -21.2 0.0 0.0 -1.243 -70.828 -0.46 -4.597 c.10.64
SCORE: -616.369 15.886 -1.885 -28.069 -1.777 -7.069 -0.448 910.288 1579.479 669.19 14.0 0.148 1.219 0.449 -3.68 -1508.147 311.216 3.248 137.96 417.891 -12.417 230.265 1.096 -12.817 -13.177 -18.925 -205.895 6.0 327.0 59.0 107.226 -5.774 0.0 -1.462 3.406 -27.366 -21.2 0.0 0.0 -1.598 -78.324 -0.795 -7.954 c.10.65
SCORE: -613.197 14.93 -1.875 -11.171 -0.703 28.577 1.799 947.14 1588.269 641.128 20.0 0.146 1.219 0.455 -3.669 -1513.483 323.336 3.583 136.869 419.213 -11.51 217.882 -0.071 -6.583 -12.526 -21.673 -206.165 2.0 327.0 61.0 110.854 -5.968 0.0 -0.433 3.157 -27.134 -21.2 0.0 0.0 -0.777 -39.628 1.32 13.205 c.10.66
SCORE: -614.234 16.372 -1.878 -24.799 -1.545 9.636 0.6 940.524 1605.395 664.871 30.0 0.147 1.208 0.455 -3.659 -1507.437 316.831 4.552 138.049 419.031 -12.403 222.094 -0.856 -13.464 -12.732 -22.514 -207.688 6.0 327.0 63.0 112.571 -5.469 0.0 -1.335 3.157 -25.764 -21.2 0.0 0.0 -1.549 -82.089 -0.2 -1.996 c.10.67
SCORE: -613.339 14.051 -1.876 -20.925 -1.617 0.017 0.001 793.875 1294.146 500.271 9.0 0.147 1.201 0.453 -3.666 -1486.798 318.552 3.525 137.034 405.679 -12.575 209.868 -209.919 -7.864 -12.643 -17.238 -207.433 3.0 327.0 57.0 108.032 -5.444 0.0 -0.841 3.219 -26.187 -21.2 0.0 0.0 -0.991 -46.595 -0.133 -1.328 c.10.68
